        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2598.239990 749.900000  14.522028  14.138768 -12.600048 211.519111   4.127602 312.353715   1.943771
 3175.979980 700.000000  10.850000  13.000000 -16.554776 210.999144   5.397638 314.499747   1.503913
 3787.866211 650.000000   6.649988  17.000000 -16.738773 245.052628  13.550392 316.485977   1.594507
 4439.159180 600.000000   1.850000  42.000000  -9.728216 248.467195  20.020822 318.259544   3.055369
 5132.784180 550.000000  -4.350012  80.000000  -7.283261 234.626603  26.797460 318.922761   4.035748
 5877.933594 500.000000  -8.949988 100.000000  -8.949988 215.598650  36.101191 322.127211   3.898454
 6686.431152 450.000000 -14.150000  98.000000 -14.396985 209.966986  35.455069 325.447534   2.795632
 7571.118164 400.000000 -19.450003  99.000000 -19.567315 220.275548  33.379109 329.709381   2.036020
 8551.613281 350.000000 -25.950003  96.000000 -26.398510 232.099920  38.925172 333.768234   1.269659
 9646.565430 300.000000 -35.150000  99.000000 -35.251425 224.492969  46.601292 335.830610   0.637208
10889.094727 250.000000 -44.450003  61.000000 -48.902278 209.134292  67.880126 339.981524   0.179393
11589.523438 225.000000 -47.450003  26.000000 -58.791773 206.750076  80.766121 345.785958   0.061020
12362.533203 200.000000 -50.450003  21.000000 -63.087017 209.469896  84.403850 352.878852   0.039422
13224.700195 175.000000 -55.650000  21.000000 -67.635311 210.268934  76.979494 358.055525   0.024310
14187.549805 150.000000 -63.650000  27.000000 -72.982857 211.506673  63.684305 360.430826   0.013164
15292.080078 125.000000 -68.049994  33.000000 -75.638418 203.922663  48.276019 371.748658   0.010596
16629.539062 100.000000 -67.950003  26.000000 -77.095287 212.314976  28.983267 396.439893   0.010583
18782.349609  70.000000 -66.150000  12.000000 -80.402685 195.407704   2.560920 442.865966   0.008948
20835.849609  50.000000 -62.849997   2.000000 -88.332101 104.743563   7.638708 495.374740   0.003252
24036.199219  30.000000 -55.950003   0.100000 -99.344255  45.000000   2.474308 592.111009   0.000000
