        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2767.456055 736.900000   2.354028  27.222763 -14.678175  39.876835   4.002375 300.641622   1.667777
 3160.577148 700.000000   9.350000  15.000000 -16.039694  33.250017   3.510091 312.838657   1.569761
 3769.365234 650.000000   5.450006  16.000000 -18.441670 285.875946   2.202990 315.128659   1.380836
 4418.895020 600.000000   2.149988  11.000000 -25.369110 183.814075   2.337978 318.606722   0.814607
 5114.401367 550.000000  -2.449988   6.000000 -35.298715  72.420149   4.119262 321.177081   0.346743
 5862.973145 500.000000  -7.449988   6.000000 -39.037576  81.302631   6.942149 323.956093   0.261299
 6673.397949 450.000000 -13.449988   9.000000 -39.710094  94.105774   7.873968 326.327137   0.270726
 7557.818359 400.000000 -19.950003  11.000000 -42.966006  70.201124   5.165336 329.059580   0.216081
 8532.502930 350.000000 -27.650000  14.000000 -47.040981  60.945395   8.005882 331.472906   0.158169
 9621.812500 300.000000 -36.250006  17.000000 -52.556610  94.573921   4.875527 334.278443   0.097975
10856.845703 250.000000 -46.950003  58.000000 -51.724384  40.914382   3.858730 336.265067   0.129558
11545.949219 225.000000 -52.150000  48.000000 -58.200606  50.710594   5.525886 338.585280   0.065710
12297.801758 200.000000 -57.950003  48.000000 -63.644140 165.694448   4.012418 340.994742   0.036603
13128.570312 175.000000 -63.450003  57.000000 -67.588403 147.856461  15.382691 345.214908   0.024462
14065.940430 150.000000 -66.150000  68.000000 -68.925334 113.635954  19.395198 356.129742   0.023664
15162.208984 125.000000 -68.450003  82.000000 -69.852052 140.735365  31.637070 371.023632   0.024896
16497.140625 100.000000 -69.450003  48.000000 -74.468417 135.713189  33.130801 393.541940   0.015817
18608.119141  70.000000 -70.450003  16.000000 -82.327358 117.981773  26.724316 433.666328   0.006529
20605.250000  50.000000 -69.150000   3.000000 -90.836158 131.133310  25.887957 480.534691   0.002063
23719.269531  30.000000 -60.849997   1.000000 -90.713329 164.931511  23.554711 578.753088   0.003518
