        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2767.456055 738.400000  19.949030  11.851673 -10.515299 167.905243   2.226708 319.656071   2.334437
 3183.333008 700.000000  11.749994  15.000000 -14.099994 149.162168   3.033886 315.496395   1.842937
 3796.211182 650.000000   6.550012  18.000000 -16.135523 127.067241   3.386468 316.372893   1.676952
 4447.296387 600.000000   2.450006  14.000000 -22.424304 112.750975   5.227878 318.953936   1.059579
 5143.192383 550.000000  -2.549994  14.000000 -26.471029 128.847596   8.336950 321.058426   0.803684
 5891.142578 500.000000  -7.850012  16.000000 -29.364028 138.202993  11.317019 323.468362   0.676018
 6700.819824 450.000000 -13.549994  13.000000 -36.176501 133.284282  11.937015 326.201474   0.387953
 7584.551758 400.000000 -20.150000  17.000000 -38.978046 102.094758  11.133537 328.799663   0.328297
 8558.363281 350.000000 -27.950003  29.000000 -40.545532  44.443748  14.159207 331.067843   0.318753
 9642.934570 300.000000 -37.750006  46.000000 -45.121080  33.857111  18.493562 332.161864   0.227921
10870.965820 250.000000 -47.950003  56.000000 -52.973057  58.840698   9.768479 334.778484   0.111839
11557.313477 225.000000 -53.150000  53.000000 -58.352062  97.125016   4.701909 337.053220   0.064471
12307.710938 200.000000 -57.750006  62.000000 -61.506828 133.636071  11.550043 341.311647   0.048475
13142.150391 175.000000 -60.950003  61.000000 -64.700425 159.075497  21.228800 349.330489   0.036316
14093.639648 150.000000 -64.049994  53.000000 -68.679494 163.806125  29.555041 359.742663   0.024499
15200.950195 125.000000 -66.849997  34.000000 -74.342240 164.786794  30.299577 373.923681   0.012896
16535.900391 100.000000 -70.650000  37.000000 -77.288215 136.889427  27.933629 391.223584   0.010270
18637.490234  70.000000 -71.450003  25.000000 -80.485183 117.600708  19.720833 431.526879   0.008829
20644.099609  50.000000 -66.150000   4.000000 -86.920921 113.629378  19.691290 487.601378   0.004176
23812.890625  30.000000 -57.349997   1.000000 -88.273939 176.969523   6.618856 588.294472   0.005478
