        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2153.951904 793.700000   9.929987  81.082623   6.833702  30.963757   0.680122 302.417864   7.859287
 2365.199219 775.000000  22.450006  14.000000  -6.402956 302.005383   3.667932 317.953897   3.067121
 2648.473145 750.000000  20.450006  15.000000  -7.099506 311.633541   4.681772 318.778145   3.003667
 3237.512939 700.000000  15.550012  20.000000  -7.361852 327.652557   6.903253 319.704510   3.153178
 3859.420654 650.000000  10.450006  26.000000  -8.275878 326.309931   8.411030 320.784234   3.162420
 4518.825195 600.000000   5.050012  32.000000 -10.317369 337.067898  10.976286 321.962942   2.916913
 5221.781250 550.000000  -0.150000  35.000000 -13.804482 337.456939  11.155580 323.905944   2.402276
 5976.812012 500.000000  -5.449988  33.000000 -19.222001 330.488502  11.839264 326.394604   1.678796
 6794.427734 450.000000 -11.150000  29.000000 -25.722572 326.309931  11.915626 329.217197   1.051075
 7686.484863 400.000000 -17.950003  27.000000 -32.449030 326.821487  12.077858 331.658786   0.629501
 8669.628906 350.000000 -25.250006  17.000000 -43.261380 351.995271  12.564017 334.713366   0.239164
 9772.684570 300.000000 -31.950003   7.000000 -56.423828 324.926245  11.164045 340.345975   0.061519
11037.468750 250.000000 -40.650000  10.000000 -60.522174 326.725114  14.881444 345.630544   0.044080
11746.608398 225.000000 -45.549994  18.000000 -60.030104 331.699244  14.351408 348.696886   0.052150
12522.969727 200.000000 -50.349997  26.000000 -61.367534 332.969140  10.693767 353.037317   0.049375
13382.009766 175.000000 -56.549994  30.000000 -65.845605 335.037211  12.437043 356.573926   0.031103
14345.500000 150.000000 -62.750006  30.000000 -71.452476 317.489553  12.658411 361.979206   0.016477
15451.019531 125.000000 -68.549994  40.000000 -74.833829 336.319117  14.859194 370.842396   0.011975
16772.619141 100.000000 -72.349997  51.000000 -76.814058 332.898236  18.562146 387.939244   0.011055
18878.039062  70.000000 -69.650000  14.000000 -82.442660 348.434754  14.544823 435.377894   0.006406
20913.640625  50.000000 -62.849997   2.000000 -88.332101 350.878252  13.979185 495.374740   0.003252
24130.669922  30.000000 -55.349997   1.000000 -86.886859   2.424589  21.597736 593.746692   0.007004
