        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2767.456055 742.000000   2.541010  29.921284 -13.357354  20.409882   4.459563 300.252814   1.845399
 3217.164307 700.000000   8.450006  19.000000 -13.904993   3.499969   6.368759 311.842010   1.872008
 3825.125244 650.000000   5.450006  15.000000 -19.199631 351.311062   5.919376 315.128659   1.294354
 4475.379395 600.000000   2.950006  10.000000 -25.794711 348.654982   6.225810 319.532589   0.783839
 5175.057617 550.000000  -0.549994  10.000000 -28.529309   9.080072   8.622774 323.431364   0.664818
 5927.527344 500.000000  -6.750006  13.000000 -30.666961  20.806791  10.398129 324.809550   0.597820
 6739.649414 450.000000 -12.850012  17.000000 -32.875728  46.468801  10.725526 327.081039   0.537094
 7626.705078 400.000000 -19.150000  22.000000 -35.579650  72.474431   7.746785 330.099266   0.463048
 8605.173828 350.000000 -26.849997  28.000000 -39.909666 260.537678   1.182489 332.553066   0.340600
 9695.253906 300.000000 -35.950003  32.000000 -46.769842 344.054604   7.076267 334.701763   0.190070
10934.156250 250.000000 -45.849997  37.000000 -54.486727  37.568593   6.376794 337.900317   0.093352
11627.647461 225.000000 -50.549994  36.000000 -59.005744  62.152423  11.652655 341.036586   0.059384
12385.622070 200.000000 -55.650000  35.000000 -63.884640  50.906143   4.007659 344.639207   0.035452
13229.718750 175.000000 -59.250006  35.000000 -67.178108 196.927513   9.347386 352.129079   0.025898
14181.660156 150.000000 -65.349997  53.000000 -69.913379 150.528502   9.601648 357.506094   0.020566
15277.799805 125.000000 -69.950003  47.000000 -75.078872 208.512722   8.185625 368.304846   0.011538
16590.970703 100.000000 -73.049994  54.000000 -77.111101 218.725664  13.206687 386.586872   0.010557
18696.460938  70.000000 -69.750006  18.000000 -81.001083 169.374981  12.757528 435.163936   0.008119
20716.380859  50.000000 -65.450003   4.000000 -86.375851 153.054250   7.850704 489.250264   0.004594
23881.687500  30.000000 -58.349997   1.000000 -88.969345 173.974425   3.518640 585.568363   0.004835
