        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
  784.096008 921.700000  23.607019  15.078551  -4.501734 190.218264   4.602520 303.758457   2.978847
  994.921997 900.000000  20.350000  19.000000  -4.067297 129.166494   4.463121 302.478665   3.151755
 1236.724487 875.000000  18.950006  19.000000  -5.220392  90.996348   4.471876 303.471047   2.970865
 1484.671631 850.000000  18.149988  18.000000  -6.588080 130.763606   2.977304 305.159331   2.754679
 1738.989990 825.000000  16.649988  17.000000  -8.554593 151.436059   5.732724 306.191079   2.436762
 1999.838989 800.000000  15.450006  16.000000 -10.303086 137.300823   6.163247 307.618606   2.189732
 2267.665039 775.000000  13.950006  15.000000 -12.325173 120.269114   6.324935 308.811109   1.922741
 2542.721924 750.000000  12.350000  14.000000 -14.460837 113.619713   6.598641 309.983510   1.669673
 3116.105225 700.000000   8.649988  15.000000 -16.606149 130.601293   6.810662 312.063468   1.497154
 3724.199463 650.000000   5.350000  15.000000 -19.280790 156.562014  10.996684 315.015541   1.285376
 4372.894531 600.000000   1.450006  18.000000 -20.358678 155.948600  15.263669 317.796628   1.268840
 5066.143555 550.000000  -3.850012  23.000000 -22.001349 157.451192  16.881411 319.515995   1.199200
 5810.780273 500.000000  -8.949988  22.000000 -26.850387 159.529238  18.343327 322.127211   0.853487
 6616.861816 450.000000 -14.850012  19.000000 -33.408548 154.269295  17.911194 324.567931   0.509885
 7495.758789 400.000000 -21.650000  19.000000 -39.161727 157.976944  18.663412 326.850258   0.322107
 8464.057617 350.000000 -29.150000  20.000000 -45.071096 150.395550  19.675739 329.447613   0.196548
 9544.883789 300.000000 -38.150000  26.000000 -50.561325 148.950343  22.237355 331.597451   0.123662
10770.827148 250.000000 -48.450003  35.000000 -57.314356 137.045407  23.108265 334.035192   0.066061
11454.798828 225.000000 -54.450003  46.000000 -60.689246 133.103482  20.768072 335.061537   0.047899
12198.474609 200.000000 -60.150000  67.000000 -63.227127 143.334365  21.811818 337.508741   0.038682
13022.009766 175.000000 -64.349997  84.000000 -65.641349 158.008870  32.706032 343.733309   0.031972
13962.870117 150.000000 -64.750006  73.000000 -67.057149 162.329201  37.336891 358.538339   0.030720
15073.299805 125.000000 -65.849997  52.000000 -70.520641 157.395345  45.063416 375.736205   0.022623
16421.750000 100.000000 -67.750006  30.000000 -75.987702 162.804079  38.664318 396.826281   0.012556
18562.439453  70.000000 -67.650000  12.000000 -81.671668 156.677878  31.966248 439.656792   0.007275
20596.410156  50.000000 -65.450003   4.000000 -86.375851 145.611845  18.586521 489.250264   0.004594
23748.490234  30.000000 -59.950003   1.000000 -90.084597 171.357198  24.579111 581.206570   0.003948
