        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
  784.096008 925.300000  22.688013   7.588481 -13.974810 217.487857   5.046918 302.480348   1.408982
  792.438660 925.000000  18.749994  12.000000 -11.297275 249.179106   1.476672 298.481591   1.749432
 1026.075439 900.000000  17.050012  13.000000 -11.633568 337.087172   2.047208 299.077725   1.750125
 1265.043579 875.000000  15.749994  13.000000 -12.663303 347.371778   3.645713 300.146463   1.656820
 1510.019287 850.000000  14.649988  15.000000 -11.761126 347.159321   2.711654 301.492809   1.834098
 1761.173096 825.000000  13.350000  16.000000 -12.006988   5.492325   2.031085 302.704444   1.852650
 2018.896118 800.000000  12.050012  17.000000 -12.311690  40.710847   1.102781 303.994554   1.864170
 2283.628174 775.000000  10.749994  17.000000 -13.375843 128.500653   1.092971 305.369105   1.765294
 2555.754150 750.000000   9.450006  18.000000 -13.741113 172.998732   2.232809 306.834822   1.770571
 3124.137939 700.000000   6.749994  18.000000 -15.970244 197.113323   7.729423 309.959427   1.578481
 3728.902100 650.000000   4.050012  18.000000 -18.203734 191.071643  16.500632 313.545105   1.408850
 4374.106934 600.000000  -0.250006  22.000000 -19.450669 190.364054  23.556821 315.829191   1.371876
 5063.502441 550.000000  -5.049994  25.000000 -22.079622 185.728516  24.734564 318.092255   1.190855
 5804.636719 500.000000 -10.350012  24.000000 -27.101405 180.272835  24.494678 320.420224   0.833936
 6606.170410 450.000000 -16.449988  29.000000 -30.384266 182.986637  22.386407 322.557475   0.681785
 7479.803711 400.000000 -23.250006  41.000000 -32.871477 184.573921  24.377636 324.770884   0.604003
 8441.816406 350.000000 -30.750006  42.000000 -39.506745 191.086413  29.318331 327.287293   0.355007
 9516.270508 300.000000 -39.450003  36.000000 -48.884769 194.206766  31.684219 329.763078   0.149834
10737.045898 250.000000 -48.950003  34.000000 -58.002092 204.802660  28.268327 333.291901   0.060636
11421.138672 225.000000 -53.549994  35.000000 -61.966012 197.504472  26.499080 336.440405   0.040594
12171.026367 200.000000 -57.650000  41.000000 -64.543511 189.462322  27.197248 341.470111   0.032457
13005.980469 175.000000 -61.049994  50.000000 -66.260334 185.959839  35.573077 349.165881   0.029384
13958.429688 150.000000 -63.150000  50.000000 -68.242521 181.565069  35.588475 361.291043   0.026050
15069.679688 125.000000 -66.950003  43.000000 -72.859445 178.575170  38.308646 373.742418   0.016087
16411.349609 100.000000 -67.750006  25.000000 -77.168169 155.108699  26.788433 396.826281   0.010463
18556.279297  70.000000 -67.450003   7.000000 -84.723397 152.508056  22.572143 440.084675   0.004364
20602.220703  50.000000 -63.950003   3.000000 -86.866557 154.290047  11.651033 492.783608   0.004216
23746.060547  30.000000 -60.450003   1.000000 -90.433770 163.974132  19.012478 579.843516   0.003704
