        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2598.239990 747.000000  17.301019  24.378397  -3.278983 203.649021   6.494008 315.720813   4.032193
 3147.809814 700.000000  13.149988  24.000000  -7.008061 199.311857   4.820179 317.046739   3.239929
 3763.914307 650.000000   7.749994  29.000000  -9.207153 187.740341   2.020732 317.730210   2.939107
 4417.253906 600.000000   2.550012  31.000000 -12.912157 229.267894   1.847107 319.069673   2.367914
 5112.894531 550.000000  -3.150000  38.000000 -15.488205 215.193908   4.519790 320.346538   2.090632
 5859.205566 500.000000  -8.650000  39.000000 -20.141937 186.684536  12.859498 322.492972   1.550606
 6666.524902 450.000000 -14.350012  15.000000 -35.395323 183.130245  19.936305 325.196208   0.419352
 7547.364258 400.000000 -21.250006   7.000000 -48.109117 177.709390  20.428323 327.370091   0.122847
 8515.682617 350.000000 -29.549994  27.000000 -42.637032 174.289407  18.169372 328.907544   0.255591
 9593.648438 300.000000 -39.049994  82.000000 -40.961160 171.027373  14.957434 330.327512   0.355781
10815.925781 250.000000 -48.650000  51.000000 -54.418188 155.556045  14.093665 333.737880   0.094110
11503.661133 225.000000 -51.150000  34.000000 -60.002802 162.645975  16.293689 340.117340   0.052315
12266.024414 200.000000 -52.849997  27.000000 -63.307178 169.491978  24.516760 349.075947   0.038285
13123.959961 175.000000 -54.950003  21.000000 -67.022104 178.683088  33.834536 359.207882   0.026467
14097.059570 150.000000 -60.450003  26.000000 -70.372992 186.842773  46.011749 365.936208   0.019259
15222.599609 125.000000 -63.549994  27.000000 -72.892984 182.657275  40.673334 379.905016   0.016008
16585.220703 100.000000 -65.349997  18.000000 -77.159959 195.865709  30.719038 401.463022   0.010477
18747.589844  70.000000 -66.049994  12.000000 -80.318142 217.959961   9.196785 443.079924   0.009071
20805.558594  50.000000 -61.849997   2.000000 -87.595408 110.394876   1.617730 497.730303   0.003708
24027.890625  30.000000 -54.049994   0.100000 -98.225762 205.796025   1.295498 597.290642   0.000000
