        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 1491.680054 855.000000  18.193018  14.104416  -9.696615  30.208914  10.122697 304.692880   2.149611
 1541.897705 850.000000  18.450006  17.000000  -7.087915  29.394667   9.862137 305.473623   2.650664
 1793.946045 825.000000  16.850000  17.000000  -8.391523  29.394667   9.862137 306.402404   2.468045
 2053.454102 800.000000  15.050012  17.000000  -9.859931  29.339330   9.879078 307.192253   2.267829
 2321.306152 775.000000  16.350000  14.000000 -11.261615  25.901055  10.502855 311.392595   2.094663
 2599.899170 750.000000  16.249994  13.000000 -12.267123 359.020680   4.549624 314.217954   1.996794
 3181.357910 700.000000  12.649988  16.000000 -12.575577  83.367485   0.841552 316.493042   2.086558
 3797.917969 650.000000   8.649988  17.000000 -15.097031 103.063954   3.612128 318.748207   1.828266
 4453.936035 600.000000   4.550012  18.000000 -17.789790  53.952474   4.063379 321.384288   1.581111
 5156.164062 550.000000   0.249994  16.000000 -22.698667  33.206572   3.833625 324.380524   1.128207
 5912.907715 500.000000  -4.350012  13.000000 -28.730069  39.289408   4.144415 327.735754   0.717566
 6733.717285 450.000000  -9.949988  14.000000 -32.490967  83.598463   8.020408 330.725077   0.557624
 7629.632324 400.000000 -16.650000  17.000000 -36.048067 108.434948   4.917974 333.348275   0.442005
 8617.844727 350.000000 -24.049994  14.000000 -44.064252 131.325499  15.014176 336.333617   0.219371
 9719.542969 300.000000 -34.049994  38.000000 -43.477707 129.513844  24.442659 337.382777   0.272444
10965.475586 250.000000 -45.150000  74.000000 -47.866994 126.869898  24.300000 338.940920   0.201648
11660.004883 225.000000 -50.750006  79.000000 -52.765009 129.289408  19.340602 340.730155   0.127347
12415.894531 200.000000 -56.849997  90.000000 -57.699475 127.184706  14.152534 342.737754   0.078685
13251.040039 175.000000 -61.750006  82.000000 -63.261212 115.641005  16.172631 348.013498   0.044007
14194.958984 150.000000 -65.950003  69.000000 -68.627863  91.058951  21.037672 356.473824   0.024677
15289.950195 125.000000 -70.250006  85.000000 -71.376367  67.827948  20.089610 367.761083   0.019990
16603.419922 100.000000 -73.150000  71.000000 -75.428790 103.040216  14.646670 386.393663   0.013676
18714.689453  70.000000 -67.849997   8.000000 -84.265946  76.274089  13.927997 439.228909   0.004717
20761.720703  50.000000 -62.650000   3.000000 -85.878754  38.005389  16.480580 495.845846   0.005009
23949.429688  30.000000 -56.650000   0.100000 -99.757657  27.587067   8.773472 590.202741   0.000000
