        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2713.823975 744.300000   9.340021  19.516883 -12.834559  57.737831   3.678272 307.385358   1.920682
 3199.812012 700.000000  11.550012  13.000000 -15.997849  80.297142   3.806370 315.274936   1.575565
 3812.344238 650.000000   6.749994  15.000000 -18.145235  32.905241   2.755410 316.599095   1.416217
 4463.227051 600.000000   2.249994  14.000000 -22.585862 315.830315   1.897169 318.722460   1.044574
 5158.823730 550.000000  -2.549994   6.000000 -35.373289 229.916565   5.132455 321.058426   0.344182
 5905.959473 500.000000  -8.150000  11.000000 -33.525892 228.199540   6.649759 323.102600   0.453909
 6714.558594 450.000000 -14.150000  56.000000 -21.032837 246.134239   7.015012 325.447534   1.594433
 7596.184570 400.000000 -21.049994  91.000000 -22.130422 273.900494   8.573459 327.630028   1.628987
 8568.986328 350.000000 -28.049994 100.000000 -28.049994 304.695153   9.221202 330.932836   1.090362
 9655.747070 300.000000 -37.049994 100.000000 -37.049994 325.885527   7.278975 333.149618   0.532149
10885.519531 250.000000 -46.849997  84.000000 -48.405447 338.198591  13.609388 336.413734   0.189754
11579.422852 225.000000 -49.349997  51.000000 -55.077346 317.792703  11.285251 342.875053   0.096565
12346.002930 200.000000 -52.250006  24.000000 -63.661302 357.614056   9.339297 350.026661   0.036528
13201.339844 175.000000 -56.450003  19.000000 -69.047316 352.234834   8.632761 356.738534   0.019942
14169.110352 150.000000 -60.450003  26.000000 -70.372992   5.055314   5.074138 365.936208   0.019259
15292.639648 125.000000 -65.150000  28.000000 -74.089280  43.659991   9.404942 377.004966   0.013396
16633.089844 100.000000 -69.650000  36.000000 -76.541586  37.395904  11.011280 393.155553   0.011530
18761.029297  70.000000 -67.450003  12.000000 -81.502373  27.923590  15.401106 440.084675   0.007480
20816.810547  50.000000 -62.049994   3.000000 -85.423459  11.549261  13.690799 497.259197   0.005418
23998.390625  30.000000 -56.950003   0.100000 -99.935051  35.963938  10.327819 589.384899   0.000000
