        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2132.959961 795.400000   1.536005  76.484996  -2.153292   0.473508   2.352320 293.270956   4.110830
 2324.541992 775.000000  16.249994   6.000000 -21.501362 244.922815   3.348254 311.285027   0.890287
 2601.655029 750.000000  14.550012   6.000000 -22.743678 239.036243   4.760855 312.372188   0.824770
 3179.396973 700.000000  10.950006   8.000000 -22.151242 243.006844   6.981342 314.610493   0.930802
 3791.430908 650.000000   6.749994   8.000000 -25.335013 243.482814  10.406521 316.599095   0.754514
 4442.769531 600.000000   2.749994   6.000000 -31.432740 231.041659  15.149935 319.301114   0.463443
 5139.459961 550.000000  -2.250006   5.000000 -36.974298 221.915667  19.671753 321.414353   0.293234
 5887.783203 500.000000  -7.650000   6.000000 -39.187582 219.192096  22.549478 323.712227   0.257290
 6698.209961 450.000000 -13.150000   9.000000 -39.474820 217.347268  22.399545 326.704088   0.277404
 7583.503906 400.000000 -19.849997  34.000000 -31.735608 213.918084  24.386788 329.189548   0.674157
 8559.327148 350.000000 -27.349997  57.000000 -33.290979 209.054604  34.024999 331.877969   0.662575
 9655.363281 300.000000 -32.950003  20.000000 -48.330944 219.874230  41.542056 338.934922   0.159608
10909.354492 250.000000 -43.349997  22.000000 -56.525439 213.976544  53.917533 341.616774   0.072848
11610.808594 225.000000 -47.950003  26.000000 -59.235555 215.537677  63.547098 345.019928   0.057690
12379.557617 200.000000 -52.450003  28.000000 -62.673978 214.633678  68.753320 349.709756   0.041625
13232.150391 175.000000 -57.650000  27.000000 -67.600018 210.095613  63.812123 354.763060   0.024427
14190.730469 150.000000 -63.750006  24.000000 -73.864087 204.247596  51.170279 360.258772   0.011547
15293.910156 125.000000 -68.650000  32.000000 -76.387552 207.262078  40.020670 370.661133   0.009446
16627.140625 100.000000 -67.950003  26.000000 -77.095287 227.589501  27.382811 396.439893   0.010583
18782.529297  70.000000 -65.549994  11.000000 -80.434935 199.698621  10.035108 444.149648   0.008902
20841.490234  50.000000 -63.750006   3.000000 -86.714470 105.838001   5.698407 493.254713   0.004330
24025.289062  30.000000 -56.750006   0.100000 -99.816776  18.853159   8.422255 589.930113   0.000000
