        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2153.951904 787.200000  21.796014  13.945075  -6.973883 203.523209   7.208650 315.836412   2.889324
 2279.267090 775.000000  20.950006  10.000000 -11.873392 108.816068   2.772569 316.340463   1.995280
 2558.573975 750.000000  19.149988  10.000000 -13.254914 108.434948   2.766361 317.366641   1.843798
 3143.861084 700.000000  13.749994  12.000000 -15.224294 106.215293   3.968094 317.711181   1.680361
 3760.606201 650.000000   8.050012  16.000000 -16.319584 104.496646   5.280850 318.069565   1.651627
 4413.515137 600.000000   2.749994  20.000000 -18.041565 102.374599   8.617732 319.301114   1.547500
 5112.839844 550.000000   0.450006  14.000000 -24.040989  86.707324  18.615372 324.617832   1.001368
 5869.939941 500.000000  -4.850012  13.000000 -29.133261 104.479814  18.270757 327.126127   0.690992
 6687.297363 450.000000 -11.650000  14.000000 -33.879158 108.959104  17.471835 328.588919   0.487110
 7574.926270 400.000000 -19.849997  12.000000 -42.067862 107.495759  18.752296 329.189548   0.237771
 8549.299805 350.000000 -27.450003  12.000000 -48.251502 111.113500  21.047336 331.742941   0.138094
 9637.785156 300.000000 -36.349997  32.000000 -47.129183 123.690068  19.625736 334.137351   0.182610
10873.970703 250.000000 -46.650000  40.000000 -54.573576 118.412661  13.482449 336.711046   0.092376
11564.592773 225.000000 -51.450003  50.000000 -57.215579 108.434948  12.909683 339.657718   0.074295
12321.457031 200.000000 -55.849997  57.000000 -60.341533  84.871809  15.224139 344.322302   0.056346
13159.549805 175.000000 -61.250006  84.000000 -62.586365  62.122627   8.730898 348.836614   0.048106
14108.360352 150.000000 -63.450003  73.000000 -65.790678 126.455658  17.208738 360.774908   0.036551
15228.789062 125.000000 -63.650000  37.000000 -70.826787 113.907017  16.309789 379.723752   0.021648
16592.869141 100.000000 -63.750006  12.000000 -78.375915  36.046295  12.983374 404.554154   0.008660
18790.060547  70.000000 -61.849997   4.000000 -83.580589   2.946447  13.236699 452.065603   0.005297
20880.337891  50.000000 -59.250006   1.000000 -89.596284 352.619920  20.582508 503.854743   0.002590
24119.417969  30.000000 -53.250006   0.100000 -97.756396 351.859744  15.513912 599.471497   0.000000
