        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 1464.031982 860.700000  17.653009  20.390563  -5.361223  30.150508   6.811910 303.550729   2.987901
 1574.090576 850.000000  21.950006  21.000000  -1.393356 118.758111  12.041083 309.140145   4.075402
 1831.808960 825.000000  20.050012  24.000000  -1.163226 123.578815  13.883617 309.783409   4.270848
 2095.656006 800.000000  17.950006  28.000000  -0.845531 125.187079  14.033957 310.283355   4.508586
 2365.841064 775.000000  15.749994  31.000000  -1.360532 124.303490  12.590308 310.747215   4.480868
 2642.702148 750.000000  13.450006  35.000000  -1.728104 121.072821  10.508574 311.177849   4.506184
 3218.188965 700.000000   8.850000  37.000000  -5.071447 109.806650   5.392874 312.284960   3.756832
 3826.555176 650.000000   4.850000  22.000000 -15.132343 121.032210   2.790504 314.449983   1.822292
 4474.182617 600.000000   1.050012  14.000000 -23.555698 142.997474   5.038861 317.333712   0.958448
 5167.456543 550.000000  -3.150000   9.000000 -31.672037 184.513989   3.705093 320.346538   0.493883
 5914.180176 500.000000  -7.850012   6.000000 -39.337622 173.609505   4.890387 323.468362   0.253335
 6725.237305 450.000000 -12.449988   5.000000 -44.491252 172.874984   7.836515 327.583691   0.163056
 7614.349609 400.000000 -18.250006   5.000000 -48.806948 172.056528   8.440185 331.268901   0.113556
 8595.450195 350.000000 -26.349997   6.000000 -53.364670 133.726971   6.187297 333.228164   0.076368
 9689.156250 300.000000 -35.150000   8.000000 -57.865838 139.899092   4.828796 335.830610   0.051443
10931.303711 250.000000 -45.549994  17.000000 -60.476297 165.379125   4.620835 338.346296   0.044327
11624.857422 225.000000 -50.950003  27.000000 -61.611222 170.909723   4.921815 340.423748   0.042520
12381.959961 200.000000 -55.849997  36.000000 -63.856382 315.000000   0.549846 344.322302   0.035586
13221.299805 175.000000 -60.950003  47.000000 -66.617118  14.036243   1.603063 349.330489   0.027980
14170.129883 150.000000 -64.650000  50.000000 -69.659167  43.667778   5.912445 358.710393   0.021326
15271.679688 125.000000 -68.849997  62.000000 -72.174405 145.007980   0.474591 370.298634   0.017793
16599.087891 100.000000 -70.450003  50.000000 -75.143161  71.022347   4.543183 391.609972   0.014283
18725.298828  70.000000 -66.849997   7.000000 -84.235749  12.893744   4.965769 441.368358   0.004741
20773.769531  50.000000 -63.250006   2.000000 -88.627108 321.020656   7.077068 494.432494   0.003085
23983.037109  30.000000 -54.750006   0.100000 -98.637232 329.620874   6.534848 595.382332   0.000000
