        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2767.456055 733.600000   0.243005  43.773659 -10.666777  45.000000   0.357400 298.721192   2.317358
 3122.911133 700.000000   8.749994  17.000000 -15.015004  98.664136   2.064762 312.174214   1.708872
 3729.966064 650.000000   4.249994  21.000000 -16.200212 120.963758   4.080733 313.771307   1.667573
 4375.840820 600.000000   0.249994  25.000000 -17.518017 125.811163   3.787559 316.407845   1.617189
 5066.549316 550.000000  -4.650000  35.000000 -17.817087 165.163091   3.036687 318.566835   1.719804
 5809.988281 500.000000  -9.350012  47.000000 -18.600736 214.147509   5.402641 321.639479   1.769702
 6616.748535 450.000000 -14.150000  34.000000 -26.633263 202.491271  11.993014 325.447534   0.967075
 7499.576660 400.000000 -20.450003  32.000000 -32.900790 203.120849  18.812657 328.409778   0.602430
 8471.777344 350.000000 -28.450003  79.000000 -30.956209 204.695527  29.313818 330.392746   0.829628
 9560.062500 300.000000 -35.349997  99.000000 -35.451227 204.605125  45.756325 335.548404   0.624677
10801.875977 250.000000 -45.950003 100.000000 -45.950003 205.866356  49.906309 337.751650   0.249600
11494.486328 225.000000 -50.750006  97.000000 -51.012774 202.994146  57.229591 340.730155   0.156370
12256.858398 200.000000 -53.250006  68.000000 -56.441048 195.712285  55.131249 348.442113   0.091962
13110.620117 175.000000 -56.450003  53.000000 -61.475293 205.682849  57.594774 356.738534   0.055630
14076.440430 150.000000 -61.950003  37.000000 -69.260626 202.681245  44.667165 363.355558   0.022569
15192.690430 125.000000 -66.250006  26.000000 -75.568937 211.133104  33.839562 375.011179   0.010710
16533.679688 100.000000 -68.750006  33.000000 -76.279173 217.906169  21.928018 394.894312   0.012006
18674.259766  70.000000 -66.650000  11.000000 -81.358733 193.968478   7.972889 441.796241   0.007659
20723.837891  50.000000 -63.450003   3.000000 -86.486417 152.156757   4.287126 493.961389   0.004506
23900.109375  30.000000 -57.650000   1.000000 -88.482432 267.510447   4.475424 587.476631   0.005277
