        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2132.959961 797.900000  22.285028  12.649375  -7.852222 218.591465   7.635590 315.140867   2.663073
 2354.280029 775.000000  17.249994  15.000000  -9.668781 226.345625   8.194969 312.360649   2.377359
 2632.169189 750.000000  14.749994  16.000000 -10.870755 233.841814   7.512195 312.589319   2.233005
 3209.490234 700.000000  10.050012  17.000000 -13.949255 257.334936   7.093229 313.613846   1.865522
 3819.556152 650.000000   5.649988  14.000000 -19.843163 278.637132   9.320258 315.354861   1.224803
 4468.178223 600.000000   1.550012   6.000000 -32.322859 283.062333  11.095745 317.912366   0.425413
 5162.715820 550.000000  -2.750006   4.000000 -39.523019 261.617911  10.001800 320.821118   0.226033
 5910.909180 500.000000  -7.350012   3.000000 -45.491124 239.251274   9.771825 324.077989   0.131634
 6721.936035 450.000000 -13.350012   4.000000 -47.179482 228.477785   9.970579 326.452762   0.121275
 7606.308105 400.000000 -19.750006   6.000000 -48.326322 217.808015  20.422514 329.319496   0.119889
 8584.474609 350.000000 -25.750006   9.000000 -49.417628 214.624154  29.766062 334.038269   0.120989
 9684.930664 300.000000 -32.950003  15.000000 -50.846135 199.875042  44.029775 338.934922   0.119698
10943.684570 250.000000 -41.750006  36.000000 -50.977713 200.215888  61.319874 343.995294   0.141379
11649.542969 225.000000 -46.750006  37.000000 -55.309819 201.187433  64.007511 346.858395   0.093893
12421.699219 200.000000 -51.650000  29.000000 -61.688381 201.545197  64.582067 350.977399   0.047356
13275.950195 175.000000 -57.549994  27.000000 -67.510457 200.347848  62.616118 354.927694   0.024733
14233.148438 150.000000 -64.450003  32.000000 -72.555916 196.773252  57.662906 359.054474   0.014020
15334.330078 125.000000 -68.450003  33.000000 -76.004538 197.155229  32.755731 371.023632   0.010019
16666.769531 100.000000 -69.150000  31.000000 -77.048900 208.582767  12.840058 394.121537   0.010659
18812.310547  70.000000 -65.450003  10.000000 -80.938345 175.601295   1.774266 444.363574   0.008203
20873.339844  50.000000 -62.849997   3.000000 -86.030602 180.000000   0.194400 495.374740   0.004878
24052.570312  30.000000 -56.650000   1.000000 -87.787898  43.919074   7.286759 590.202741   0.005973
