        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2153.951904 788.700000  26.264001  16.795286  -0.909778 184.911788   9.989966 320.446342   4.555660
 2296.638184 775.000000  23.350000  18.000000  -2.334181 183.465674  13.184993 318.921950   4.171952
 2580.566162 750.000000  20.550012  21.000000  -2.558169 175.775597  13.723043 318.886727   4.239542
 3169.627197 700.000000  15.149988  27.000000  -3.746200 157.754331  13.967190 319.261526   4.155487
 3790.635010 650.000000   9.850000  35.000000  -4.917420 135.612765  15.424069 320.105558   4.095772
 4449.093262 600.000000   4.749994  43.000000  -6.790955 111.499524  16.443402 321.615729   3.844148
 5152.137695 550.000000  -0.250006  47.000000 -10.219600  96.235796  14.138775 323.787290   3.206675
 5907.238281 500.000000  -5.350012  34.000000 -18.783104  94.530951  10.335501 326.516499   1.743022
 6725.467285 450.000000 -10.850012   8.000000 -38.827325 107.536535  15.290632 329.594147   0.296599
 7618.614258 400.000000 -17.349997   6.000000 -46.503617  92.700629  20.629313 332.438556   0.147037
 8603.773438 350.000000 -24.849997   7.000000 -50.895725  77.275644  24.712514 335.253457   0.102073
 9704.738281 300.000000 -33.549994   8.000000 -56.597335  70.891014  26.128546 338.088303   0.060212
10958.952148 250.000000 -42.349997   7.000000 -64.599537  94.049582  22.022183 343.103357   0.025791
11664.431641 225.000000 -46.450003  11.000000 -64.546138 103.570434  17.398528 347.318018   0.028856
12437.787109 200.000000 -51.250006  18.000000 -64.935588  97.800188  14.323732 351.611209   0.030797
13294.190430 175.000000 -56.950003  29.000000 -66.454132 103.190611  12.778751 355.915418   0.028618
14256.608398 150.000000 -62.549994  37.000000 -69.813246 125.112011  15.209238 362.323313   0.020864
15368.129883 125.000000 -67.650000  38.000000 -74.339405 126.205778  17.442740 372.473657   0.012902
16697.099609 100.000000 -71.150000  42.000000 -76.937373 100.381805  12.945128 390.257600   0.010845
18808.240234  70.000000 -68.950003  14.000000 -81.842278  68.013319   8.930983 436.875502   0.007074
20854.759766  50.000000 -62.049994   2.000000 -87.742652  64.597039  15.860812 497.259197   0.003612
24066.808594  30.000000 -54.650000   0.100000 -98.578404   9.205823  17.133479 595.654960   0.000000
