        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2153.951904 784.200000  25.464014  10.274889  -8.069924 186.155168   1.994377 320.113588   2.665084
 2244.702881 775.000000  22.149988  11.000000  -9.748221 168.917431   3.843028 317.631190   2.363585
 2527.125244 750.000000  19.350000  13.000000  -9.814542 154.639590   3.721783 317.583806   2.429281
 3112.927979 700.000000  13.850000  16.000000 -11.601048 126.004656   3.604587 317.821928   2.257176
 3730.382080 650.000000   8.749994  18.000000 -14.318623  91.729159   5.153947 318.861325   1.949330
 4387.069824 600.000000   5.350000  12.000000 -21.860646  74.451470  14.649559 322.310120   1.113686
 5092.212402 550.000000   1.550012   8.000000 -29.295892  84.716247  25.965532 325.922955   0.618975
 5851.480957 500.000000  -3.949988   9.000000 -32.293405  90.429174  31.143755 328.223486   0.511759
 6672.887695 450.000000  -9.949988  10.000000 -35.918905  95.701258  35.615294 330.725077   0.398201
 7568.331055 400.000000 -17.049994  14.000000 -38.301689  96.373639  36.774498 332.828441   0.351960
 8552.666016 350.000000 -25.549994  25.000000 -39.861231  95.796968  38.493656 334.308324   0.342353
 9649.097656 300.000000 -34.849997  44.000000 -42.843958  96.340191  40.488439 336.253930   0.291577
10891.741211 250.000000 -45.250006  64.000000 -49.246563  97.037941  47.597837 338.792253   0.172492
11586.546875 225.000000 -50.349997  56.000000 -55.251826  96.363568  52.617799 341.342993   0.094538
12348.049805 200.000000 -54.250006  54.000000 -59.245403 103.988257  56.295838 346.857565   0.064800
13194.238281 175.000000 -58.849997  62.000000 -62.562812 107.850318  60.248321 352.787587   0.048259
14151.099609 150.000000 -63.049994  70.000000 -65.709897 115.321795  56.497130 361.463097   0.036956
15261.809570 125.000000 -66.450003  64.000000 -69.642956  96.556947  37.453145 374.648680   0.025650
16601.308594 100.000000 -69.349997  51.000000 -73.970159 117.725869  15.878196 393.735149   0.017046
18759.800781  70.000000 -63.549994   7.000000 -81.559552 356.941900  14.211438 448.428546   0.007411
20824.759766  50.000000 -61.250006   1.000000 -90.993101  16.246009  18.831140 499.143618   0.002004
24050.078125  30.000000 -54.549994   0.100000 -98.519591  16.470428  13.987563 595.927588   0.000000
