        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2767.456055 723.200000   7.624017  11.640626 -20.411831 233.760691  12.364589 308.041343   1.048097
 2998.937256 700.000000   3.749994  12.000000 -23.130294 236.661950  18.429130 306.637247   0.853183
 3594.249268 650.000000  -1.150000  15.000000 -24.569691 241.318346  28.717934 307.663293   0.807794
 4226.997070 600.000000  -4.949988  20.000000 -24.511472 237.821099  43.547617 310.389868   0.879485
 4905.411133 550.000000  -9.049994  32.000000 -22.769025 234.373245  52.329244 313.346380   1.120262
 5636.079590 500.000000 -13.750006  42.000000 -23.931187 231.343504  52.501859 316.274764   1.111112
 6428.999512 450.000000 -18.750006  27.000000 -33.149483 230.802757  50.169367 319.667377   0.522733
 7295.875488 400.000000 -24.950003  13.000000 -45.485635 225.486920  48.525681 322.561563   0.164399
 8249.804688 350.000000 -33.250006  45.000000 -41.151102 221.737968  53.146273 323.911805   0.299036
 9316.317383 300.000000 -39.750006  51.000000 -46.049691 233.836591  66.217674 329.339758   0.205794
10544.904297 250.000000 -46.349997  37.000000 -54.943955 231.340191  73.441274 337.157025   0.088337
11240.403320 225.000000 -48.549994  32.000000 -58.124151 231.721708  77.511256 344.100706   0.066355
12011.280273 200.000000 -50.650000  24.000000 -62.247600 230.884932  76.418983 352.561948   0.044025
12874.558594 175.000000 -54.150000  20.000000 -66.676942 229.668967  75.993492 360.524873   0.027758
13853.509766 150.000000 -58.250006  13.000000 -73.210144 219.086289  71.378758 369.721157   0.012730
14987.620117 125.000000 -62.250006  14.000000 -76.113767 216.153553  59.708794 382.261274   0.009853
16356.139648 100.000000 -64.450003  12.000000 -78.966598 211.038264  51.275926 403.201782   0.007886
18541.210938  70.000000 -62.349997   6.000000 -81.533898 195.327197  28.461600 450.995879   0.007443
20622.208984  50.000000 -61.250006   2.000000 -87.153952 174.039438   8.424184 499.143618   0.004009
23828.550781  30.000000 -55.049994   1.000000 -86.679222 131.009087   5.332693 594.564533   0.007263
