        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2132.959961 792.900000   5.797021  46.357745  -4.847005   9.517949   3.291795 298.088527   3.370321
 2296.248047 775.000000  14.450006  17.000000 -10.349848 261.544972   4.363100 309.348920   2.252043
 2571.952148 750.000000  13.149988  12.000000 -15.696700 256.452061   4.979107 310.852102   1.507778
 3147.717529 700.000000  10.249994   8.000000 -22.680926 247.220537   6.978987 313.835304   0.888319
 3758.706787 650.000000   6.450006  11.000000 -21.986531 239.345500   9.265133 316.259774   1.016696
 4409.123535 600.000000   2.149988  14.000000 -22.666651 228.139661   9.788209 318.606722   1.037143
 5104.830566 550.000000  -2.650000  19.000000 -23.156186 217.720853  12.042464 320.939772   1.083143
 5852.344238 500.000000  -8.150000  22.000000 -26.168207 216.652045  15.338271 323.102600   0.908481
 6659.428711 450.000000 -14.949988  19.000000 -33.492932 221.929606  14.371617 324.442306   0.505702
 7537.062012 400.000000 -22.349997  23.000000 -37.894152 240.255118  12.538423 325.940539   0.366729
 8501.791016 350.000000 -30.150000  44.000000 -38.501595 242.700427  13.563493 328.097418   0.393703
 9577.340820 300.000000 -39.250006  58.000000 -44.401626 250.463344   6.394548 330.045284   0.246473
10803.531250 250.000000 -47.250006  36.000000 -55.991467 219.351752  12.570031 335.819087   0.077762
11496.396484 225.000000 -49.650000  28.000000 -60.168177 195.446316  30.656084 342.415430   0.051225
12263.114258 200.000000 -52.049994  20.000000 -64.847477 192.847705  45.461344 350.343590   0.031164
13119.148438 175.000000 -56.549994  25.000000 -67.173118 195.526494  50.037218 356.573926   0.025919
14085.900391 150.000000 -60.849997  33.000000 -69.060789 196.124556  42.698136 365.248045   0.023218
15211.870117 125.000000 -63.450003  28.000000 -72.556508 198.327453  32.766061 380.086251   0.016823
16570.990234 100.000000 -66.250006  23.000000 -76.368567 205.701550  26.536590 399.724233   0.011842
18729.958984  70.000000 -65.450003  11.000000 -80.351009 191.768289   7.148662 444.363574   0.009023
20793.980469  50.000000 -61.349997   2.000000 -87.227494 217.859486   6.303388 498.908084   0.003957
24014.220703  30.000000 -55.049994   0.100000 -98.813784 281.309933   5.947496 594.564533   0.000000
