        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2153.951904 795.500000  28.011011  11.836461  -4.251813 217.056528   7.161734 321.525671   3.521357
 2386.114990 775.000000  20.749994  20.000000  -3.049935 306.656108  20.839826 316.125326   3.954092
 2667.775146 750.000000  18.450006  23.000000  -3.090121 308.130008  22.983639 316.606632   4.073609
 3253.315918 700.000000  13.850000  26.000000  -5.362398 308.837012  23.559611 317.821928   3.676249
 3872.100586 650.000000   9.149988  26.000000  -9.391398 309.234688  21.483945 319.313764   2.897166
 4528.709473 600.000000   4.050012  26.000000 -13.775760 314.920312  19.766991 320.805635   2.207413
 5228.570801 550.000000  -1.150000  22.000000 -20.214209 318.887910  19.867679 322.719475   1.401511
 5981.512695 500.000000  -5.650000  10.000000 -32.530347 310.962289  23.426612 326.150738   0.500105
 6798.335449 450.000000 -11.350012   5.000000 -43.676178 301.607504  23.739097 328.965870   0.178102
 7689.584473 400.000000 -18.049994   8.000000 -44.418143 289.653825  17.339782 331.528838   0.184815
 8671.460938 350.000000 -25.950003  10.000000 -48.650737 288.711738  12.725406 333.768234   0.132015
 9768.538086 300.000000 -33.750006   7.000000 -57.832172 303.424811  11.646166 337.806075   0.051665
11027.637695 250.000000 -41.049994   9.000000 -61.661054 306.732827  16.251886 345.035920   0.038043
11736.012695 225.000000 -45.849997  15.000000 -61.699499 304.939309  17.311427 348.237263   0.042047
12511.250000 200.000000 -50.650000  22.000000 -62.909667 306.724105  15.279890 352.561948   0.040356
13371.290039 175.000000 -55.650000  26.000000 -66.086434 317.385945  13.207760 358.055525   0.030098
14338.839844 150.000000 -61.950003  32.000000 -70.279056 314.897869  15.423211 363.355558   0.019519
15447.159180 125.000000 -68.349997  40.000000 -74.647978 316.791422  16.269654 371.204895   0.012316
16772.460938 100.000000 -71.650000  45.000000 -76.960861 313.223955  14.192851 389.291616   0.010806
18881.650391  70.000000 -68.150000  11.000000 -82.619998 337.232355  13.914600 438.587068   0.006220
20927.837891  50.000000 -61.849997   2.000000 -87.595408 345.250682   9.850174 497.730303   0.003708
24137.529297  30.000000 -55.150000   0.100000 -98.872670 355.426079  22.427425 594.291905   0.000000
