        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2767.456055 738.400000  16.804010  15.773864  -9.387606 131.241443   1.887283 316.226089   2.551494
 3183.577881 700.000000  12.149988  18.000000 -11.516379 115.811204   3.303942 315.939345   2.272189
 3797.251221 650.000000   6.649988  24.000000 -12.536736 109.241879   4.365135 316.485977   2.253447
 4447.162598 600.000000   1.350000  32.000000 -13.576348 149.882554   5.191499 317.680890   2.243091
 5140.830566 550.000000  -3.350012  34.000000 -17.003551 148.318385   9.845875 320.109230   1.842149
 5888.479492 500.000000  -7.650000  15.000000 -29.886166 138.204429  15.984279 323.712227   0.643623
 6698.558105 450.000000 -13.549994  16.000000 -34.079663 147.818821  16.790140 326.201474   0.477550
 7581.944336 400.000000 -20.349997  22.000000 -36.610455 166.138972  15.417770 328.539746   0.417643
 8553.507812 350.000000 -29.049994  25.000000 -42.919167 175.314100  11.898169 329.582641   0.248016
 9634.917969 300.000000 -37.650000  23.000000 -51.180324 198.853159  16.844510 332.302977   0.115103
10866.231445 250.000000 -47.150000  81.000000 -49.021087 192.324727  23.679324 335.967754   0.176958
11556.239258 225.000000 -51.549994  95.000000 -51.988418 190.530928  30.845958 339.504526   0.139538
12312.506836 200.000000 -55.849997  63.000000 -59.557662 194.608468  37.768171 344.322302   0.062278
13155.389648 175.000000 -59.049994  44.000000 -65.322135 187.089930  39.375480 352.458345   0.033393
14111.009766 150.000000 -63.950003  53.000000 -68.584607 180.245114  36.353134 359.914691   0.024828
15219.790039 125.000000 -67.250006  35.000000 -74.516862 164.885860  23.559772 373.198655   0.012562
16555.289062 100.000000 -70.049994  32.000000 -77.666578 146.689368  19.539898 392.382777   0.009680
18655.470703  70.000000 -71.950003  22.000000 -81.715179 125.983610  16.840943 430.457154   0.007224
20662.689453  50.000000 -67.150000   4.000000 -87.700474  86.423666  14.024110 485.245816   0.003639
23815.869141  30.000000 -57.450003   1.000000 -88.343427 270.000000   1.944000 588.021845   0.005410
