        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 1491.680054 855.400000  18.691003  13.346021 -10.002600  31.523789   7.845118 305.172858   2.097390
 1543.160522 850.000000  19.749994  12.000000 -10.513935  34.530826   7.716333 306.835461   2.027122
 1796.031128 825.000000  18.149988  12.000000 -11.767613  34.530826   7.716333 307.775919   1.889482
 2056.498047 800.000000  16.350000  12.000000 -13.180089  34.449172   7.732356 308.577909   1.738326
 2325.760986 775.000000  18.149988  10.000000 -14.023431  38.345576   4.982180 313.328702   1.675579
 2605.180176 750.000000  16.649988  12.000000 -12.944530  61.189207   1.774905 314.652250   1.890419
 3186.718018 700.000000  12.450006  15.000000 -13.534934  53.130102   2.430000 316.271583   1.930159
 3801.949951 650.000000   7.850000  18.000000 -15.061550  52.321909   2.480791 317.843328   1.833496
 4455.159180 600.000000   3.050012  19.000000 -18.396487 351.057246   3.876806 319.648327   1.501607
 5152.816406 550.000000  -1.650000  10.000000 -29.390639 306.869897   1.360800 322.126241   0.613316
 5904.118652 500.000000  -6.250006   5.000000 -39.911164 165.390180   4.238901 325.419177   0.238770
 6718.418945 450.000000 -12.150000   6.000000 -42.571556 185.142765   3.903715 327.960642   0.200462
 7606.082520 400.000000 -19.349997   6.000000 -48.022184 243.705211   9.215565 329.839350   0.124076
 8582.167969 350.000000 -27.450003   7.000000 -52.915116 259.303489  17.805385 331.742941   0.080547
 9670.016602 300.000000 -36.349997  10.000000 -57.032103 259.875328  16.587913 334.137351   0.057054
10910.369141 250.000000 -44.950003  14.000000 -61.471576  75.963757   2.404595 339.238233   0.038982
11606.977539 225.000000 -49.549994  20.000000 -62.673057   4.085617   2.728534 342.568646   0.037009
12370.110352 200.000000 -53.849997  26.000000 -64.482122 120.465544   3.834167 347.491399   0.032731
13218.549805 175.000000 -58.549994  35.000000 -66.537266 113.198592   5.922025 353.281461   0.028291
14174.250000 150.000000 -63.950003  53.000000 -68.584607 144.102622  10.079148 359.914691   0.024828
15277.740234 125.000000 -68.349997  53.000000 -72.762569 133.730859  17.998133 371.204895   0.016318
16602.589844 100.000000 -71.349997  59.000000 -74.908827 101.806039  18.052853 389.871212   0.014799
18722.048828  70.000000 -67.849997  14.000000 -80.899534  57.561245  15.801408 439.228909   0.008255
20757.519531  50.000000 -65.150000   3.000000 -87.779999  43.651525  15.771208 489.956940   0.003588
23942.539062  30.000000 -56.250006   0.100000 -99.521342  72.505865   7.113579 591.293168   0.000000
