        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2598.239990 745.400000  12.812006  19.281359 -10.103181 200.365536   5.474354 311.031926   2.387687
 3121.531006 700.000000   9.149988  19.000000 -13.324031 167.675274   4.735865 312.617165   1.962995
 3728.839355 650.000000   4.249994  23.000000 -15.101402  96.286893   4.615598 313.771307   1.826856
 4374.056641 600.000000  -0.549994  25.000000 -18.205622  83.107577   5.345753 315.482013   1.525647
 5061.126465 550.000000  -6.650000  35.000000 -19.603152 124.082947   4.717836 316.193898   1.476548
 5796.974121 500.000000 -12.449988  52.000000 -20.296113 185.159443   8.646954 317.859818   1.529558
 6592.988770 450.000000 -17.750006  90.000000 -18.992353 212.577667  21.662485 320.923931   1.900850
 7466.497559 400.000000 -22.349997  98.000000 -22.579618 200.806790  31.194386 325.940539   1.565593
 8434.707031 350.000000 -29.049994 100.000000 -29.049994 215.639809  38.033404 329.582641   0.993252
 9518.131836 300.000000 -35.750006  32.000000 -46.590199 212.494800  36.186086 334.983970   0.193903
10767.650391 250.000000 -43.950003  15.000000 -60.093790 197.461177  43.407390 340.724815   0.046558
11466.450195 225.000000 -48.849997  22.000000 -61.332608 199.922817  47.351466 343.641083   0.044092
12231.408203 200.000000 -53.349997  35.000000 -61.783387 208.915424  55.965813 348.283673   0.046770
13086.940430 175.000000 -55.750006  34.000000 -64.192957 194.509876  53.614876 357.890892   0.038882
14054.179688 150.000000 -62.349997  42.000000 -68.733831 174.478564  35.155110 362.667395   0.024313
15170.950195 125.000000 -65.650000  32.000000 -73.649833 213.999534  34.938634 376.098704   0.014306
16519.878906 100.000000 -67.150000  25.000000 -76.630977 212.725732  28.191727 397.985473   0.011372
18674.380859  70.000000 -65.650000   8.000000 -82.460879 216.219738  14.048248 443.935690   0.006386
20731.099609  50.000000 -63.450003   3.000000 -86.486417 156.496810   9.603006 493.961389   0.004506
23906.539062  30.000000 -58.750006   1.000000 -89.247863 129.805572   0.303663 584.477894   0.004598
