        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2713.823975 742.500000  15.930017  21.846460  -5.891760 190.791172   7.579556 314.774023   3.328039
 3175.215088 700.000000  11.149988  25.000000  -8.182030 186.325964   8.645119 314.831952   2.957230
 3786.955078 650.000000   5.749994  31.000000 -10.104607 176.545392   7.420123 315.467980   2.737549
 4435.922363 600.000000   1.149988  28.000000 -15.380958 174.699073   5.681338 317.449415   1.933751
 5128.554688 550.000000  -3.949988  20.000000 -23.669282 184.987234   8.273884 319.397378   1.034725
 5872.205566 500.000000  -9.449988  10.000000 -35.524170 180.000000  13.024800 321.517583   0.372752
 6678.067383 450.000000 -14.250006   9.000000 -40.337875 159.171444  19.135320 325.321871   0.253613
 7560.452637 400.000000 -20.750006  40.000000 -30.846679 147.885168  21.574896 328.019893   0.733880
 8532.762695 350.000000 -27.950003  45.000000 -36.247314 129.042870  31.787818 331.067843   0.494756
 9618.793945 300.000000 -37.150000  37.000000 -46.547178 109.046626  34.550736 333.008504   0.194811
10851.925781 250.000000 -46.650000  67.000000 -50.193558 106.583222  55.171598 336.711046   0.154745
11543.028320 225.000000 -51.349997  63.000000 -55.236141 114.053688  49.602483 339.810933   0.094713
12303.007812 200.000000 -53.950003  54.000000 -58.961072 137.941465  34.823655 347.332934   0.067174
13153.129883 175.000000 -57.450003  63.000000 -61.095200 153.845139  34.002449 355.092302   0.058436
14117.580078 150.000000 -61.150000  46.000000 -66.960802 167.378907  45.819156 364.731910   0.031134
15242.200195 125.000000 -64.750006  26.000000 -74.223438 175.386129  33.350475 377.729965   0.013129
16597.179688 100.000000 -66.349997  22.000000 -76.745179 195.793935  21.212853 399.531054   0.011173
18757.359375  70.000000 -65.250006  10.000000 -80.771714 190.454835   9.963166 444.791457   0.008429
20825.080078  50.000000 -60.750006   2.000000 -86.786384 220.905552   6.353193 500.321399   0.004276
24046.359375  30.000000 -55.049994   0.100000 -98.813784   5.000645   3.122284 594.564533   0.000000
