        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2132.959961 797.400000  21.615015  11.421516  -9.685011 210.326239   6.891665 314.482537   2.308316
 2348.696045 775.000000  17.749994  12.000000 -12.081301 213.244354   7.624075 312.898460   1.961602
 2627.013184 750.000000  15.149988  14.000000 -12.220289 216.905007   6.345217 313.023615   2.004141
 3205.148682 700.000000  10.550012  16.000000 -14.283138 282.461756   3.603538 314.167543   1.815270
 3817.316895 650.000000   6.850000  13.000000 -19.743525 286.008307   9.727870 316.712213   1.235488
 4468.949219 600.000000   2.450006  15.000000 -21.637055 312.028837   7.955973 318.953936   1.135401
 5164.442871 550.000000  -2.750006   8.000000 -32.587329 280.124672   4.423444 320.821118   0.452230
 5911.882812 500.000000  -7.650000   4.000000 -43.049441 221.238564   7.962430 323.712227   0.171503
 6722.461426 450.000000 -13.049994   5.000000 -44.936308 216.216185   9.541773 326.829751   0.155337
 7608.080566 400.000000 -19.549994   7.000000 -46.797008 201.522600  14.836936 329.579433   0.142299
 8584.956055 350.000000 -26.750006  10.000000 -49.292480 192.961402  25.134801 332.688073   0.122719
 9679.833008 300.000000 -34.150000  15.000000 -51.850960 183.796051  41.108592 337.241663   0.106465
10935.052734 250.000000 -42.150000  22.000000 -55.478923 185.177710  60.315713 343.400669   0.082807
11640.634766 225.000000 -46.450003  20.000000 -59.982067 186.499346  61.827759 347.318018   0.052468
12414.208984 200.000000 -50.950003  16.000000 -65.548109 186.263491  64.146107 352.086578   0.028346
13272.280273 175.000000 -56.450003  17.000000 -69.830531 188.892549  57.848945 356.738534   0.017843
14234.360352 150.000000 -63.250006  23.000000 -73.704587 195.388696  43.148571 361.118989   0.011825
15342.219727 125.000000 -67.650000  31.000000 -75.682554 201.489599  26.533285 372.473657   0.010525
16673.339844 100.000000 -70.150000  35.000000 -77.183972 237.317310  16.560427 392.189568   0.010438
18815.960938  70.000000 -64.049994   8.000000 -81.150757 164.551137   5.546399 447.358822   0.007924
20888.859375  50.000000 -61.450003   2.000000 -87.301058 180.000000   1.166400 498.672513   0.003906
24083.880859  30.000000 -57.049994   1.000000 -88.065558  56.309934   6.308273 589.112313   0.005686
