        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2713.823975 741.700000   2.046991   3.956276 -36.201876 230.527541   2.568729 299.749449   0.235055
 3160.982422 700.000000   9.050012  24.000000 -10.492786 214.980471   7.900823 312.506452   2.464894
 3769.451172 650.000000   4.550012  33.000000 -10.368927 206.642426  12.875578 314.110663   2.680444
 4415.551758 600.000000   0.050012  30.000000 -15.506027 208.289721  20.509347 316.176405   1.913611
 5106.751953 550.000000  -4.350012  34.000000 -17.893116 210.878282  20.113637 318.922761   1.708818
 5849.652344 500.000000  -9.949988  37.000000 -21.920869 214.489065  23.585527 320.907956   1.327991
 6651.799805 450.000000 -16.449988  31.000000 -29.677355 212.552728  22.002413 322.557475   0.728860
 7525.457031 400.000000 -23.150000  36.000000 -34.114702 203.922506  28.285033 324.900853   0.535008
 8488.948242 350.000000 -30.349997  75.000000 -33.347402 201.518610  36.568909 327.827383   0.658785
 9563.579102 300.000000 -39.549994  99.000000 -39.647173 204.753378  35.749522 329.621985   0.407975
10785.675781 250.000000 -48.450003  96.000000 -48.810466 196.045797  45.715425 334.035192   0.181230
11473.015625 225.000000 -51.950003  75.000000 -54.373183 192.549582  58.154202 338.891688   0.105118
12230.596680 200.000000 -54.650000  62.000000 -58.532210 192.376578  63.489087 346.223755   0.070903
13080.179688 175.000000 -56.349997  40.000000 -63.524777 192.528808  55.560662 356.903167   0.042503
14052.978516 150.000000 -59.349997  23.000000 -70.249118 193.967673  47.276262 367.828696   0.019605
15186.990234 125.000000 -61.450003  19.000000 -73.403116 197.908648  38.816749 383.711299   0.014843
16557.478516 100.000000 -65.349997  19.000000 -76.811601 198.807800  28.340427 401.463022   0.011059
18730.609375  70.000000 -63.650000   8.000000 -80.823582 239.110430   7.724728 448.214589   0.008358
20803.667969  50.000000 -60.150000   2.000000 -86.345677 214.426478   4.195078 501.734751   0.004619
24030.609375  30.000000 -54.349997   0.100000 -98.402018 322.798198   5.369418 596.472801   0.000000
