        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2598.239990 748.400000  18.464014  25.895036  -1.472978 213.590161   6.184273 316.815287   4.604101
 3163.267090 700.000000  13.249994  28.000000  -4.898409 209.306404   4.726159 317.157485   3.808138
 3780.435059 650.000000   8.550012  31.000000  -7.651741 203.046775   4.816768 318.635123   3.319323
 4437.197754 600.000000   5.149988  22.000000 -14.878780 174.915039   9.211934 322.078644   2.016475
 5141.399414 550.000000   0.749994  25.000000 -17.088424 169.186122  14.091519 324.973759   1.829745
 5899.125488 500.000000  -4.445563  25.000000 -21.558665 169.907197  15.974157 327.619254   1.371486
 6719.141113 450.000000 -10.549994  20.000000 -29.238499 154.068026  15.736797 329.971137   0.759936
 7612.090820 400.000000 -17.950003  25.000000 -33.243382 158.294564  21.551237 331.658786   0.582827
 8594.127930 350.000000 -26.049994  26.000000 -39.920347 152.241459  25.043669 333.633226   0.340245
 9687.960938 300.000000 -35.450003  54.000000 -41.473515 145.007980  26.102498 335.407290   0.337208
10926.967773 250.000000 -46.049994 100.000000 -46.049994 129.225674  24.592945 337.603005   0.246861
11618.954102 225.000000 -51.549994  95.000000 -51.988418 136.060911  29.696788 339.504526   0.139538
12373.789062 200.000000 -56.849997  74.000000 -59.257285 140.710595  30.392374 342.737754   0.064695
13209.259766 175.000000 -62.349997  79.000000 -64.130440 145.141949  27.244458 347.025773   0.039200
14146.119141 150.000000 -68.150000  97.000000 -68.367410 151.684520  25.615290 352.688875   0.025596
15234.900391 125.000000 -70.250006  96.000000 -70.534316 156.686258  35.562852 367.761083   0.022578
16560.230469 100.000000 -69.049994  41.000000 -75.136027 155.884026  27.262679 394.314745   0.014298
18712.160156  70.000000 -65.150000   9.000000 -81.334744 168.012980  15.163362 445.005415   0.007689
20778.878906  50.000000 -61.049994   2.000000 -87.006881 154.230673   6.886179 499.614760   0.004114
23997.410156  30.000000 -55.549994   0.100000 -99.108342 163.300755   1.014798 593.201478   0.000000
