        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2767.456055 737.400000  -2.310980  76.329885  -5.912683 177.305716   1.654229 295.493640   3.340119
 3166.194336 700.000000   9.950006  11.000000 -19.243070 177.636754   6.128813 313.503100   1.197764
 3777.561279 650.000000   6.749994   7.000000 -26.803515 160.332377  10.858942 316.599095   0.660100
 4428.176758 600.000000   1.950006   8.000000 -28.990460 144.154014  18.058756 318.375282   0.583830
 5122.198730 550.000000  -3.350012  14.000000 -27.120072 142.646953  18.904128 320.109230   0.757213
 5867.704590 500.000000  -8.750006  16.000000 -30.107210 153.047821  14.153882 322.371039   0.630269
 6673.886719 450.000000 -14.850012  16.000000 -35.158111 152.597776  13.685553 324.567931   0.429321
 7553.683105 400.000000 -21.150000  19.000000 -38.737747 159.775141  15.745200 327.500060   0.336473
 8522.878906 350.000000 -29.150000  25.000000 -43.006637 158.552263  17.544532 329.447613   0.245704
 9603.929688 300.000000 -38.250006  36.000000 -47.793672 165.606407  22.679075 331.456337   0.169498
10830.757812 250.000000 -48.049994  64.000000 -51.935354 183.179830  21.027575 334.629839   0.126389
11516.981445 225.000000 -53.049994  60.000000 -57.262493 154.323183  22.432782 337.206435   0.073858
12267.925781 200.000000 -57.250006  61.000000 -61.152691 148.700399  22.751146 342.103921   0.050753
13106.259766 175.000000 -60.650000  50.000000 -65.882930 157.052827  26.177134 349.824363   0.030940
14054.490234 150.000000 -65.150000  53.000000 -69.723524 164.651304  29.230573 357.850176   0.021131
15154.330078 125.000000 -68.349997  50.000000 -73.156416 167.933363  33.198314 371.204895   0.015395
16484.220703 100.000000 -70.150000  41.000000 -76.160685 146.713350  32.162203 392.189568   0.012227
18596.429688  70.000000 -71.650000  24.000000 -80.915802 136.009018  28.101499 431.098996   0.008233
20592.750000  50.000000 -68.150000   2.000000 -92.255946 115.728677  23.823639 482.890253   0.001583
23737.310547  30.000000 -58.150000   1.000000 -88.830166 194.243460  18.251469 586.113576   0.004958
