        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2767.456055 736.300000  15.025018  14.096467 -12.234758 182.530763   3.522075 314.542009   2.039149
 3157.676025 700.000000  11.350000  14.000000 -15.262286 168.261429   4.586563 315.053444   1.674712
 3769.788086 650.000000   6.450006  15.000000 -18.388452 100.191502   3.515793 316.259774   1.387228
 4419.478027 600.000000   1.350000  16.000000 -21.796716 137.579148   3.054741 317.680890   1.119527
 5111.951172 550.000000  -3.750006  17.000000 -25.315667 163.744807   8.889523 319.634650   0.892589
 5857.665039 500.000000  -8.250006   9.000000 -35.641779 139.489764  11.940813 322.980667   0.368454
 6666.036133 450.000000 -13.850012   7.000000 -42.415321 129.490348  11.310355 325.824485   0.203793
 7549.256836 400.000000 -20.250006   6.000000 -48.706682 125.967029  13.570805 328.669695   0.114835
 8522.793945 350.000000 -27.849997   6.000000 -54.515088 115.937424  11.111384 331.202871   0.066535
 9611.218750 300.000000 -36.250006  14.000000 -54.188415  88.531199   7.584092 334.278443   0.080683
10846.281250 250.000000 -46.849997  36.000000 -55.626398  62.744671  14.432809 336.413734   0.081309
11536.117188 225.000000 -52.150000  36.000000 -60.468856  69.695526  20.728000 338.585280   0.049281
12290.252930 200.000000 -56.750006  37.000000 -64.477365  89.340699  16.894478 342.896195   0.032748
13125.139648 175.000000 -61.750006  65.000000 -64.998732 140.322751  22.227156 348.013498   0.034883
14071.839844 150.000000 -64.650000  60.000000 -68.369040 145.630660  39.566970 358.710393   0.025591
15174.320312 125.000000 -68.950003  87.000000 -69.930623 142.041053  37.230437 370.117370   0.024618
16498.080078 100.000000 -70.849997  67.000000 -73.580435 146.124976  30.064197 390.837196   0.018068
18610.919922  70.000000 -70.349997  17.000000 -81.873516 127.998733  30.787270 433.880286   0.007038
20607.269531  50.000000 -69.549994   3.000000 -91.142733 140.481610  25.326269 479.592481   0.001949
23724.179688  30.000000 -58.549994   1.000000 -89.108573 154.081874  24.639891 585.023149   0.004715
