        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2153.951904 791.300000  20.800989  14.399436  -7.349524 212.624420   7.247680 314.303598   2.791772
 2321.083008 775.000000  18.550012  13.000000 -10.446838 198.434949   2.151614 313.758977   2.235630
 2598.625244 750.000000  16.749994  13.000000 -11.871110 198.924646   2.157840 314.760832   2.061576
 3178.944824 700.000000  11.149988  16.000000 -13.794995 192.165031   3.321055 314.831952   1.889394
 3790.534912 650.000000   5.950006  20.000000 -15.362825 174.780735   4.060355 315.694217   1.788054
 4439.848145 600.000000   2.249994  12.000000 -24.322213  69.116842   5.180897 318.722460   0.895135
 5137.158203 550.000000  -1.549994   8.000000 -31.667313  42.447102   8.641162 322.244895   0.494179
 5887.794922 500.000000  -6.850012   4.000000 -42.472200 105.357492   8.588103 324.687617   0.182416
 6699.470215 450.000000 -13.150000   9.000000 -39.474820 121.502258  15.253415 326.704088   0.277404
 7583.962402 400.000000 -20.349997  35.000000 -31.882331 138.503532  20.244686 328.539746   0.664695
 8555.151367 350.000000 -29.250006  96.000000 -29.685000 149.111534  25.371248 329.312586   0.935742
 9634.311523 300.000000 -38.250006  59.000000 -43.292425 148.465208  20.071271 331.456337   0.277836
10868.331055 250.000000 -45.250006  27.000000 -56.534485 144.904185   8.791094 338.792253   0.072758
11564.584961 225.000000 -49.750006  34.000000 -58.729382 106.699244  12.177573 342.262215   0.061494
12325.478516 200.000000 -55.049994  38.000000 -62.713607  97.047511  14.260059 345.589946   0.041403
13169.620117 175.000000 -59.250006  46.000000 -65.180808  79.329138  14.698092 352.129079   0.034038
14128.240234 150.000000 -61.549994  54.000000 -66.171425  50.593605  10.718054 364.043747   0.034701
15250.179688 125.000000 -64.250006  44.000000 -70.178482  55.666444  13.442321 378.636227   0.023762
16614.160156 100.000000 -63.849997   9.000000 -80.261149  29.221557   7.127909 404.360975   0.006409
18815.148438  70.000000 -61.049994   2.000000 -87.006881  21.494784  14.165519 453.777169   0.002938
20909.560547  50.000000 -59.049994   1.000000 -89.456869   1.475474  12.834655 504.325884   0.002656
24146.019531  30.000000 -54.650000   0.100000 -98.578404   3.052882  17.520866 595.654960   0.000000
