        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2713.823975 745.200000   9.339014  25.384293  -9.534798  36.027373   6.610315 307.278043   2.497221
 3211.504883 700.000000  11.550012  19.000000 -11.334268  26.496598   7.276743 315.274936   2.305444
 3825.211182 650.000000   7.350000  21.000000 -13.594277 355.787521   6.880909 317.277771   2.068102
 4477.681152 600.000000   2.550012  23.000000 -16.546590 327.964508   7.842781 319.069673   1.755115
 5173.869141 550.000000  -2.350012  17.000000 -24.157181 321.799911  10.216529 321.295698   0.990759
 5923.225098 500.000000  -7.049994   9.000000 -34.705906 330.168894   9.613606 324.443788   0.404316
 6736.443359 450.000000 -12.049994   3.000000 -48.804134 343.270376  17.558797 328.086305   0.101023
 7624.836426 400.000000 -19.049994   6.000000 -47.794175 339.581575  28.418328 330.229235   0.127301
 8601.853516 350.000000 -27.549994  11.000000 -49.100771 339.114198  31.626914 331.607934   0.125421
 9689.690430 300.000000 -36.150000  15.000000 -53.527847 333.705211  18.431129 334.419557   0.087317
10930.785156 250.000000 -44.950003  22.000000 -57.922092 354.289407   5.861087 339.238233   0.061260
11626.645508 225.000000 -50.049994  30.000000 -59.987346 345.173521   6.837245 341.802616   0.052422
12386.990234 200.000000 -55.049994  39.000000 -62.516039 345.465545   5.422332 345.589946   0.042493
13229.860352 175.000000 -60.150000  55.000000 -64.705809  45.000000   3.574000 350.647480   0.036290
14178.500000 150.000000 -65.250006  62.000000 -68.711817  74.448480  10.876345 357.678122   0.024387
15281.610352 125.000000 -67.650000  52.000000 -72.227498  81.486012   6.565311 372.473657   0.017655
16614.599609 100.000000 -70.250006  48.000000 -75.222954  93.685740   6.350575 391.996360   0.014111
18734.539062  70.000000 -68.049994  13.000000 -81.523891  44.592932  15.478562 438.801025   0.007454
20777.769531  50.000000 -63.250006   3.000000 -86.334439  54.102622  10.079148 494.432494   0.004627
23982.789062  30.000000 -55.049994   0.100000 -98.813784  29.981640   5.835239 594.564533   0.000000
