        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2713.823975 740.000000  10.160028  33.966964  -5.039634  51.401535   5.671285 308.788896   3.561640
 3144.720947 700.000000   3.050012  53.000000  -5.615050  51.682974  13.701794 305.862092   3.602406
 3741.721924 650.000000   1.450006  57.000000  -6.154821  43.105544  30.354357 310.604199   3.723525
 4386.508301 600.000000   0.450006  42.000000 -10.999342  45.469078  35.260072 316.639321   2.761542
 5079.924316 550.000000  -3.049994  31.000000 -17.836496  52.819923  33.036821 320.465192   1.717233
 5828.109375 500.000000  -7.449988  24.000000 -24.606001  71.727362  30.380908 323.956093   1.046516
 6638.581055 450.000000 -13.650000  18.000000 -32.955122  81.869898  34.365390 326.075811   0.532935
 7520.357910 400.000000 -21.250006  24.000000 -36.520747  81.393527  36.373585 327.370091   0.421392
 8488.212891 350.000000 -29.849997  34.000000 -40.720685  92.459044  31.716405 328.502481   0.312922
 9566.589844 300.000000 -38.150000  23.000000 -51.616711  90.890536  37.523731 331.597451   0.109391
10796.027344 250.000000 -47.849997  30.000000 -58.009150  86.009087  41.897597 334.927151   0.060587
11481.991211 225.000000 -53.450003  46.000000 -59.754455  87.699175  43.580733 336.593597   0.053994
12228.949219 200.000000 -59.450003  88.000000 -60.451202  71.188112  37.377414 338.617920   0.055551
13051.519531 175.000000 -65.250006  97.000000 -65.474678  81.790098  39.478999 342.251685   0.032704
13981.740234 150.000000 -68.150000  92.000000 -68.743874  75.587535  44.518976 352.688875   0.024276
15081.509766 125.000000 -66.849997  54.000000 -71.208807  49.163004  29.728896 373.923681   0.020483
16416.658203 100.000000 -69.950003  42.000000 -75.817048  74.382059  31.771621 392.575956   0.012889
18562.980469  70.000000 -64.950003   6.000000 -83.614519  92.643706  14.751220 445.433298   0.005266
20622.808594  50.000000 -63.549994   4.000000 -84.898909  44.641906   4.398856 493.725854   0.005929
23778.099609  30.000000 -59.849997   1.100000 -89.491467 168.098015  12.913619 581.479198   0.004399
