        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2713.823975 745.200000  10.140009  15.141350 -15.287197  39.992029   5.353947 308.149327   1.569459
 3212.474121 700.000000  12.649988  10.000000 -18.263257  41.496468   4.723760 316.493042   1.302460
 3827.461914 650.000000   7.550012  14.000000 -18.313799   7.057847   4.113570 317.504008   1.396200
 4479.593262 600.000000   2.249994  18.000000 -19.695195 334.306300   4.573484 318.722460   1.343669
 5175.091309 550.000000  -2.549994  18.000000 -23.681959 297.448928   6.199440 321.058426   1.033690
 5924.679688 500.000000  -6.750006  18.000000 -27.181878 299.996667   4.938258 324.809550   0.828057
 6738.548828 450.000000 -12.049994  13.000000 -34.958396 310.451958   9.707862 328.086305   0.438005
 7627.461914 400.000000 -18.750006   9.000000 -43.878408 307.793942  12.054368 330.619100   0.195922
 8604.865234 350.000000 -27.250006  10.000000 -49.693819 313.078044  20.493300 332.012976   0.117213
 9693.874023 300.000000 -36.549994  18.000000 -52.326718 306.649248  30.287745 333.855144   0.100664
10930.469727 250.000000 -45.750006  21.000000 -58.989892 305.417056  10.734331 338.048962   0.053566
11624.548828 225.000000 -50.349997  30.000000 -60.257283 313.363425   4.813118 341.342993   0.050642
12384.820312 200.000000 -54.750006  42.000000 -61.671630 168.690067   0.991249 346.065291   0.047453
13231.139648 175.000000 -58.950003  46.000000 -64.899861 106.557072   7.503941 352.622953   0.035355
14185.218750 150.000000 -64.549994  52.000000 -69.288477 144.688787   5.717476 358.882446   0.022479
15285.679688 125.000000 -68.650000  58.000000 -72.436729 141.632515   8.926009 370.661133   0.017121
16612.640625 100.000000 -70.750006  49.000000 -75.559607  75.885556  10.363344 391.030376   0.013406
18737.068359  70.000000 -67.849997  13.000000 -81.353509  52.019391  16.647656 439.228909   0.007665
20773.748047  50.000000 -64.549994   3.000000 -87.323076  41.676881  14.939700 491.370292   0.003890
23978.619141  30.000000 -54.849997   0.100000 -98.696065  54.462322   5.351335 595.109746   0.000000
