        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2598.239990 746.800000   3.757013  91.155147   2.446420 270.834346   4.005065 301.021505   6.129340
 3131.110352 700.000000   5.950006  70.000000   0.889726 239.743563  15.664008 309.073526   5.849008
 3734.124268 650.000000   1.850000  71.000000  -2.855696 234.230641  25.708310 311.056638   4.780880
 4375.320801 600.000000  -1.850012  38.000000 -14.318785 221.776332  38.866899 313.977492   2.110216
 5062.663574 550.000000  -4.949988   0.100000 -71.039120 204.689198  44.353619 318.210909   0.000000
 5804.939941 500.000000  -9.150000   4.000000 -44.133374 192.304101  50.538451 321.883345   0.152597
 6612.347656 450.000000 -13.650000   7.000000 -42.262061 187.694434  55.318881 326.075811   0.207144
 7499.678223 400.000000 -18.049994   7.000000 -45.641291 180.367276  60.654048 331.528838   0.161707
 8483.964844 350.000000 -24.950003   8.000000 -49.815497 179.072214  48.023097 335.118429   0.115612
 9583.443359 300.000000 -34.250006  16.000000 -51.382472 166.759480  50.925751 337.100549   0.112454
10831.434570 250.000000 -43.450003  22.000000 -56.612691 174.309596  54.896922 341.468107   0.072069
11534.127930 225.000000 -47.150000  23.000000 -59.495674 171.088894  56.474456 346.245581   0.055819
12306.159180 200.000000 -51.150000  28.000000 -61.510078 175.219837  55.987539 351.769674   0.048468
13164.860352 175.000000 -56.250006  41.000000 -63.246017 178.943002  52.691367 357.067775   0.044104
14127.610352 150.000000 -63.250006  72.000000 -65.697277 183.175345  55.099794 361.118989   0.037019
15239.230469 125.000000 -65.150000  30.000000 -73.627864 169.189375  41.561615 377.004966   0.014353
16599.539062 100.000000 -63.549994  15.000000 -76.778269 188.647470  28.315485 404.940571   0.011117
18768.560547  70.000000 -66.849997  13.000000 -80.502036 191.947234   6.855295 441.368358   0.008805
20822.339844  50.000000 -63.650000   3.000000 -86.638438  74.475889   2.905353 493.490283   0.004388
24016.650391  30.000000 -54.950003   0.100000 -98.754922 334.592283   5.165190 594.837119   0.000000
