        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2767.456055 741.700000  -0.734015  61.239715  -7.277816  19.632596   3.529418 296.720328   2.989913
 3213.203369 700.000000   8.249994  14.000000 -17.750974 354.618453   2.694597 311.620517   1.359668
 3820.820068 650.000000   5.249994  13.000000 -21.022072 106.389540   0.344478 314.902422   1.105958
 4469.915527 600.000000   2.149988  13.000000 -23.504216  45.525634   1.498394 318.606722   0.962947
 5166.404297 550.000000  -1.949988  13.000000 -26.797124  18.022757   4.272601 321.770315   0.780096
 5916.153320 500.000000  -7.250006  15.000000 -29.558203  16.465915   4.115086 324.199922   0.663835
 6727.280762 450.000000 -13.250006  17.000000 -33.209226 353.480198   6.848290 326.578425   0.519954
 7612.888672 400.000000 -19.450003  21.000000 -36.302825 329.349332   6.101188 329.709381   0.430772
 8590.742188 350.000000 -26.650000  31.000000 -38.745467 236.309933   1.401838 332.823101   0.384090
 9682.128906 300.000000 -35.650000  32.000000 -46.500378 299.875994  10.537125 335.125083   0.195845
10924.038086 250.000000 -45.250006  28.000000 -56.238457 285.642246  15.140753 338.792253   0.075453
11618.380859 225.000000 -50.650000  37.000000 -58.880311 283.722296  17.209617 340.883370   0.060332
12373.152344 200.000000 -57.549994  64.000000 -61.069545 290.646990  14.334282 341.628575   0.051301
13205.480469 175.000000 -62.150000  70.000000 -64.836359 254.475889   7.263383 347.355015   0.035656
14151.458984 150.000000 -64.549994  35.000000 -72.036939 147.714559  10.117843 358.882446   0.015130
15253.370117 125.000000 -69.750006  43.000000 -75.476147 228.312212  10.230484 368.667345   0.010862
16563.009766 100.000000 -73.549994  66.000000 -76.293927 229.977166  22.973976 385.620888   0.011979
18680.089844  70.000000 -67.549994  13.000000 -81.097986 166.759480  14.938220 439.870750   0.007992
20718.369141  50.000000 -64.950003   4.000000 -85.986823 159.817587   9.071734 490.428045   0.004915
23871.779297  30.000000 -58.250006   1.000000 -88.899754 183.306746   8.762589 585.840949   0.004896
