        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2713.823975 738.700000  -1.596991  22.694220 -20.233889  39.934145   8.873439 296.123411   1.041083
 3122.227295 700.000000  -0.449988  37.000000 -13.389130  56.285633  12.713597 301.986214   1.950876
 3712.208740 650.000000  -2.449988  56.000000 -10.042539  63.124687  24.082269 306.192857   2.748948
 4348.613770 600.000000  -1.350012  46.000000 -11.500983  63.358785  45.781760 314.556146   2.652437
 5039.883301 550.000000  -3.150000  30.000000 -18.312075  66.060110  55.046256 320.346538   1.649332
 5789.033203 500.000000  -6.850012  20.000000 -26.113256  69.571021  58.479389 324.687617   0.913149
 6601.485840 450.000000 -12.949988  14.000000 -34.942021  69.360281  62.319983 326.955414   0.438680
 7485.651367 400.000000 -20.650000  12.000000 -42.716800  72.295969  62.647796 328.149861   0.221898
 8455.333008 350.000000 -29.650000  19.000000 -45.966052  76.835282  58.895821 328.772516   0.178154
 9531.460938 300.000000 -39.450003  44.000000 -47.101228  62.102730  59.829740 329.763078   0.183140
10749.980469 250.000000 -49.950003  50.000000 -55.804796  59.800870  69.952134 331.805318   0.079545
11429.219727 225.000000 -55.750006  55.000000 -60.524703  60.084539  72.891965 333.069855   0.048921
12167.651367 200.000000 -62.049994  87.000000 -63.109614  59.203939  68.345910 334.498109   0.039286
12981.469727 175.000000 -67.750006 100.000000 -67.750006  74.144198  68.306084 338.136104   0.023917
13899.769531 150.000000 -70.450003 100.000000 -70.450003  75.199131  79.141805 348.731873   0.019044
14993.519531 125.000000 -66.049994  59.000000 -69.829414  65.656284  55.177748 375.373706   0.024977
16355.919922 100.000000 -64.049994  13.000000 -78.121884  88.981214  32.800467 403.974587   0.009014
18536.900391  70.000000 -63.349997   5.000000 -83.426204  73.872424  16.796205 448.856430   0.005436
20600.150391  50.000000 -63.250006   3.000000 -86.334439  87.805833  20.310250 494.432494   0.004627
23769.810547  30.000000 -57.750006   0.900000 -89.137345 128.185647   8.804753 587.204003   0.004691
