        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2767.456055 718.100000   2.343988  47.873596  -7.597006 239.233361  11.628825 302.860920   3.014057
 2938.467041 700.000000   0.550012  51.000000  -8.438578 244.450211  17.173014 303.093608   2.895728
 3527.465332 650.000000  -4.449988  65.000000 -10.044049 256.293039  25.432550 303.930627   2.748114
 4153.275391 600.000000  -8.250006  67.000000 -13.296316 255.945482  44.348280 306.570732   2.292849
 4823.693848 550.000000 -12.250006  54.000000 -19.670490 241.948873  61.346927 309.549666   1.467284
 5546.213867 500.000000 -16.449988  36.000000 -28.075154 241.461451  71.697095 312.982798   0.761817
 6330.660156 450.000000 -21.250006  37.000000 -32.115757 242.932198  77.282453 316.525992   0.577608
 7190.392578 400.000000 -26.450003  32.000000 -38.256628 244.813137  83.137089 320.612157   0.353304
 8140.686035 350.000000 -33.950003  39.000000 -43.144338 244.641601  86.696732 322.966673   0.242018
 9200.564453 300.000000 -42.450003  36.000000 -51.615127 239.475956  86.884840 325.529919   0.109379
10415.399414 250.000000 -47.250006  21.000000 -60.296063 235.491478  90.589568 335.819087   0.045359
11111.416016 225.000000 -47.549994  17.000000 -62.186823 234.564714  88.518623 345.632766   0.039452
11886.599609 200.000000 -49.250006  16.000000 -64.097555 233.154820  90.123845 354.780305   0.034469
12759.179688 175.000000 -50.450003  12.000000 -67.223885 227.113277  74.554872 366.615928   0.025744
13758.829102 150.000000 -53.549994   9.000000 -71.805118 233.018317  71.741513 377.807215   0.015657
14917.709961 125.000000 -58.549994  11.000000 -74.578661 227.161319  62.328171 388.967635   0.012448
16303.309570 100.000000 -62.750006  11.000000 -78.087797 232.159753  44.998390 406.486122   0.009062
18501.359375  70.000000 -60.250006   4.000000 -82.342527 195.626705  22.083634 455.488702   0.006514
20588.570312  50.000000 -60.250006   2.000000 -86.419103 173.347040  12.584664 501.499181   0.004560
23799.480469  30.000000 -55.950003   1.000000 -87.302465 173.817070   7.039347 592.111009   0.006510
