        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2713.823975 741.400000   2.325006  12.996213 -23.367190  44.548862   6.983264 300.086987   0.788621
 3158.868896 700.000000   7.450006   6.000000 -27.957981  51.489165  11.676564 310.734616   0.551100
 3763.918701 650.000000   3.649988   9.000000 -26.410156  35.127369  14.831802 313.092631   0.684088
 4407.575684 600.000000  -0.949988  11.000000 -27.815950  40.782283  14.017804 315.019097   0.651048
 5094.161621 550.000000  -6.250006  14.000000 -29.476400  67.847741  13.559104 316.668478   0.608140
 5831.705078 500.000000 -11.650000  16.000000 -32.505459 104.098930  17.237658 318.835207   0.501038
 6629.028320 450.000000 -17.450003  17.000000 -36.717095 112.830700  18.287182 321.300901   0.367342
 7501.776367 400.000000 -22.750006  10.000000 -46.088711 122.504927  17.726264 325.420686   0.153871
 8466.860352 350.000000 -29.950003  10.000000 -51.864392 113.818650  23.587379 328.367453   0.091140
 9546.486328 300.000000 -37.750006  10.000000 -58.166817 121.246931  20.237217 332.161864   0.049534
10778.249023 250.000000 -46.650000  18.000000 -60.975164 113.002596  22.386408 336.711046   0.041566
11469.639648 225.000000 -51.150000  25.000000 -62.378460 111.006790  26.030008 340.117340   0.038466
12226.480469 200.000000 -55.849997  32.000000 -64.735617 124.840944  24.159626 344.322302   0.031631
13068.480469 175.000000 -59.250006  37.000000 -66.775629 125.826465  26.901646 352.129079   0.027378
14019.688477 150.000000 -66.450003  79.000000 -68.150979  97.800187  25.782718 355.613607   0.026384
15111.339844 125.000000 -69.750006  73.000000 -71.930407 109.912907  21.689334 368.667345   0.018440
16440.619141 100.000000 -69.049994  34.000000 -76.360263  72.433701  17.842002 394.314745   0.011857
18573.109375  70.000000 -69.150000  14.000000 -82.013778 127.707940  11.696356 436.447618   0.006877
20605.380859  50.000000 -65.150000   4.000000 -86.142401 124.340717   8.546373 489.956940   0.004784
23756.570312  30.000000 -58.450003   1.000000 -89.038958 204.326933  10.240453 585.295735   0.004775
