        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2598.239990 751.400000  16.751001  19.061968  -6.991508 197.271742   4.845203 314.594086   3.022105
 2614.735107 750.000000  17.649988  16.000000  -8.521019 169.939310   2.448205 315.738007   2.688790
 3197.691895 700.000000  12.450006  18.000000 -11.269439 153.072322   2.747306 316.271583   2.317629
 3812.852295 650.000000   7.950006  21.000000 -13.090522  86.531771   2.570789 317.956447   2.154801
 4466.651855 600.000000   3.149988  21.000000 -17.126200 168.967527   6.298320 319.764030   1.671909
 5165.750488 550.000000  -0.850012  16.000000 -23.601388 149.371303  19.383815 323.075401   1.041298
 5919.135742 500.000000  -5.850012  16.000000 -27.714362 146.359115  25.125266 325.906872   0.788443
 6734.105469 450.000000 -12.150000  18.000000 -31.697584 162.198128  24.480711 327.960642   0.601773
 7622.462402 400.000000 -18.849997  18.000000 -37.325311 181.481457  22.557941 330.489151   0.388639
 8601.906250 350.000000 -26.549994  15.000000 -45.503506 194.215853  15.040581 332.958129   0.187499
 9693.239258 300.000000 -35.950003  29.000000 -47.651810 169.562525  15.022982 334.701763   0.172246
10928.892578 250.000000 -46.849997  56.000000 -51.929095 148.431030  18.937793 336.413734   0.126490
11618.419922 225.000000 -52.250006  66.000000 -55.719522 133.891187  21.310532 338.432065   0.089299
12371.497070 200.000000 -56.849997  68.000000 -59.922159 147.912941  28.910751 342.737754   0.059449
13210.969727 175.000000 -59.849997  65.000000 -63.166524 149.675291  32.881288 351.141354   0.044565
14163.278320 150.000000 -64.750006  71.000000 -67.257938 154.440034  19.824988 358.538339   0.029878
15265.570312 125.000000 -67.950003  52.000000 -72.512066 168.977291  19.013165 371.929894   0.016932
16593.519531 100.000000 -71.750006  47.000000 -76.774353 161.710842  24.159627 389.098407   0.011123
18696.220703  70.000000 -70.750006  18.000000 -81.875830 171.751682  15.989563 433.024487   0.007035
20712.189453  50.000000 -65.349997   4.000000 -86.298020 125.049373  11.136965 489.485835   0.004656
23895.750000  30.000000 -54.950003   0.100000 -98.754922 147.893743  11.704430 594.837119   0.000000
