        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2767.456055 735.200000  18.116998  12.838673 -10.946504 353.745968   1.427616 318.052862   2.265119
 3143.752930 700.000000  10.149988  17.000000 -13.867339 353.820076   3.069920 313.724558   1.878079
 3753.393799 650.000000   5.249994  19.000000 -16.564562 322.326407   3.880606 314.902422   1.617727
 4402.560059 600.000000   2.050012  11.000000 -25.447913 255.606407   2.267907 318.491020   0.808811
 5098.152832 550.000000  -2.449988  12.000000 -28.067119 154.920407   5.365898 321.177081   0.693872
 5846.049805 500.000000  -8.049994  16.000000 -29.529121 136.934933   8.142367 323.224533   0.665604
 6654.843750 450.000000 -13.949988  13.000000 -36.501589 133.090849   8.252274 325.698860   0.375501
 7537.822266 400.000000 -20.349997  14.000000 -41.014143 173.659808   1.760367 328.539746   0.265708
 8510.689453 350.000000 -28.150000  14.000000 -47.455123 225.000000   0.549846 330.797808   0.151013
 9597.230469 300.000000 -36.549994  19.000000 -51.866164 325.175510   5.446670 333.855144   0.106257
10832.147461 250.000000 -46.750006  47.000000 -53.319119 341.565052   2.458987 336.562379   0.107345
11521.321289 225.000000 -52.650000  82.000000 -54.315959 341.565052   0.614747 337.819250   0.105840
12271.536133 200.000000 -58.049994  89.000000 -58.977072 173.659808   5.281101 340.836301   0.067027
13104.240234 175.000000 -61.750006  43.000000 -68.007258 148.555239  13.899654 348.013498   0.023076
14051.160156 150.000000 -64.750006  63.000000 -68.116800 152.783889  10.711493 358.538339   0.026512
15147.349609 125.000000 -68.950003  81.000000 -70.429530 147.605578  33.383071 370.117370   0.022920
16480.070312 100.000000 -69.150000  42.000000 -75.070452 132.298873  29.752245 394.121537   0.014441
18600.560547  70.000000 -71.750006  24.000000 -81.005295 125.537680  21.070879 430.885038   0.008114
20597.449219  50.000000 -67.750006   4.000000 -88.168708 110.489922  19.715313 483.832464   0.003348
23713.810547  30.000000 -60.950003   1.000000 -90.783256 140.132556  23.048496 578.480461   0.003473
