        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2767.456055 734.000000  14.588007  15.652840 -11.277736 161.927678   1.942639 314.346159   2.208868
 3130.613037 700.000000  10.950006  16.000000 -13.957676 131.262372   2.741316 314.610493   1.864395
 3741.692383 650.000000   5.649988  21.000000 -15.022677  82.707940   4.135286 315.354861   1.839015
 4389.312012 600.000000   0.350000  25.000000 -17.432083 101.051457   2.535337 316.523583   1.628969
 5080.750000 550.000000  -3.549994  20.000000 -23.332574 180.276789   4.024127 319.871958   1.066229
 5826.970215 500.000000  -8.350012  15.000000 -30.460373 128.418055   7.914969 322.858734   0.609569
 6635.575684 450.000000 -13.650000  16.000000 -34.162585 113.643226   9.210048 326.075811   0.473675
 7518.660156 400.000000 -20.450003  34.000000 -32.273510 101.023456  15.250181 328.409778   0.640121
 8491.780273 350.000000 -28.049994  58.000000 -33.775243  99.008504  16.139883 330.932836   0.631944
 9578.021484 300.000000 -36.950003  60.000000 -41.897084 107.175904  11.191093 333.290710   0.322418
10812.520508 250.000000 -46.650000  53.000000 -52.208930 130.601295   8.961397 336.711046   0.122404
11502.083984 225.000000 -52.549994  67.000000 -55.885729 123.690068  10.513788 337.972466   0.087503
12253.346680 200.000000 -57.650000  52.000000 -62.756515 113.317708  12.278019 341.470111   0.041166
13086.620117 175.000000 -61.950003  51.000000 -66.966363 135.626160  10.062787 347.684256   0.026665
14033.480469 150.000000 -64.250006  57.000000 -68.352055 188.013252  20.220638 359.398555   0.025652
15137.690430 125.000000 -66.650000  54.000000 -71.018584 155.871597  30.673492 374.286181   0.021055
16475.388672 100.000000 -69.849997  47.000000 -74.984703 148.718681  27.068613 392.769165   0.014630
18588.140625  70.000000 -71.549994  26.000000 -80.332667 126.614630  27.052973 431.312954   0.009050
20587.339844  50.000000 -68.250006   5.000000 -87.304693 131.209041  22.662013 482.654683   0.003903
23709.179688  30.000000 -60.750006   1.000000 -90.643426 152.454867  22.363808 579.025674   0.003563
