        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2598.239990 752.000000  18.506006  16.749183  -7.235540 201.037512   2.978446 316.426335   2.963758
 2623.507080 750.000000  19.249994  12.000000 -10.905519  70.820993   1.893580 317.475224   2.227766
 3209.608154 700.000000  14.149988  14.000000 -13.019897  58.518382   4.057562 318.154132   2.013065
 3827.809082 650.000000   8.950006  17.000000 -14.850967  52.555136   6.586604 319.087562   1.865833
 4482.909180 600.000000   3.550012  20.000000 -17.371315  77.744136   5.311533 320.226981   1.637822
 5181.944336 550.000000  -1.350012  24.000000 -19.371679 120.051274   5.861796 322.482167   1.506919
 5934.142090 500.000000  -6.350012  25.000000 -23.200744 126.367728  14.195633 325.297244   1.186561
 6747.588867 450.000000 -12.850012  23.000000 -29.709635 137.212043  16.026214 327.081039   0.726879
 7633.475586 400.000000 -19.549994  20.000000 -36.873940 132.917437  15.130765 329.579433   0.406741
 8609.945312 350.000000 -27.349997  24.000000 -41.819969 128.290164  14.117777 331.877969   0.278807
 9698.766602 300.000000 -36.250006  35.000000 -46.231750 159.227746  12.059070 334.278443   0.201748
10936.934570 250.000000 -45.950003  24.000000 -58.103049 182.419509  13.814715 337.751650   0.059886
11629.804688 225.000000 -50.849997  45.000000 -57.502469 143.841816  18.780489 340.576963   0.071698
12387.808594 200.000000 -55.650000  51.000000 -61.016136 143.130100  20.412000 344.639207   0.051660
13229.000000 175.000000 -60.150000  55.000000 -64.705809 156.665958  21.595031 350.647480   0.036290
14178.990234 150.000000 -65.150000  61.000000 -68.731181 146.426756  23.798951 357.850176   0.024321
15280.058594 125.000000 -68.150000  42.000000 -74.137540 153.808814  26.647164 371.567395   0.013299
16604.710938 100.000000 -72.150000  42.000000 -77.871382 144.050256  29.537057 388.325632   0.009375
18698.189453  70.000000 -71.650000  23.000000 -81.176776 129.646902  26.963842 431.098996   0.007890
20711.929688  50.000000 -65.349997   4.000000 -86.298020 104.618072  16.715155 489.485835   0.004656
23877.529297  30.000000 -57.250006   1.000000 -88.204473 119.744880  10.971120 588.567058   0.005546
