        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2598.239990 748.100000  17.797021  29.212609  -0.395608 204.376469   6.829640 316.126901   4.985734
 3160.093018 700.000000  14.149988  29.000000  -3.652690 198.734925   5.870912 318.154132   4.184430
 3779.654297 650.000000   9.950006  31.000000  -6.426638 202.619864   2.527200 320.218677   3.649472
 4438.768555 600.000000   5.149988  33.000000  -9.839133 189.887988   4.301822 322.078644   3.029623
 5141.846191 550.000000  -0.049994  38.000000 -12.700633 174.188615  12.095524 324.024598   2.628149
 5898.587891 500.000000  -4.449988  24.000000 -22.029272 176.452203  19.477328 327.613859   1.316071
 6719.380859 450.000000  -9.949988   9.000000 -36.969482 178.451842  21.586280 330.725077   0.358358
 7615.168945 400.000000 -16.949988  13.000000 -38.943352 176.743894  24.300349 332.958410   0.329561
 8600.336914 350.000000 -25.250006  28.000000 -38.497706 172.288108  18.832736 334.713366   0.394015
 9699.172852 300.000000 -34.549994  83.000000 -36.425147 146.673710  16.984153 336.677250   0.566799
10941.797852 250.000000 -45.950003  97.000000 -46.226039 145.045332  24.430288 337.751650   0.242109
11633.827148 225.000000 -51.450003  83.000000 -53.034742 152.912511  28.603898 339.657718   0.123340
12388.542969 200.000000 -56.950003  64.000000 -60.492133 151.081652  31.759273 342.579290   0.055265
13222.070312 175.000000 -62.750006  68.000000 -65.632137 152.164804  34.514300 346.367266   0.032013
14160.219727 150.000000 -67.150000  83.000000 -68.486660 175.194078  30.628483 354.409309   0.025171
15250.099609 125.000000 -69.750006  82.000000 -71.131345 170.634237  30.342072 368.667345   0.020714
16580.320312 100.000000 -69.450003  43.000000 -75.195650 180.179049  24.883322 393.541940   0.014169
18712.800781  70.000000 -66.349997  10.000000 -81.688596 167.265454  24.075739 442.438082   0.007255
20782.779297  50.000000 -60.750006   2.000000 -86.786384 157.918613  10.342536 500.321399   0.004276
23999.429688  30.000000 -55.150000   0.100000 -98.872670 135.516164   7.629426 594.291905   0.000000
