        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2598.239990 745.900000   6.555017  27.335041 -10.992487  34.880175   5.711027 304.168056   2.221926
 3132.251221 700.000000   9.350000  19.000000 -13.158081  54.334999   4.067748 312.838657   1.989703
 3740.791992 650.000000   5.149988  22.000000 -14.878780  78.366367   3.374114 314.789304   1.860897
 4389.948242 600.000000   1.950006  17.000000 -20.606559  74.275254   2.080171 318.375282   1.241951
 5085.500000 550.000000  -2.650000  13.000000 -27.360494 254.054605   0.566101 320.939772   0.740690
 5833.188965 500.000000  -7.850012  18.000000 -28.100303 142.272721   7.275263 323.468362   0.760624
 6642.761230 450.000000 -13.750006  29.000000 -28.007778 133.698045  10.889767 325.950148   0.852086
 7525.281738 400.000000 -20.650000  42.000000 -30.240653 117.862469  14.974618 328.149861   0.777337
 8497.912109 350.000000 -28.049994  35.000000 -38.818148 116.565051  13.910132 330.932836   0.381192
 9583.041016 300.000000 -37.349997  48.000000 -44.357569 108.178020  13.708991 332.726298   0.247687
10815.395508 250.000000 -46.950003  67.000000 -50.482845 107.241458  11.805700 336.265067   0.149666
11504.842773 225.000000 -52.150000  46.000000 -58.539714 113.629377  13.580200 338.585280   0.062972
12257.668945 200.000000 -57.450003  31.000000 -66.419688 125.655328  11.005512 341.787016   0.025159
13091.269531 175.000000 -61.849997  46.000000 -67.616888 142.624192  17.613326 347.848890   0.024367
14037.160156 150.000000 -64.950003  63.000000 -68.309322 149.475139  30.466369 358.194257   0.025806
15138.780273 125.000000 -68.950003  78.000000 -70.691865 154.729314  23.861965 370.117370   0.022071
16469.589844 100.000000 -69.150000  39.000000 -75.557591 154.968315  22.742516 394.121537   0.013410
18591.730469  70.000000 -70.150000  20.000000 -80.704688 129.919696  24.992469 434.308169   0.008520
20599.740234  50.000000 -68.349997   5.000000 -87.384085 122.778172  23.375919 482.419148   0.003849
23727.279297  30.000000 -60.349997   1.000000 -90.363906 163.490367  22.506291 580.116143   0.003751
