        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2598.239990 750.800000  20.306024  10.700547 -11.522678 234.441721   6.284655 318.524681   2.118478
 2616.413818 750.000000  15.749994  12.000000 -13.651419 255.359150   9.383159 313.675076   1.784633
 3195.370605 700.000000  10.749994  16.000000 -14.120407 275.936630  11.277362 314.389001   1.839685
 3806.536865 650.000000   5.850000  22.000000 -14.287291 285.653172  15.706847 315.581098   1.953819
 4455.453613 600.000000   1.450006  19.000000 -19.730606 279.548444  14.883399 317.796628   1.339483
 5150.089355 550.000000  -2.549994   9.000000 -31.206323 265.356206  10.805230 321.058426   0.516416
 5899.060547 500.000000  -6.949988   5.000000 -40.426551 226.576549   7.494492 324.565721   0.226290
 6711.868164 450.000000 -12.449988   4.000000 -46.525349 170.739778   7.248383 327.583691   0.130438
 7597.295410 400.000000 -20.049994   6.000000 -48.554502 182.713410   4.106444 328.929631   0.116833
 8570.190430 350.000000 -28.349997  19.000000 -44.857695 180.000000   6.415200 330.527774   0.201192
 9655.488281 300.000000 -36.450003  26.000000 -49.061724 171.027373  11.218076 333.996237   0.146881
10892.724609 250.000000 -45.849997  36.000000 -54.714038 170.036196  14.605897 337.900317   0.090828
11588.608398 225.000000 -49.150000  47.000000 -55.562143 166.759480  16.975250 343.181460   0.091043
12356.090820 200.000000 -51.950003  53.000000 -57.217082 180.000000  27.799200 350.502030   0.083566
13213.030273 175.000000 -56.450003  43.000000 -63.071622 185.401512  39.443953 356.738534   0.045133
14178.900391 150.000000 -61.450003  34.000000 -69.397975 186.820622  29.955199 364.215775   0.022134
15298.769531 125.000000 -65.049994  25.000000 -74.752373 186.062178  25.218625 377.186230   0.012124
16645.609375 100.000000 -68.349997  29.000000 -76.752071 202.293629  10.505247 395.667117   0.011161
18801.289062  70.000000 -63.950003   7.000000 -81.883421 270.000000   4.335120 447.572747   0.007027
20868.968750  50.000000 -62.049994   3.000000 -85.423459 338.198592   3.035941 497.259197   0.005418
24072.859375  30.000000 -55.849997   0.100000 -99.285253 334.203973   9.068484 592.383637   0.000000
