        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2598.239990 752.300000  24.248010  12.947905  -6.005269 298.442928   1.061217 322.619204   3.258584
 2631.654053 750.000000  17.950006  18.000000  -6.751996  34.121395   4.297296 316.063753   3.084575
 3214.882324 700.000000  12.550012  21.000000  -9.235122  34.961967   6.072534 316.382330   2.723481
 3830.936279 650.000000   8.450006  22.000000 -12.092719  34.055781   7.602432 318.522004   2.336062
 4486.082031 600.000000   3.450006  24.000000 -15.266658  50.545317   5.690045 320.111243   1.952558
 5184.234863 550.000000  -2.049994  34.000000 -15.847731 114.584869   3.270834 321.651661   2.029317
 5933.611328 500.000000  -7.750006  44.000000 -17.908917 163.300756   7.103585 323.590295   1.877119
 6743.356445 450.000000 -13.750006  40.000000 -24.477020 137.862404  11.010662 325.950148   1.175902
 7626.307617 400.000000 -20.549994  25.000000 -35.503960 130.872409  13.368445 328.279830   0.466492
 8600.452148 350.000000 -27.250006  17.000000 -44.945646 137.675427  14.724436 332.012976   0.199289
 9692.299805 300.000000 -35.250006  27.000000 -47.668110 138.012788  13.076923 335.689496   0.171941
10935.725586 250.000000 -44.950003  48.000000 -51.457678 108.434949  13.524429 339.238233   0.133673
11630.698242 225.000000 -50.650000  68.000000 -53.928279 125.727398  13.649593 340.883370   0.110889
12389.050781 200.000000 -55.450003  54.000000 -60.382954 152.525569  10.955608 344.956112   0.056048
13231.660156 175.000000 -59.150000  43.000000 -65.584755 144.782407  16.180808 352.293712   0.032224
14188.730469 150.000000 -63.450003  40.000000 -70.099368 142.224315  17.708164 360.774908   0.020028
15289.009766 125.000000 -69.750006  56.000000 -73.725032 145.068109  15.175768 368.667345   0.014146
16603.320312 100.000000 -72.950003  49.000000 -77.639285 132.453101  25.056501 386.780051   0.009722
18692.189453  70.000000 -72.950003  28.000000 -81.140911 104.523647  22.170227 428.317705   0.007936
20697.289062  50.000000 -66.750006   6.000000 -85.058679  78.248413  21.762383 486.188026   0.005769
23855.519531  30.000000 -57.950003   1.000000 -88.691037  57.875002   9.870468 586.658790   0.005083
