        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2713.823975 745.100000   7.698022  16.920162 -15.934896  25.532807   4.825860 305.504777   1.487209
 3195.132324 700.000000   7.749994  16.000000 -16.564237  63.434949   2.260396 311.066821   1.502288
 3800.435547 650.000000   3.450006  22.000000 -16.316333  48.814073   2.686450 312.866429   1.651367
 4443.166992 600.000000  -1.850012  37.000000 -14.644222   5.411869   3.710138 313.977492   2.054500
 5127.272461 550.000000  -7.949988  67.000000 -13.009059 354.229064   7.346674 314.651503   2.561344
 5859.583984 500.000000 -13.750006  97.000000 -14.123478 346.906107  12.614044 316.274764   2.572157
 6652.218750 450.000000 -19.049994 100.000000 -19.049994 321.516036  17.806329 319.290426   1.891286
 7517.669434 400.000000 -25.849997 100.000000 -25.849997 312.780344  17.745855 321.391927   1.167615
 8468.000977 350.000000 -34.150000 100.000000 -34.150000 342.349876  17.952290 322.696638   0.608864
 9526.191406 300.000000 -42.950003 100.000000 -42.950003 355.135485  18.339659 324.824392   0.288128
10738.222656 250.000000 -49.250006  20.000000 -62.412393 318.084813  22.989393 332.845921   0.034469
11425.052734 225.000000 -51.650000  27.000000 -62.235830 323.130101  17.496000 339.351310   0.039191
12182.242188 200.000000 -55.150000  33.000000 -63.870077 341.939528   9.405826 345.431481   0.035522
13027.759766 175.000000 -58.250006  32.000000 -66.914602 321.546291   8.440185 353.775311   0.026859
13995.188477 150.000000 -58.950003  19.000000 -71.223245 252.861805   4.617931 368.516858   0.017037
15130.098633 125.000000 -62.349997  21.000000 -73.519450 200.556046   3.321909 382.080039   0.014588
16497.000000 100.000000 -65.049994  17.000000 -77.266368 212.386373   8.057264 402.042619   0.010305
18655.658203  70.000000 -66.950003  10.000000 -82.189140 176.541276   3.544536 441.154400   0.006680
20697.500000  50.000000 -64.150000   3.000000 -87.018686 163.802676   8.502283 492.312502   0.004105
23854.419922  30.000000 -59.750006   1.100000 -89.421211 175.322582   8.582182 581.751784   0.004456
