        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2713.823975 744.300000   5.374017  14.281148 -19.834328  29.577838   6.616458 303.069838   1.070144
 3194.258301 700.000000   7.649988  11.000000 -21.044943  25.080687   7.383541 310.956074   1.025019
 3799.501221 650.000000   3.950006  13.000000 -22.062161  15.124007   8.195961 313.431987   1.009734
 4445.137695 600.000000   0.450006  13.000000 -24.868163 356.927751  13.783330 316.639321   0.852151
 5136.982910 550.000000  -3.949988  12.000000 -29.265586 358.120311  20.150682 319.397378   0.620422
 5880.562012 500.000000  -9.650000  10.000000 -35.682051 358.882175  23.915752 321.273717   0.366933
 6683.173828 450.000000 -16.350012   7.000000 -44.333773 355.277593  22.432151 322.683099   0.165810
 7554.662109 400.000000 -24.349997   7.000000 -50.508039 355.426079  19.502109 323.341333   0.093414
 8510.588867 350.000000 -32.750006  10.000000 -54.121339 356.820170  14.018383 324.586903   0.069733
 9574.155273 300.000000 -41.650000  18.000000 -56.685669 353.659809  12.322568 326.658766   0.059526
10786.016602 250.000000 -50.549994  41.000000 -57.970832 333.103763  15.040581 330.913381   0.060868
11465.529297 225.000000 -54.849997  47.000000 -60.896697 347.254710  16.742117 334.448723   0.046635
12213.919922 200.000000 -57.150000  43.000000 -63.722925 345.284928  19.898242 342.262385   0.036222
13054.629883 175.000000 -59.250006  45.000000 -65.343111 328.697699  14.106114 352.129079   0.033298
14012.688477 150.000000 -62.349997  40.000000 -69.079506 268.746463   8.886207 362.667395   0.023155
15132.200195 125.000000 -64.150000  27.000000 -73.432272 225.000000   9.622309 378.817490   0.014778
16491.869141 100.000000 -65.849997  19.000000 -77.249285 205.699185   6.903691 400.497038   0.010332
18648.189453  70.000000 -66.349997   9.000000 -82.327016 205.132955   6.957239 442.438082   0.006530
20693.390625  50.000000 -64.349997   4.000000 -85.520325 165.524043   6.143686 491.841397   0.005328
23861.689453  30.000000 -58.849997   1.000000 -89.317516 142.552785  11.190232 584.205308   0.004540
