        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2598.239990 752.600000  20.553003  14.210367  -7.718548 221.744979   5.810251 318.574508   2.853117
 2636.580078 750.000000  15.050012  17.000000  -9.859931 240.294687   6.982939 312.915066   2.419606
 3214.476807 700.000000  10.249994  21.000000 -11.161356 271.105248   6.046965 313.835304   2.337261
 3825.048096 650.000000   5.749994  23.000000 -13.827512 287.219638   8.405479 315.467980   2.028780
 4473.806641 600.000000   1.350000  17.000000 -21.101309 275.769070   9.476397 317.680890   1.189631
 5167.603027 550.000000  -2.949988   9.000000 -31.516760 270.840979  10.595941 320.583846   0.501295
 5915.377930 500.000000  -7.350012   3.000000 -45.491124 253.178591   8.732867 324.077989   0.131634
 6726.402344 450.000000 -13.150000   3.000000 -49.582624 256.383938   9.000972 326.704088   0.092440
 7610.973145 400.000000 -20.049994   6.000000 -48.554502 241.699246   8.610845 328.929631   0.116833
 8585.896484 350.000000 -27.450003  12.000000 -48.251502 198.208485  15.553215 331.742941   0.138094
 9679.042969 300.000000 -34.349997  14.000000 -52.604893 187.645013  29.225374 336.959457   0.097432
10932.812500 250.000000 -41.650000  18.000000 -56.685669 188.746162  43.467858 344.143961   0.071433
11640.211914 225.000000 -45.950003  20.000000 -59.548582 185.774326  52.169515 348.084048   0.055449
12415.136719 200.000000 -50.849997  20.000000 -63.803283 188.471144  55.425484 352.245043   0.035847
13272.769531 175.000000 -56.650000  17.000000 -70.002897 189.721243  49.505250 356.409293   0.017409
14235.280273 150.000000 -62.750006  22.000000 -73.559957 186.982643  42.695873 361.979206   0.012083
15346.070312 125.000000 -67.049994  29.000000 -75.574479 176.395579  24.737734 373.561182   0.010700
16680.009766 100.000000 -69.750006  34.000000 -77.002823 177.214834   7.201307 392.962344   0.010736
18818.750000  70.000000 -65.349997  10.000000 -80.855019 252.259979   9.123513 444.577532   0.008315
20886.289062  50.000000 -62.049994   3.000000 -85.423459  16.220193   2.227047 497.259197   0.005418
24086.539062  30.000000 -55.849997   1.000000 -87.233163  32.471191   7.603998 592.383637   0.006590
