        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2153.951904 784.600000  29.994989  13.898992  -0.526335 225.000000   0.274923 324.923392   4.712100
 2249.989014 775.000000  21.550012  21.000000  -1.726046 175.146903   2.068054 316.985843   4.363795
 2532.045898 750.000000  18.649988  24.000000  -2.347153 128.198684   1.508950 316.823763   4.305917
 3117.764893 700.000000  13.950006  28.000000  -4.294113  77.735226   3.660506 317.932674   3.986811
 3738.045166 650.000000  10.550012  26.000000  -8.190099  88.551194   9.995355 320.897353   3.183690
 4398.416992 600.000000   5.950006  14.000000 -19.601513 100.105623  18.502326 323.004512   1.355000
 5104.700684 550.000000   2.149988   7.000000 -30.259599  93.460832  31.881424 326.634807   0.565286
 5865.603027 500.000000  -3.350012  11.000000 -29.715090 100.723609  39.491917 328.955009   0.654340
 6688.151367 450.000000  -9.650000  15.000000 -31.527585  98.580791  44.038547 331.102028   0.611796
 7585.552734 400.000000 -16.250006  16.000000 -36.320718  91.081852  45.303274 333.868108   0.430119
 8572.917969 350.000000 -24.950003  23.000000 -40.142785  90.491797  45.296867 335.118429   0.332500
 9671.367188 300.000000 -34.349997  32.000000 -45.333178  92.000786  44.544756 336.959457   0.222747
10918.138672 250.000000 -44.650000  42.000000 -52.318660  90.268992  41.407655 339.684212   0.120849
11614.454102 225.000000 -49.950003  46.000000 -56.485267  87.797402  40.465095 341.955808   0.081313
12377.290039 200.000000 -53.549994  52.000000 -58.881529  97.514777  46.079772 347.966768   0.067854
13229.169922 175.000000 -57.049994  51.000000 -62.337413 105.018360  49.513646 355.750810   0.049711
14189.570312 150.000000 -64.049994  92.000000 -64.671977 107.616075  48.176479 359.742663   0.042528
15288.070312 125.000000 -70.049994  97.000000 -70.262711 103.311433  41.371776 368.123610   0.023476
16616.769531 100.000000 -69.349997  58.000000 -73.106728  90.000000  21.286800 393.735149   0.019386
18761.748047  70.000000 -65.750006  10.000000 -81.188359  29.956744  20.866973 443.721732   0.007875
20822.658203  50.000000 -61.250006   1.000000 -90.993101   8.503023  19.852619 499.143618   0.002004
24054.757812  30.000000 -53.950003   0.100000 -98.167045 340.098462  16.333025 597.563228   0.000000
