        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2767.456055 729.900000  -1.030981  65.979993  -6.589257 199.344330   3.873393 297.759464   3.204234
 3074.022217 700.000000   3.749994  34.000000 -10.699761 192.680383   9.564480 306.637247   2.423446
 3673.016357 650.000000   1.249994  37.000000 -11.866169 190.909859  10.374059 310.377962   2.377452
 4312.341797 600.000000  -2.650000  44.000000 -13.244020 184.176630  13.078974 313.051661   2.303808
 4996.256348 550.000000  -7.049994  44.000000 -17.268110 163.320445  10.836924 315.719318   1.800992
 5733.349609 500.000000 -11.250006  32.000000 -24.719780  98.670127  12.251118 319.322902   1.035510
 6533.506348 450.000000 -16.350012  29.000000 -30.296207  75.034298  20.927446 322.683099   0.687502
 7408.599609 400.000000 -22.549994  30.000000 -35.425423  72.328950  23.055054 325.680623   0.470069
 8372.809570 350.000000 -30.450003  34.000000 -41.261161  87.545968  27.240983 327.692356   0.295660
 9449.175781 300.000000 -39.049994  29.000000 -50.413825  90.914217  36.551851 330.327512   0.125778
10673.836914 250.000000 -47.750006  44.000000 -54.801124  98.035711  33.375712 335.075796   0.089868
11362.422852 225.000000 -52.049994  49.000000 -57.941931 101.148990  27.145090 338.738496   0.067872
12117.643555 200.000000 -55.849997  48.000000 -61.671990 124.945665  19.684380 344.322302   0.047448
12963.080078 175.000000 -57.950003  47.000000 -63.802310 158.498566  27.580146 354.269186   0.040960
13927.440430 150.000000 -60.849997  41.000000 -67.511959 157.492105  33.668649 365.248045   0.028846
15052.410156 125.000000 -64.250006  25.000000 -74.037362 167.615514  28.461488 378.636227   0.013501
16403.349609 100.000000 -66.849997  19.000000 -78.125128 161.180889  25.672403 398.565070   0.009009
18556.109375  70.000000 -67.450003  11.000000 -82.031188 134.843881  20.179432 440.084675   0.006857
20590.029297  50.000000 -64.750006   3.000000 -87.475348 128.576531  16.710260 490.899151   0.003787
23748.220703  30.000000 -59.849997   1.000000 -90.014796 165.861412  15.837350 581.479198   0.003999
