        HGHT       PRES       TEMP       RELH       DWPT       DRCT       SKNT       THTA       MIXR
 2713.823975 738.100000  11.741022  26.923786  -6.714299 197.492324   6.726240 310.740467   3.141840
 3115.470947 700.000000   6.950006  33.000000  -8.250598 189.127414   7.107839 310.180919   2.940298
 3718.639160 650.000000   2.050012  44.000000  -8.952703 181.877877   7.118863 311.282875   2.996870
 4359.486816 600.000000  -2.049994  47.000000 -11.875348 194.641884   8.921075 313.746052   2.573706
 5047.231445 550.000000  -4.949988  48.000000 -14.288013 212.901229  13.706965 318.210909   2.307933
 5790.660645 500.000000  -9.350012  42.000000 -19.916553 193.686457  15.446275 321.639479   1.580957
 6596.852051 450.000000 -14.650000  38.000000 -25.861606 166.196876  20.858857 324.819257   1.037559
 7476.721191 400.000000 -21.450003  49.000000 -29.341282 156.271610  19.323987 327.110175   0.846047
 8449.393555 350.000000 -27.349997  97.000000 -27.680525 133.919074  29.147037 331.877969   1.128383
 9539.130859 300.000000 -36.549994  95.000000 -37.059672 126.934859  34.292183 333.855144   0.531648
10777.817383 250.000000 -45.549994  98.000000 -45.733910 120.275690  83.287640 338.346296   0.255616
11471.407227 225.000000 -51.049994  98.000000 -51.223818 119.234941  83.986651 340.270556   0.152579
12228.684570 200.000000 -55.450003  93.000000 -56.044769 120.309264  75.885257 344.956112   0.096534
13073.950195 175.000000 -58.049994  54.000000 -62.848956 120.724418  65.445668 354.104577   0.046477
14040.298828 150.000000 -59.849997  37.000000 -67.327585 119.376891  28.532735 366.968479   0.029595
15160.719727 125.000000 -64.849997  32.000000 -72.920476 143.610719  28.737219 377.548729   0.015943
16516.800781 100.000000 -66.250006  20.000000 -77.270855 165.988050  22.240151 399.724233   0.010298
18673.029297  70.000000 -64.650000   8.000000 -81.641794 164.879816  15.203535 446.075139   0.007312
20739.269531  50.000000 -62.950003   3.000000 -86.106548 179.162402   6.649191 495.139170   0.004814
23905.000000  30.000000 -58.849997   1.000000 -89.317516 205.463346   4.521628 584.205308   0.004540
