height(km) press(hPa) W(M/S) T(C) T-TE(C) QV(g/kg) SAT(g/kg) QC(g/kg) QH(g/kg) QI(g/kg) "Buoy(1e-2 m/s2)" radius(m) dwdt_entr(unitless) plumeT(K) envT(K)
0.0000 859.9971 27.2091 31.8727 0.3239 4.2726 36.4474 0.0000 0.0000 0.0000 4.7868 1.1377 -0.0574 305.1727 304.8488
0.0500 855.3242 27.1518 31.0713 1.4384 4.2715 34.9392 0.0000 0.0000 0.0000 4.7868 1.1414 -0.0574 304.3713 302.9329
0.1500 845.8939 27.1646 30.0635 2.8927 4.2681 33.2700 0.0000 0.0000 0.0000 6.0337 1.1476 -0.0656 303.3635 300.4708
0.2500 836.3519 27.0756 29.0586 2.5367 4.2642 31.6842 0.0000 0.0000 0.0000 5.2736 1.1548 -0.0820 302.3586 299.8219
0.3500 826.8100 26.9260 28.0564 2.1833 4.2599 30.1726 0.0000 0.0000 0.0000 4.4330 1.1629 -0.0901 301.3564 299.1731
0.4500 817.4971 26.7113 27.0588 1.7590 4.2553 28.7268 0.0000 0.0000 0.0000 3.4949 1.1716 -0.0978 300.3588 298.5998
0.5500 808.2379 26.4307 26.0670 1.3227 4.2505 27.3521 0.0000 0.0000 0.0000 2.5690 1.1812 -0.1051 299.3669 298.0443
0.6500 799.0008 26.0860 25.0818 0.9117 4.2454 26.0474 0.0000 0.0000 0.0000 1.8480 1.1917 -0.1118 298.3818 297.4700
0.7500 789.9427 25.6981 24.1015 0.6561 4.2396 24.8012 0.0000 0.0000 0.0000 1.3088 1.2026 -0.1147 297.4015 296.7454
0.8500 780.8848 25.2858 23.1261 0.4053 4.2329 23.6164 0.0000 0.0000 0.0000 0.8270 1.2137 -0.1138 296.4261 296.0208
0.9500 771.9054 24.8563 22.1546 0.2017 4.2252 22.4862 0.0000 0.0000 0.0000 0.4931 1.2252 -0.1123 295.4546 295.2529
1.0500 763.0714 24.4184 21.1855 0.0807 4.2161 21.4042 0.0000 0.0000 0.0000 0.2553 1.2368 -0.1099 294.4855 294.4048
1.1500 754.2374 23.9743 20.2188 -0.0381 4.2056 20.3723 0.0000 0.0000 0.0000 0.0022 1.2487 -0.1071 293.5187 293.5568
1.2500 745.5756 23.5219 19.2544 -0.1620 4.1945 19.3838 0.0000 0.0000 0.0000 -0.2816 1.2609 -0.1043 292.5544 292.7164
1.3500 737.0721 23.0594 18.2926 -0.2905 4.1838 18.4377 0.0000 0.0000 0.0000 -0.5756 1.2733 -0.1016 291.5926 291.8831
1.4500 728.5687 22.5865 17.3335 -0.4163 4.1732 17.5363 0.0000 0.0000 0.0000 -0.8622 1.2859 -0.0989 290.6335 291.0497
1.5500 720.0654 22.1031 16.3771 -0.5393 4.1626 16.6776 0.0000 0.0000 0.0000 -1.1416 1.2989 -0.0961 289.6771 290.2164
1.6500 711.5619 21.6088 15.4235 -0.6595 4.1519 15.8597 0.0000 0.0000 0.0000 -1.4137 1.3122 -0.0933 288.7235 289.3831
1.7500 703.0585 21.1037 14.4728 -0.7770 4.1410 15.0807 0.0000 0.0000 0.0000 -1.6455 1.3259 -0.0905 287.7728 288.5497
1.8500 694.8445 20.5929 13.5238 -0.8591 4.1302 14.3318 0.0000 0.0000 0.0000 -1.8188 1.3397 -0.0869 286.8238 287.6829
1.9500 686.7929 20.0835 12.5758 -0.9214 4.1197 13.6140 0.0000 0.0000 0.0000 -1.9679 1.3535 -0.0825 285.8758 286.7972
2.0500 678.7415 19.5773 11.6289 -0.9827 4.1092 12.9294 0.0000 0.0000 0.0000 -2.1125 1.3674 -0.0779 284.9289 285.9116
2.1500 670.6898 19.0731 10.6830 -1.0429 4.0987 12.2766 0.0000 0.0000 0.0000 -2.2527 1.3814 -0.0736 283.9830 285.0259
2.2500 662.6384 18.5701 9.7382 -1.1021 4.0880 11.6541 0.0000 0.0000 0.0000 -2.3889 1.3954 -0.0695 283.0382 284.1402
2.3500 654.5868 18.0667 8.7946 -1.1600 4.0768 11.0609 0.0000 0.0000 0.0000 -2.5327 1.4096 -0.0657 282.0945 283.2545
2.4500 646.7252 17.5615 7.8518 -1.2248 4.0656 10.4924 0.0000 0.0000 0.0000 -2.7001 1.4238 -0.0616 281.1518 282.3766
2.5500 639.1148 17.0594 6.9095 -1.2996 4.0547 9.9462 0.0000 0.0000 0.0000 -2.8802 1.4375 -0.0566 280.2095 281.5091
2.6500 631.5045 16.5638 5.9674 -1.3741 4.0441 9.4257 0.0000 0.0000 0.0000 -3.0581 1.4509 -0.0513 279.2674 280.6415
2.7500 623.8941 16.0729 5.0255 -1.4484 4.0336 8.9297 0.0000 0.0000 0.0000 -3.2341 1.4639 -0.0465 278.3255 279.7739
2.8500 616.2837 15.5846 4.0839 -1.5225 4.0232 8.4572 0.0000 0.0000 0.0000 -3.4088 1.4764 -0.0420 277.3839 278.9063
2.9500 608.6734 15.0977 3.1423 -1.5964 4.0127 8.0071 0.0000 0.0000 0.0000 -3.5822 1.4886 -0.0378 276.4423 278.0388
3.0500 601.0630 14.6079 2.2009 -1.6703 4.0022 7.5786 0.0000 0.0000 0.0000 -3.7967 1.5003 -0.0339 275.5009 277.1712
3.1500 593.8549 14.1072 1.2604 -1.7891 3.9907 7.1661 0.0000 0.0000 0.0000 -4.0597 1.5118 -0.0305 274.5604 276.3495
3.2500 586.7120 13.5900 0.3212 -1.9139 3.9781 6.7736 0.0000 0.0000 0.0000 -4.3296 1.5230 -0.0275 273.6212 275.5352
3.3500 579.5692 13.0523 -0.6166 -2.0375 3.9644 6.4009 0.0000 0.0000 0.0000 -4.5996 1.5340 -0.0247 272.6833 274.7209
3.4500 572.4263 12.4897 -1.5530 -2.1596 3.9498 6.0472 0.0000 0.0000 0.0000 -4.8692 1.5448 -0.0221 271.7470 273.9066
3.5500 565.2834 11.8964 -2.4878 -2.2802 3.9343 5.7116 0.0000 0.0000 0.0000 -5.1383 1.5554 -0.0197 270.8122 273.0923
3.6500 558.1406 11.2686 -3.4209 -2.3990 3.9179 5.3933 0.0000 0.0000 0.0000 -5.4058 1.5660 -0.0175 269.8791 272.2780
3.7500 550.9978 10.5770 -4.3517 -2.5155 3.9007 5.0918 0.0000 0.0000 0.0000 -5.8842 1.5765 -0.0153 268.9482 271.4637
3.8500 544.2722 9.7668 -5.2729 -2.8189 3.8796 4.8052 0.0000 0.0000 0.0000 -6.5976 1.5882 -0.0139 268.0271 270.8459
3.9500 537.6144 8.7824 -6.1798 -3.1399 3.8532 4.5375 0.0000 0.0000 0.0000 -7.3098 1.6015 -0.0129 267.1202 270.2601
4.0500 530.9566 7.5097 -7.0627 -3.4368 3.8186 4.2911 0.0000 0.0000 0.0000 -7.9237 1.6179 -0.0113 266.2373 269.6742
4.1500 524.2988 5.7289 -7.8785 -3.6668 3.7622 4.0780 0.0000 0.0000 0.0000 -8.2168 1.6442 -0.0088 265.4215 269.0883
4.2500 517.6411 3.4188 -8.4786 -3.6810 3.6371 3.9408 0.0000 0.0000 0.0000 -7.7453 1.7052 -0.0052 264.8214 268.5024
4.3500 510.9832 1.2092 -8.6317 -3.2482 3.3764 3.9446 0.0000 0.0000 0.0000 -6.2412 1.8356 -0.0017 264.6683 267.9165
4.4500 504.3254 -0.1114 -8.3454 -2.3760 2.9960 4.0881 0.0000 0.0000 0.0000 -4.0721 2.0250 -0.0001 264.9546 267.3306
4.5500 497.8561 -0.4590 -7.9491 -1.3847 2.6039 4.2724 0.0000 0.0000 0.0000 -2.0572 2.2150 -0.0005 265.3509 266.7356
4.6500 491.7361 -0.3209 -7.8348 -0.6584 2.2698 4.3648 0.0000 0.0000 0.0000 -0.7577 2.3696 -0.0003 265.4652 266.1236
4.7500 485.6161 -0.1353 -8.0652 -0.2768 1.9936 4.3412 0.0000 0.0000 0.0000 -0.1221 2.4891 -0.0001 265.2348 265.5116
4.8500 479.4962 -0.0262 -8.5070 -0.1066 1.7559 4.2469 0.0000 0.0000 0.0000 0.1381 2.5830 -0.0000 264.7930 264.8996
4.9500 473.3763 0.0171 -9.0514 -0.0390 1.5439 4.1214 0.0000 0.0000 0.0000 0.2237 2.6570 -0.0000 264.2486 264.2876
5.0500 467.2563 0.0268 -9.6396 -0.0153 1.3514 3.9854 0.0000 0.0000 0.0000 0.2362 2.7136 -0.0000 263.6603 263.6756
5.1500 461.1364 0.0237 -10.2466 -0.0103 1.1762 3.8480 0.0000 0.0000 0.0000 0.2112 2.7530 -0.0000 263.0534 263.0636
5.2500 455.0164 0.0172 -10.8681 -0.0197 1.0177 3.7107 0.0000 0.0000 0.0000 0.1597 2.7743 -0.0000 262.4319 262.4516
5.3500 448.9881 0.0136 -11.5248 -0.0371 0.8762 3.5671 0.0000 0.0000 0.0000 0.1467 2.7758 -0.0000 261.7752 261.8123
5.4500 443.3764 0.0120 -12.2599 -0.0091 0.7515 3.4037 0.0000 0.0000 0.0000 0.1584 2.7559 -0.0000 261.0401 261.0492
5.5500 437.7648 0.0097 -13.0161 -0.0021 0.6413 3.2415 0.0000 0.0000 0.0000 0.1414 2.7159 -0.0000 260.2839 260.2860
5.6500 432.1531 0.0075 -13.7777 -0.0005 0.5437 3.0848 0.0000 0.0000 0.0000 0.1199 2.6561 -0.0000 259.5223 259.5228
5.7500 426.5414 0.0056 -14.5405 -0.0002 0.4573 2.9348 0.0000 0.0000 0.0000 0.0996 2.5763 -0.0000 258.7595 258.7596
5.8500 420.9297 0.0041 -15.3036 -0.0000 0.3808 2.7913 0.0000 0.0000 0.0000 0.0815 2.4751 -0.0000 257.9964 257.9964
5.9500 415.3181 0.0030 -16.0668 -0.0001 0.3130 2.6541 0.0000 0.0000 0.0000 0.0652 2.3504 -0.0000 257.2332 257.2332
6.0500 409.7064 0.0020 -16.8305 -0.0005 0.2531 2.5229 0.0000 0.0000 0.0000 0.0477 2.1991 -0.0000 256.4695 256.4701
6.1500 404.0947 0.0011 -17.5963 -0.0032 0.2002 2.3972 0.0000 0.0000 0.0000 0.0276 2.0166 -0.0000 255.7036 255.7069
6.2500 398.6237 0.0006 -18.3764 -0.0062 0.1537 2.2736 0.0000 0.0000 0.0000 0.0154 1.7972 -0.0000 254.9236 254.9298
6.3500 393.5320 0.0000 -19.1858 -0.0009 0.1126 2.1483 0.0000 0.0000 0.0000 0.0000 1.5332 -0.0000 254.1142 254.1151
6.4500 388.4403 0.0000 -19.9995 0.0000 0.0749 2.0283 0.0000 0.0000 0.0000 0.0000 1.2151 0.0000 253.3004 253.3004
6.5500 383.3487 0.0000 -20.8142 0.0000 0.0766 1.9143 0.0000 0.0000 0.0000 0.0000 1.2163 0.0000 252.4858 252.4858
6.6500 378.2571 0.0000 -21.6289 0.0000 0.0777 1.8061 0.0000 0.0000 0.0000 0.0000 1.2175 0.0000 251.6711 251.6711
6.7500 373.1653 0.0000 -22.4435 0.0000 0.0785 1.7033 0.0000 0.0000 0.0000 0.0000 1.2187 0.0000 250.8564 250.8564
