height(km) press(hPa) W(M/S) T(C) T-TE(C) QV(g/kg) SAT(g/kg) QC(g/kg) QH(g/kg) QI(g/kg) "Buoy(1e-2 m/s2)" radius(m) dwdt_entr(unitless) plumeT(K) envT(K)
1.6500 705.1967 19.2064 15.4830 -0.4971 4.2597 16.0692 0.0000 0.0000 0.0000 -1.0381 1.0689 -0.0657 288.7830 289.2801
1.7500 696.8907 18.8005 14.5263 -0.6066 4.2498 15.2714 0.0000 0.0000 0.0000 -1.3106 1.0790 -0.0640 287.8263 288.4329
1.8500 688.8522 18.3782 13.5724 -0.7405 4.2393 14.5063 0.0000 0.0000 0.0000 -1.6074 1.0893 -0.0623 286.8724 287.6129
1.9500 680.8135 17.9386 12.6217 -0.8713 4.2281 13.7785 0.0000 0.0000 0.0000 -1.8974 1.1000 -0.0607 285.9217 286.7930
2.0500 672.7750 17.4803 11.6741 -0.9989 4.2161 13.0864 0.0000 0.0000 0.0000 -2.1803 1.1110 -0.0591 284.9741 285.9730
2.1500 664.7363 17.0024 10.7300 -1.1231 4.2032 12.4283 0.0000 0.0000 0.0000 -2.4562 1.1224 -0.0575 284.0300 285.1531
2.2500 656.6978 16.5036 9.7894 -1.2438 4.1893 11.8028 0.0000 0.0000 0.0000 -2.7177 1.1342 -0.0559 283.0894 284.3332
2.3500 648.7344 15.9847 8.8524 -1.3584 4.1740 11.2070 0.0000 0.0000 0.0000 -2.9339 1.1466 -0.0541 282.1524 283.5108
2.4500 641.1472 15.4514 7.9179 -1.4583 4.1553 10.6338 0.0000 0.0000 0.0000 -3.1148 1.1591 -0.0516 281.2179 282.6762
2.5500 633.5599 14.9063 6.9861 -1.5555 4.1334 10.0886 0.0000 0.0000 0.0000 -3.2951 1.1720 -0.0487 280.2861 281.8416
2.6500 625.9727 14.3474 6.0570 -1.6500 4.1082 9.5703 0.0000 0.0000 0.0000 -3.4741 1.1852 -0.0459 279.3570 281.0070
2.7500 618.3855 13.7725 5.1310 -1.7415 4.0799 9.0778 0.0000 0.0000 0.0000 -3.6512 1.1987 -0.0431 278.4309 280.1724
2.8500 610.7982 13.1794 4.2080 -1.8298 4.0486 8.6100 0.0000 0.0000 0.0000 -3.8255 1.2127 -0.0404 277.5080 279.3378
2.9500 603.2109 12.5637 3.2886 -1.9146 4.0142 8.1657 0.0000 0.0000 0.0000 -4.0171 1.2272 -0.0377 276.5886 278.5032
3.0500 595.8918 11.9195 2.3732 -2.0331 3.9742 7.7408 0.0000 0.0000 0.0000 -4.2434 1.2422 -0.0348 275.6732 277.7063
3.1500 588.7693 11.2422 1.4626 -2.1745 3.9271 7.3357 0.0000 0.0000 0.0000 -4.4859 1.2576 -0.0317 274.7625 276.9371
3.2500 581.6467 10.5253 0.5572 -2.3107 3.8729 6.9523 0.0000 0.0000 0.0000 -4.7280 1.2734 -0.0285 273.8571 276.1678
3.3500 574.5242 9.7581 -0.3422 -2.4408 3.8117 6.5897 0.0000 0.0000 0.0000 -4.9670 1.2900 -0.0254 272.9578 275.3986
3.4500 567.4017 8.9246 -1.2343 -2.5638 3.7430 6.2474 0.0000 0.0000 0.0000 -5.1986 1.3075 -0.0223 272.0656 274.6294
3.5500 560.2792 7.9963 -2.1171 -2.6772 3.6657 5.9251 0.0000 0.0000 0.0000 -5.4136 1.3263 -0.0192 271.1829 273.8601
3.6500 553.1567 6.9097 -2.9847 -2.7757 3.5773 5.6242 0.0000 0.0000 0.0000 -5.5970 1.3476 -0.0158 270.3152 273.0909
3.7500 546.2979 5.5518 -3.8198 -2.8329 3.4729 5.3476 0.0000 0.0000 0.0000 -5.6767 1.3751 -0.0120 269.4802 272.3131
3.8500 539.6489 3.8653 -4.5708 -2.7993 3.3322 5.1138 0.0000 0.0000 0.0000 -5.4723 1.4201 -0.0077 268.7292 271.5286
3.9500 533.0000 2.0804 -5.1451 -2.5891 3.1213 4.9560 0.0000 0.0000 0.0000 -4.7991 1.5012 -0.0037 268.1549 270.7440
4.0500 526.3511 0.6775 -5.4868 -2.1462 2.8341 4.8893 0.0000 0.0000 0.0000 -3.6699 1.6241 -0.0010 267.8132 269.9594
4.1500 519.7021 -0.0516 -5.6724 -1.5473 2.5186 4.8822 0.0000 0.0000 0.0000 -2.3197 1.7658 -0.0001 267.6276 269.1749
4.2500 513.0532 -0.2184 -5.8383 -0.9286 2.2310 4.8833 0.0000 0.0000 0.0000 -1.0980 1.8970 -0.0002 267.4617 268.3903
4.3500 506.4043 -0.1279 -6.1481 -0.4538 1.9903 4.8311 0.0000 0.0000 0.0000 -0.2542 2.0062 -0.0001 267.1519 267.6057
4.4500 499.7742 -0.0248 -6.6393 -0.1641 1.7883 4.7132 0.0000 0.0000 0.0000 0.1411 2.0956 -0.0000 266.6606 266.8247
4.5500 493.6393 0.0245 -7.2312 -0.0688 1.6129 4.5577 0.0000 0.0000 0.0000 0.2421 2.1705 -0.0000 266.0688 266.1376
4.6500 487.5043 0.0369 -7.8767 -0.0272 1.4570 4.3886 0.0000 0.0000 0.0000 0.2546 2.2333 -0.0000 265.4233 265.4505
4.7500 481.3693 0.0331 -8.5471 -0.0105 1.3170 4.2170 0.0000 0.0000 0.0000 0.2303 2.2845 -0.0000 264.7529 264.7634
4.8500 475.2344 0.0252 -9.2278 -0.0041 1.1911 4.0482 0.0000 0.0000 0.0000 0.1942 2.3238 -0.0000 264.0721 264.0763
4.9500 469.0994 0.0176 -9.9128 -0.0019 1.0784 3.8843 0.0000 0.0000 0.0000 0.1559 2.3502 -0.0000 263.3872 263.3891
5.0500 462.9644 0.0115 -10.5995 -0.0016 0.9780 3.7260 0.0000 0.0000 0.0000 0.1175 2.3621 -0.0000 262.7004 262.7020
5.1500 456.8295 0.0066 -11.2886 -0.0035 0.8888 3.5730 0.0000 0.0000 0.0000 0.0720 2.3573 -0.0000 262.0114 262.0149
5.2500 450.6945 0.0040 -11.9849 -0.0127 0.8100 3.4237 0.0000 0.0000 0.0000 0.0483 2.3329 -0.0000 261.3151 261.3278
5.3500 445.0180 0.0032 -12.7118 -0.0042 0.7402 3.2686 0.0000 0.0000 0.0000 0.0489 2.2849 -0.0000 260.5882 260.5924
5.4500 439.4000 0.0025 -13.4501 -0.0009 0.6782 3.1165 0.0000 0.0000 0.0000 0.0426 2.2145 -0.0000 259.8499 259.8508
5.5500 433.7820 0.0019 -14.1909 -0.0002 0.6226 2.9702 0.0000 0.0000 0.0000 0.0341 2.1221 -0.0000 259.1090 259.1092
5.6500 428.1641 0.0013 -14.9324 -0.0000 0.5726 2.8300 0.0000 0.0000 0.0000 0.0262 2.0075 -0.0000 258.3676 258.3676
5.7500 422.5461 0.0009 -15.6739 0.0000 0.5273 2.6958 0.0000 0.0000 0.0000 0.0192 1.8691 -0.0000 257.6261 257.6261
5.8500 416.9281 0.0006 -16.4155 0.0000 0.4858 2.5674 0.0000 0.0000 0.0000 0.0132 1.7041 -0.0000 256.8845 256.8845
5.9500 411.3101 0.0003 -17.1570 0.0000 0.4473 2.4445 0.0000 0.0000 0.0000 0.0077 1.5081 -0.0000 256.1429 256.1429
6.0500 405.6921 0.0000 -17.8986 0.0000 0.4112 2.3270 0.0000 0.0000 0.0000 0.0000 1.2750 -0.0000 255.4014 255.4014
6.1500 400.0742 0.0000 -18.6402 0.0000 0.3765 2.2146 0.0000 0.0000 0.0000 0.0000 0.9962 0.0000 254.6598 254.6598
6.2500 394.9602 0.0000 -19.4362 0.0000 0.3476 2.0946 0.0000 0.0000 0.0000 0.0000 0.9974 0.0000 253.8638 253.8638
6.3500 389.8529 0.0000 -20.2329 0.0000 0.3206 1.9803 0.0000 0.0000 0.0000 0.0000 0.9986 0.0000 253.0670 253.0670
6.4500 384.7457 0.0000 -21.0297 0.0000 0.2953 1.8717 0.0000 0.0000 0.0000 0.0000 0.9998 0.0000 252.2703 252.2703
6.5500 379.6384 0.0000 -21.8264 0.0000 0.2718 1.7684 0.0000 0.0000 0.0000 0.0000 1.0010 0.0000 251.4736 251.4736
6.6500 374.5311 0.0000 -22.6231 0.0000 0.2499 1.6702 0.0000 0.0000 0.0000 0.0000 1.0022 0.0000 250.6768 250.6768
6.7500 369.4240 0.0000 -23.4199 0.0000 0.2295 1.5770 0.0000 0.0000 0.0000 0.0000 1.0034 0.0000 249.8801 249.8801
6.8500 364.3167 0.0000 -24.2166 0.0000 0.2106 1.4885 0.0000 0.0000 0.0000 0.0000 1.0046 0.0000 249.0834 249.0834
6.9500 359.2094 0.0000 -25.0133 0.0000 0.1929 1.4045 0.0000 0.0000 0.0000 0.0000 1.0058 0.0000 248.2867 248.2867
7.0500 354.1022 0.0000 -25.8101 0.0000 0.1766 1.3248 0.0000 0.0000 0.0000 0.0000 1.0070 0.0000 247.4899 247.4899
7.1500 349.1046 0.0000 -26.5664 0.0000 0.1618 1.2534 0.0000 0.0000 0.0000 0.0000 1.0082 0.0000 246.7336 246.7336
7.2500 344.5551 0.0000 -27.1578 0.0000 0.1498 1.2023 0.0000 0.0000 0.0000 0.0000 1.0094 0.0000 246.1422 246.1422
7.3500 340.0055 0.0000 -27.7493 0.0000 0.1384 1.1532 0.0000 0.0000 0.0000 0.0000 1.0106 0.0000 245.5507 245.5507
7.4500 335.4559 0.0000 -28.3407 0.0000 0.1277 1.1059 0.0000 0.0000 0.0000 0.0000 1.0118 0.0000 244.9593 244.9593
7.5500 330.9063 0.0000 -28.9322 0.0000 0.1176 1.0604 0.0000 0.0000 0.0000 0.0000 1.0130 0.0000 244.3678 244.3678
7.6500 326.3567 0.0000 -29.5236 0.0000 0.1081 1.0167 0.0000 0.0000 0.0000 0.0000 1.0142 0.0000 243.7764 243.7764
7.7500 321.8071 0.0000 -30.1151 0.0000 0.0992 0.9746 0.0000 0.0000 0.0000 0.0000 1.0154 0.0000 243.1849 243.1849
7.8500 317.2575 0.0000 -30.7065 0.0000 0.0909 0.9342 0.0000 0.0000 0.0000 0.0000 1.0166 0.0000 242.5935 242.5935
7.9500 312.7079 0.0000 -31.2980 0.0000 0.0830 0.8953 0.0000 0.0000 0.0000 0.0000 1.0178 0.0000 242.0020 242.0020
8.0500 308.1584 0.0000 -31.8894 0.0000 0.0756 0.8580 0.0000 0.0000 0.0000 0.0000 1.0190 0.0000 241.4106 241.4106
8.1500 303.6088 0.0000 -32.4809 0.0000 0.0687 0.8221 0.0000 0.0000 0.0000 0.0000 1.0202 0.0000 240.8191 240.8191
8.2500 299.1781 0.0000 -33.0979 0.0000 0.0632 0.7853 0.0000 0.0000 0.0000 0.0000 1.0214 0.0000 240.2020 240.2020
8.3500 295.2035 0.0000 -33.8134 0.0000 0.0615 0.7417 0.0000 0.0000 0.0000 0.0000 1.0226 0.0000 239.4866 239.4866
8.4500 291.2290 0.0000 -34.5288 0.0000 0.0597 0.7003 0.0000 0.0000 0.0000 0.0000 1.0238 0.0000 238.7712 238.7712
8.5500 287.2544 0.0000 -35.2442 0.0000 0.0579 0.6610 0.0000 0.0000 0.0000 0.0000 1.0250 0.0000 238.0558 238.0558
8.6500 283.2798 0.0000 -35.9596 0.0000 0.0562 0.6237 0.0000 0.0000 0.0000 0.0000 1.0262 0.0000 237.3404 237.3404
8.7500 279.3053 0.0000 -36.6750 0.0000 0.0544 0.5883 0.0000 0.0000 0.0000 0.0000 1.0274 0.0000 236.6249 236.6249
8.8500 275.3307 0.0000 -37.3905 0.0000 0.0526 0.5548 0.0000 0.0000 0.0000 0.0000 1.0286 0.0000 235.9095 235.9095
8.9500 271.3561 0.0000 -38.1059 0.0000 0.0508 0.5230 0.0000 0.0000 0.0000 0.0000 1.0298 0.0000 235.1941 235.1941
9.0500 267.3816 0.0000 -38.8213 0.0000 0.0491 0.4928 0.0000 0.0000 0.0000 0.0000 1.0310 0.0000 234.4787 234.4787
9.1500 263.4070 0.0000 -39.5367 0.0000 0.0473 0.4643 0.0000 0.0000 0.0000 0.0000 1.0322 0.0000 233.7632 233.7632
9.2500 259.4324 0.0000 -40.2522 0.0000 0.0456 0.4373 0.0000 0.0000 0.0000 0.0000 1.0334 0.0000 233.0478 233.0478
9.3500 255.4579 0.0000 -40.9676 0.0000 0.0439 0.4117 0.0000 0.0000 0.0000 0.0000 1.0346 0.0000 232.3324 232.3324
9.4500 251.4833 0.0000 -41.6830 0.0000 0.0423 0.3875 0.0000 0.0000 0.0000 0.0000 1.0358 0.0000 231.6170 231.6170
9.5500 247.7805 0.0000 -42.3495 0.0000 0.0419 0.3661 0.0000 0.0000 0.0000 0.0000 1.0370 0.0000 230.9505 230.9505
9.6500 244.2394 0.0000 -42.9869 0.0000 0.0421 0.3467 0.0000 0.0000 0.0000 0.0000 1.0382 0.0000 230.3131 230.3131
9.7500 240.6983 0.0000 -43.6243 0.0000 0.0422 0.3283 0.0000 0.0000 0.0000 0.0000 1.0394 0.0000 229.6757 229.6757
9.8500 237.1572 0.0000 -44.2617 0.0000 0.0422 0.3107 0.0000 0.0000 0.0000 0.0000 1.0406 0.0000 229.0383 229.0383
9.9500 233.6162 0.0000 -44.8991 0.0000 0.0420 0.2940 0.0000 0.0000 0.0000 0.0000 1.0418 0.0000 228.4009 228.4009
10.0500 230.0751 0.0000 -45.5365 0.0000 0.0417 0.2782 0.0000 0.0000 0.0000 0.0000 1.0430 0.0000 227.7635 227.7635
10.1500 226.5340 0.0000 -46.1739 0.0000 0.0413 0.2631 0.0000 0.0000 0.0000 0.0000 1.0442 0.0000 227.1261 227.1261
10.2500 223.1669 0.0000 -46.8313 0.0000 0.0410 0.2480 0.0000 0.0000 0.0000 0.0000 1.0454 0.0000 226.4687 226.4687
10.3500 219.9327 0.0000 -47.5040 0.0000 0.0406 0.2332 0.0000 0.0000 0.0000 0.0000 1.0466 0.0000 225.7960 225.7960
10.4500 216.6986 0.0000 -48.1767 0.0000 0.0402 0.2192 0.0000 0.0000 0.0000 0.0000 1.0478 0.0000 225.1233 225.1233
10.5500 213.4644 0.0000 -48.8494 0.0000 0.0396 0.2060 0.0000 0.0000 0.0000 0.0000 1.0490 0.0000 224.4506 224.4506
10.6500 210.2303 0.0000 -49.5221 0.0000 0.0390 0.1935 0.0000 0.0000 0.0000 0.0000 1.0502 0.0000 223.7779 223.7779
10.7500 206.9961 0.0000 -50.1948 0.0000 0.0382 0.1817 0.0000 0.0000 0.0000 0.0000 1.0514 0.0000 223.1052 223.1052
10.8500 203.7620 0.0000 -50.8675 0.0000 0.0374 0.1706 0.0000 0.0000 0.0000 0.0000 1.0526 0.0000 222.4325 222.4325
10.9500 200.5278 0.0000 -51.5402 0.0000 0.0366 0.1601 0.0000 0.0000 0.0000 0.0000 1.0538 0.0000 221.7598 221.7598
11.0500 197.5561 0.0000 -52.1486 0.0000 0.0357 0.1512 0.0000 0.0000 0.0000 0.0000 1.0550 0.0000 221.1514 221.1514
11.1500 194.6355 0.0000 -52.7444 0.0000 0.0347 0.1429 0.0000 0.0000 0.0000 0.0000 1.0562 0.0000 220.5556 220.5556
11.2500 191.7150 0.0000 -53.3401 0.0000 0.0337 0.1350 0.0000 0.0000 0.0000 0.0000 1.0574 0.0000 219.9598 219.9598
11.3500 188.7944 0.0000 -53.9359 0.0000 0.0328 0.1275 0.0000 0.0000 0.0000 0.0000 1.0586 0.0000 219.3640 219.3640
11.4500 185.8739 0.0000 -54.5317 0.0000 0.0318 0.1204 0.0000 0.0000 0.0000 0.0000 1.0598 0.0000 218.7682 218.7682
11.5500 182.9533 0.0000 -55.1275 0.0000 0.0308 0.1137 0.0000 0.0000 0.0000 0.0000 1.0610 0.0000 218.1725 218.1725
11.6500 180.0327 0.0000 -55.7233 0.0000 0.0298 0.1074 0.0000 0.0000 0.0000 0.0000 1.0622 0.0000 217.5767 217.5767
11.7500 177.1122 0.0000 -56.3191 0.0000 0.0289 0.1013 0.0000 0.0000 0.0000 0.0000 1.0634 0.0000 216.9809 216.9809
11.8500 174.2822 0.0000 -56.9223 0.0000 0.0279 0.0955 0.0000 0.0000 0.0000 0.0000 1.0646 0.0000 216.3777 216.3777
11.9500 171.6888 0.0000 -57.5447 0.0000 0.0268 0.0896 0.0000 0.0000 0.0000 0.0000 1.0658 0.0000 215.7553 215.7553
12.0500 169.0955 0.0000 -58.1671 0.0000 0.0258 0.0841 0.0000 0.0000 0.0000 0.0000 1.0670 0.0000 215.1329 215.1329
12.1500 166.5021 0.0000 -58.7895 0.0000 0.0247 0.0788 0.0000 0.0000 0.0000 0.0000 1.0682 0.0000 214.5105 214.5105
12.2500 163.9087 0.0000 -59.4119 0.0000 0.0237 0.0739 0.0000 0.0000 0.0000 0.0000 1.0694 0.0000 213.8881 213.8881
12.3500 161.3154 0.0000 -60.0343 0.0000 0.0227 0.0693 0.0000 0.0000 0.0000 0.0000 1.0706 0.0000 213.2657 213.2657
12.4500 158.7220 0.0000 -60.6567 0.0000 0.0218 0.0649 0.0000 0.0000 0.0000 0.0000 1.0718 0.0000 212.6433 212.6433
12.5500 156.1287 0.0000 -61.2791 0.0000 0.0208 0.0608 0.0000 0.0000 0.0000 0.0000 1.0730 0.0000 212.0209 212.0209
12.6500 153.5353 0.0000 -61.9015 0.0000 0.0199 0.0569 0.0000 0.0000 0.0000 0.0000 1.0742 0.0000 211.3985 211.3985
12.7500 150.9419 0.0000 -62.5239 0.0000 0.0190 0.0533 0.0000 0.0000 0.0000 0.0000 1.0754 0.0000 210.7760 210.7760
12.8500 148.5658 0.0000 -63.0483 0.0000 0.0182 0.0505 0.0000 0.0000 0.0000 0.0000 1.0766 0.0000 210.2517 210.2517
12.9500 146.3135 0.0000 -63.5168 0.0000 0.0175 0.0481 0.0000 0.0000 0.0000 0.0000 1.0778 0.0000 209.7832 209.7832
13.0500 144.0613 0.0000 -63.9853 0.0000 0.0167 0.0458 0.0000 0.0000 0.0000 0.0000 1.0790 0.0000 209.3147 209.3147
13.1500 141.8090 0.0000 -64.4537 0.0000 0.0160 0.0437 0.0000 0.0000 0.0000 0.0000 1.0802 0.0000 208.8463 208.8463
13.2500 139.5568 0.0000 -64.9222 0.0000 0.0153 0.0416 0.0000 0.0000 0.0000 0.0000 1.0814 0.0000 208.3778 208.3778
13.3500 137.3045 0.0000 -65.3907 0.0000 0.0147 0.0396 0.0000 0.0000 0.0000 0.0000 1.0826 0.0000 207.9093 207.9093
13.4500 135.0523 0.0000 -65.8591 0.0000 0.0140 0.0378 0.0000 0.0000 0.0000 0.0000 1.0838 0.0000 207.4409 207.4409
13.5500 132.8000 0.0000 -66.3276 0.0000 0.0134 0.0360 0.0000 0.0000 0.0000 0.0000 1.0850 0.0000 206.9724 206.9724
13.6500 130.5478 0.0000 -66.7961 0.0000 0.0129 0.0343 0.0000 0.0000 0.0000 0.0000 1.0862 0.0000 206.5039 206.5039
13.7500 128.2955 0.0000 -67.2645 0.0000 0.0123 0.0326 0.0000 0.0000 0.0000 0.0000 1.0874 0.0000 206.0355 206.0355
13.8500 126.0433 0.0000 -67.7330 0.0000 0.0118 0.0311 0.0000 0.0000 0.0000 0.0000 1.0886 0.0000 205.5670 205.5670
13.9500 123.9895 0.0000 -68.0713 0.0000 0.0115 0.0301 0.0000 0.0000 0.0000 0.0000 1.0898 0.0000 205.2287 205.2287
14.0500 122.1069 0.0000 -68.2972 0.0000 0.0113 0.0296 0.0000 0.0000 0.0000 0.0000 1.0910 0.0000 205.0028 205.0028
14.1500 120.2244 0.0000 -68.5231 0.0000 0.0111 0.0291 0.0000 0.0000 0.0000 0.0000 1.0922 0.0000 204.7769 204.7769
14.2500 118.3419 0.0000 -68.7490 0.0000 0.0110 0.0286 0.0000 0.0000 0.0000 0.0000 1.0934 0.0000 204.5510 204.5510
14.3500 116.4594 0.0000 -68.9749 0.0000 0.0108 0.0282 0.0000 0.0000 0.0000 0.0000 1.0946 0.0000 204.3251 204.3251
14.4500 114.5768 0.0000 -69.2008 0.0000 0.0106 0.0277 0.0000 0.0000 0.0000 0.0000 1.0958 0.0000 204.0992 204.0992
14.5500 112.6943 0.0000 -69.4267 0.0000 0.0105 0.0273 0.0000 0.0000 0.0000 0.0000 1.0970 0.0000 203.8733 203.8733
14.6500 110.8118 0.0000 -69.6526 0.0000 0.0103 0.0268 0.0000 0.0000 0.0000 0.0000 1.0982 0.0000 203.6474 203.6474
14.7500 108.9292 0.0000 -69.8785 0.0000 0.0102 0.0264 0.0000 0.0000 0.0000 0.0000 1.0994 0.0000 203.4215 203.4215
14.8500 107.0467 0.0000 -70.1044 0.0000 0.0101 0.0260 0.0000 0.0000 0.0000 0.0000 1.1006 0.0000 203.1956 203.1956
14.9500 105.1642 0.0000 -70.3303 0.0000 0.0099 0.0256 0.0000 0.0000 0.0000 0.0000 1.1018 0.0000 202.9697 202.9697
15.0500 103.2816 0.0000 -70.5562 0.0000 0.0098 0.0252 0.0000 0.0000 0.0000 0.0000 1.1030 0.0000 202.7438 202.7438
15.1500 101.3991 0.0000 -70.7821 0.0000 0.0097 0.0248 0.0000 0.0000 0.0000 0.0000 1.1042 0.0000 202.5179 202.5179
15.2500 99.6349 0.0000 -70.9317 0.0000 0.0096 0.0247 0.0000 0.0000 0.0000 0.0000 1.1054 0.0000 202.3682 202.3682
15.3500 98.2131 0.0000 -70.8607 0.0000 0.0095 0.0254 0.0000 0.0000 0.0000 0.0000 1.1066 0.0000 202.4393 202.4393
15.4500 96.7913 0.0000 -70.7896 0.0000 0.0095 0.0260 0.0000 0.0000 0.0000 0.0000 1.1078 0.0000 202.5104 202.5104
15.5500 95.3695 0.0000 -70.7185 0.0000 0.0095 0.0267 0.0000 0.0000 0.0000 0.0000 1.1090 0.0000 202.5815 202.5815
15.6500 93.9477 0.0000 -70.6474 0.0000 0.0094 0.0274 0.0000 0.0000 0.0000 0.0000 1.1102 0.0000 202.6526 202.6526
15.7500 92.5259 0.0000 -70.5763 0.0000 0.0093 0.0281 0.0000 0.0000 0.0000 0.0000 1.1114 0.0000 202.7237 202.7237
15.8500 91.1041 0.0000 -70.5052 0.0000 0.0093 0.0288 0.0000 0.0000 0.0000 0.0000 1.1126 0.0000 202.7948 202.7948
15.9500 89.6823 0.0000 -70.4341 0.0000 0.0092 0.0296 0.0000 0.0000 0.0000 0.0000 1.1138 0.0000 202.8659 202.8659
16.0500 88.2605 0.0000 -70.3630 0.0000 0.0091 0.0304 0.0000 0.0000 0.0000 0.0000 1.1150 0.0000 202.9370 202.9370
16.1500 86.8387 0.0000 -70.2919 0.0000 0.0090 0.0312 0.0000 0.0000 0.0000 0.0000 1.1162 0.0000 203.0081 203.0081
16.2500 85.4169 0.0000 -70.2208 0.0000 0.0089 0.0320 0.0000 0.0000 0.0000 0.0000 1.1174 0.0000 203.0791 203.0791
16.3500 83.9951 0.0000 -70.1497 0.0000 0.0088 0.0329 0.0000 0.0000 0.0000 0.0000 1.1186 0.0000 203.1502 203.1502
16.4500 82.5733 0.0000 -70.0787 0.0000 0.0087 0.0338 0.0000 0.0000 0.0000 0.0000 1.1198 0.0000 203.2213 203.2213
16.5500 81.1515 0.0000 -70.0076 0.0000 0.0085 0.0348 0.0000 0.0000 0.0000 0.0000 1.1210 0.0000 203.2924 203.2924
16.6500 79.7297 0.0000 -69.9365 0.0000 0.0084 0.0358 0.0000 0.0000 0.0000 0.0000 1.1222 0.0000 203.3635 203.3635
16.7500 78.3079 0.0000 -69.8654 0.0000 0.0082 0.0368 0.0000 0.0000 0.0000 0.0000 1.1234 0.0000 203.4346 203.4346
16.8500 76.8861 0.0000 -69.7943 0.0000 0.0081 0.0379 0.0000 0.0000 0.0000 0.0000 1.1246 0.0000 203.5057 203.5057
16.9500 75.4643 0.0000 -69.7232 0.0000 0.0079 0.0390 0.0000 0.0000 0.0000 0.0000 1.1258 0.0000 203.5768 203.5768
17.0500 74.0425 0.0000 -69.6521 0.0000 0.0077 0.0402 0.0000 0.0000 0.0000 0.0000 1.1270 0.0000 203.6479 203.6479
17.1500 72.6207 0.0000 -69.5810 0.0000 0.0074 0.0414 0.0000 0.0000 0.0000 0.0000 1.1282 0.0000 203.7190 203.7190
17.2500 71.1989 0.0000 -69.5099 0.0000 0.0072 0.0426 0.0000 0.0000 0.0000 0.0000 1.1294 0.0000 203.7901 203.7901
17.3500 69.8464 0.0000 -69.4001 0.0000 0.0070 0.0442 0.0000 0.0000 0.0000 0.0000 1.1306 0.0000 203.8999 203.8999
17.4500 68.8670 0.0000 -69.0818 0.0000 0.0071 0.0469 0.0000 0.0000 0.0000 0.0000 1.1318 0.0000 204.2182 204.2182
17.5500 67.8876 0.0000 -68.7635 0.0000 0.0072 0.0498 0.0000 0.0000 0.0000 0.0000 1.1330 0.0000 204.5365 204.5365
17.6500 66.9081 0.0000 -68.4451 0.0000 0.0073 0.0529 0.0000 0.0000 0.0000 0.0000 1.1342 0.0000 204.8548 204.8548
17.7500 65.9287 0.0000 -68.1268 0.0000 0.0074 0.0562 0.0000 0.0000 0.0000 0.0000 1.1354 0.0000 205.1732 205.1732
