height(km) press(hPa) W(M/S) T(C) T-TE(C) QV(g/kg) SAT(g/kg) QC(g/kg) QH(g/kg) QI(g/kg) "Buoy(1e-2 m/s2)" radius(m) dwdt_entr(unitless) plumeT(K) envT(K)
0.0000 860.9969 27.7193 22.9483 0.2970 3.9535 21.1079 0.0000 0.0000 0.0000 -9.5324 1.2503 -0.0472 296.2483 295.9513
0.0500 856.1724 27.2471 22.1746 -2.5820 3.9553 20.2265 0.0000 0.0000 0.0000 -9.5324 1.2535 -0.0472 295.4746 298.0566
0.1500 846.5750 26.6082 21.2397 -5.9500 3.9594 19.2935 0.0000 0.0000 0.0000 -13.5234 1.2567 -0.0355 294.5397 300.4897
0.2500 837.0692 25.9601 20.3061 -6.1612 3.9639 18.3988 0.0000 0.0000 0.0000 -14.0298 1.2600 -0.0304 293.6061 299.7673
0.3500 827.5635 25.2802 19.3745 -6.3703 3.9686 17.5439 0.0000 0.0000 0.0000 -14.5124 1.2634 -0.0293 292.6745 299.0448
0.4500 818.2126 24.5665 18.4452 -6.5618 3.9735 16.7238 0.0000 0.0000 0.0000 -14.9644 1.2668 -0.0283 291.7452 298.3070
0.5500 808.9190 23.8160 17.5183 -6.7452 3.9787 15.9397 0.0000 0.0000 0.0000 -15.4030 1.2703 -0.0274 290.8183 297.5635
0.6500 799.6348 23.0247 16.5943 -6.9250 3.9840 15.1913 0.0000 0.0000 0.0000 -15.8310 1.2739 -0.0266 289.8943 296.8193
0.7500 790.5768 22.1907 15.6719 -7.0865 3.9896 14.4718 0.0000 0.0000 0.0000 -16.2487 1.2776 -0.0252 288.9719 296.0584
0.8500 781.5189 21.3119 14.7513 -7.2462 3.9956 13.7846 0.0000 0.0000 0.0000 -16.6193 1.2813 -0.0235 288.0513 295.2976
0.9500 772.5150 20.3897 13.8326 -7.3689 4.0019 13.1273 0.0000 0.0000 0.0000 -16.8384 1.2850 -0.0218 287.1326 294.5015
1.0500 763.6497 19.4248 12.9158 -7.3992 4.0083 12.4974 0.0000 0.0000 0.0000 -16.9457 1.2888 -0.0203 286.2158 293.6150
1.1500 754.7844 18.4089 12.0012 -7.4273 4.0147 11.8965 0.0000 0.0000 0.0000 -17.0686 1.2928 -0.0189 285.3012 292.7285
1.2500 746.0791 17.3297 11.0890 -7.4768 4.0210 11.3207 0.0000 0.0000 0.0000 -17.2361 1.2969 -0.0173 284.3890 291.8658
1.3500 737.5612 16.1731 10.1790 -7.5520 4.0270 10.7688 0.0000 0.0000 0.0000 -17.4246 1.3010 -0.0156 283.4790 291.0310
1.4500 729.0433 14.9203 9.2723 -7.6239 4.0328 10.2433 0.0000 0.0000 0.0000 -17.6039 1.3052 -0.0137 282.5723 290.1962
1.5500 720.5255 13.5396 8.3701 -7.6913 4.0383 9.7438 0.0000 0.0000 0.0000 -17.7703 1.3096 -0.0119 281.6701 289.3615
1.6500 712.0075 11.9767 7.4746 -7.7521 4.0436 9.2703 0.0000 0.0000 0.0000 -17.9122 1.3143 -0.0101 280.7746 288.5267
1.7500 703.4896 10.0555 6.5939 -7.7981 4.0488 8.8266 0.0000 0.0000 0.0000 -17.9553 1.3196 -0.0081 279.8939 287.6920
1.8500 695.2394 7.3179 5.7941 -7.7704 4.0525 8.4464 0.0000 0.0000 0.0000 -17.4317 1.3279 -0.0054 279.0941 286.8644
1.9500 687.1749 3.7262 5.4258 -7.3161 4.0465 8.3285 0.0000 0.0000 0.0000 -15.2779 1.3533 -0.0023 278.7258 286.0418
2.0500 679.1104 0.6095 6.0591 -5.8602 4.0151 8.8121 0.0000 0.0000 0.0000 -11.0582 1.4174 -0.0003 279.3590 285.2193
2.1500 671.0458 -0.7820 7.4889 -3.6078 3.9606 9.8549 0.0000 0.0000 0.0000 -6.3648 1.5098 -0.0003 280.7888 284.3967
2.2500 662.9813 -0.8195 8.5177 -1.7564 3.9037 10.7123 0.0000 0.0000 0.0000 -3.0682 1.5967 -0.0002 281.8177 283.5741
2.3500 654.9169 -0.5022 8.7117 -0.7398 3.8533 10.9924 0.0000 0.0000 0.0000 -1.3556 1.6662 -0.0001 282.0117 282.7515
2.4500 647.0295 -0.2495 8.3758 -0.2771 3.8074 10.8742 0.0000 0.0000 0.0000 -0.6075 1.7234 -0.0000 281.6758 281.9529
2.5500 639.4192 -0.1131 7.7908 -0.1011 3.7629 10.5695 0.0000 0.0000 0.0000 -0.3155 1.7739 -0.0000 281.0908 281.1919
2.6500 631.8088 -0.0515 7.0967 -0.0342 3.7179 10.1953 0.0000 0.0000 0.0000 -0.2000 1.8212 -0.0000 280.3967 280.4309
2.7500 624.1985 -0.0266 6.3588 -0.0110 3.6712 9.8032 0.0000 0.0000 0.0000 -0.1549 1.8661 -0.0000 279.6588 279.6699
2.8500 616.5882 -0.0170 5.6042 -0.0046 3.6220 9.4137 0.0000 0.0000 0.0000 -0.1394 1.9079 -0.0000 278.9042 278.9088
2.9500 608.9778 -0.0135 4.8414 -0.0064 3.5696 9.0332 0.0000 0.0000 0.0000 -0.1487 1.9451 -0.0000 278.1414 278.1478
3.0500 601.3674 -0.0108 4.0666 -0.0202 3.5134 8.6593 0.0000 0.0000 0.0000 -0.1408 1.9756 -0.0000 277.3666 277.3867
3.1500 594.1406 -0.0077 3.2500 -0.0086 3.4530 8.2692 0.0000 0.0000 0.0000 -0.1069 1.9971 -0.0000 276.5500 276.5586
3.2500 586.9977 -0.0055 2.4137 -0.0020 3.3882 7.8826 0.0000 0.0000 0.0000 -0.0858 2.0074 -0.0000 275.7137 275.7157
3.3500 579.8549 -0.0042 1.5724 -0.0004 3.3190 7.5096 0.0000 0.0000 0.0000 -0.0736 2.0039 -0.0000 274.8724 274.8729
3.4500 572.7120 -0.0033 0.7301 0.0001 3.2454 7.1518 0.0000 0.0000 0.0000 -0.0642 1.9840 -0.0000 274.0301 274.0300
3.5500 565.5692 -0.0024 -0.1120 0.0009 3.1673 6.8096 0.0000 0.0000 0.0000 -0.0529 1.9445 -0.0000 273.1880 273.1872
3.6500 558.4263 -0.0010 -0.9512 0.0045 3.0845 6.4834 0.0000 0.0000 0.0000 -0.0215 1.8819 -0.0000 272.3488 272.3443
3.7500 551.2834 -0.0003 -1.7747 0.0238 2.9969 6.1786 0.0000 0.0000 0.0000 -0.0054 1.7918 -0.0000 271.5253 271.5015
3.8500 544.5385 -0.0004 -2.5093 0.0087 2.9036 5.9217 0.0000 0.0000 0.0000 -0.0131 1.6690 -0.0000 270.7907 270.7820
3.9500 537.8807 -0.0000 -3.2090 0.0014 2.8059 5.6885 0.0000 0.0000 0.0000 0.0000 1.5074 -0.0000 270.0910 270.0896
4.0500 531.2229 0.0000 -3.9028 0.0000 2.7056 5.4662 0.0000 0.0000 0.0000 0.0000 1.2989 0.0000 269.3972 269.3972
4.1500 524.5651 0.0000 -4.5952 0.0000 2.5718 5.2523 0.0000 0.0000 0.0000 0.0000 1.3001 0.0000 268.7048 268.7048
4.2500 517.9073 0.0000 -5.2876 0.0000 2.4440 5.0462 0.0000 0.0000 0.0000 0.0000 1.3013 0.0000 268.0124 268.0124
4.3500 511.2495 0.0000 -5.9800 0.0000 2.3219 4.8474 0.0000 0.0000 0.0000 0.0000 1.3025 0.0000 267.3199 267.3199
4.4500 504.5917 0.0000 -6.6725 0.0000 2.2054 4.6559 0.0000 0.0000 0.0000 0.0000 1.3037 0.0000 266.6275 266.6275
4.5500 498.0915 0.0000 -7.3485 0.0000 2.0625 4.4756 0.0000 0.0000 0.0000 0.0000 1.3049 0.0000 265.9515 265.9515
4.6500 491.9415 0.0000 -7.9881 0.0000 1.8594 4.3109 0.0000 0.0000 0.0000 0.0000 1.3061 0.0000 265.3119 265.3119
4.7500 485.7914 0.0000 -8.6277 0.0000 1.6682 4.1519 0.0000 0.0000 0.0000 0.0000 1.3073 0.0000 264.6723 264.6723
4.8500 479.6414 0.0000 -9.2673 0.0000 1.4885 3.9983 0.0000 0.0000 0.0000 0.0000 1.3085 0.0000 264.0327 264.0327
4.9500 473.4913 0.0000 -9.9069 0.0000 1.3196 3.8499 0.0000 0.0000 0.0000 0.0000 1.3097 0.0000 263.3931 263.3931
5.0500 467.3412 0.0000 -10.5465 0.0000 1.1611 3.7066 0.0000 0.0000 0.0000 0.0000 1.3109 0.0000 262.7535 262.7535
5.1500 461.1911 0.0000 -11.1861 0.0000 1.0124 3.5683 0.0000 0.0000 0.0000 0.0000 1.3121 0.0000 262.1139 262.1139
5.2500 455.0411 0.0000 -11.8257 0.0000 0.8731 3.4348 0.0000 0.0000 0.0000 0.0000 1.3133 0.0000 261.4742 261.4742
5.3500 448.9858 0.0000 -12.4879 0.0000 0.7535 3.2992 0.0000 0.0000 0.0000 0.0000 1.3145 0.0000 260.8120 260.8120
5.4500 443.3615 0.0000 -13.2528 0.0000 0.6886 3.1389 0.0000 0.0000 0.0000 0.0000 1.3157 0.0000 260.0471 260.0471
5.5500 437.7372 0.0000 -14.0177 0.0000 0.6281 2.9857 0.0000 0.0000 0.0000 0.0000 1.3169 0.0000 259.2823 259.2823
5.6500 432.1130 0.0000 -14.7827 0.0000 0.5718 2.8392 0.0000 0.0000 0.0000 0.0000 1.3181 0.0000 258.5173 258.5173
5.7500 426.4886 0.0000 -15.5475 0.0000 0.5193 2.6992 0.0000 0.0000 0.0000 0.0000 1.3193 0.0000 257.7524 257.7524
5.8500 420.8644 0.0000 -16.3124 0.0000 0.4705 2.5654 0.0000 0.0000 0.0000 0.0000 1.3205 0.0000 256.9875 256.9875
5.9500 415.2401 0.0000 -17.0774 0.0000 0.4251 2.4377 0.0000 0.0000 0.0000 0.0000 1.3217 0.0000 256.2226 256.2226
