height(km) press(hPa) W(M/S) T(C) T-TE(C) QV(g/kg) SAT(g/kg) QC(g/kg) QH(g/kg) QI(g/kg) "Buoy(1e-2 m/s2)" radius(m) dwdt_entr(unitless) plumeT(K) envT(K)
0.0000 794.9183 23.7164 28.2183 0.3981 3.6903 31.7567 0.0000 0.0000 0.0000 4.6996 0.6949 -0.0892 301.5183 301.1202
0.0500 790.6265 23.4976 27.3999 1.1462 3.6930 30.3787 0.0000 0.0000 0.0000 4.6996 0.7003 -0.0892 300.6999 299.5536
0.1500 782.0428 23.4164 26.3384 3.2178 3.7023 28.7879 0.0000 0.0000 0.0000 8.7134 0.7104 -0.1204 299.6384 296.4206
0.2500 773.4030 23.1206 25.1758 4.7664 3.7160 27.1046 0.0000 0.0000 0.0000 10.0721 0.7253 -0.1823 298.4758 293.7094
0.3500 764.5062 22.6182 24.0340 4.4075 3.7312 25.5526 0.0000 0.0000 0.0000 9.2993 0.7403 -0.2070 297.3340 292.9265
0.4500 755.6094 22.1105 22.9055 4.0619 3.7477 24.1015 0.0000 0.0000 0.0000 8.5733 0.7556 -0.1981 296.2055 292.1436
0.5500 746.8472 21.5987 21.7913 3.7376 3.7634 22.7411 0.0000 0.0000 0.0000 7.9209 0.7712 -0.1891 295.0912 291.3536
0.6500 738.3148 21.0991 20.6921 3.4405 3.7753 21.4639 0.0000 0.0000 0.0000 7.3243 0.7867 -0.1775 293.9921 290.5516
0.7500 729.7823 20.6231 19.6069 3.1573 3.7837 20.2695 0.0000 0.0000 0.0000 6.7530 0.8020 -0.1646 292.9069 289.7495
0.8500 721.2499 20.1671 18.5342 2.8867 3.7888 19.1506 0.0000 0.0000 0.0000 6.2047 0.8172 -0.1532 291.8342 288.9475
0.9500 712.7174 19.7282 17.4732 2.6277 3.7909 18.1009 0.0000 0.0000 0.0000 5.6774 0.8323 -0.1427 290.7732 288.1454
1.0500 704.1851 19.3022 16.4228 2.3794 3.7903 17.1150 0.0000 0.0000 0.0000 5.1524 0.8474 -0.1332 289.7228 287.3434
1.1500 695.8844 18.8871 15.3837 2.1205 3.7861 16.1838 0.0000 0.0000 0.0000 4.6115 0.8622 -0.1239 288.6837 286.5631
1.2500 687.8069 18.4870 14.3560 1.8521 3.7779 15.3046 0.0000 0.0000 0.0000 4.0710 0.8766 -0.1140 287.6559 285.8038
1.3500 679.7292 18.1031 13.3386 1.5940 3.7661 14.4783 0.0000 0.0000 0.0000 3.5467 0.8906 -0.1044 286.6385 285.0445
1.4500 671.6517 17.7318 12.3304 1.3451 3.7515 13.7004 0.0000 0.0000 0.0000 3.0366 0.9042 -0.0958 285.6304 284.2852
1.5500 663.5742 17.3700 11.3306 1.1046 3.7343 12.9674 0.0000 0.0000 0.0000 2.5391 0.9175 -0.0880 284.6306 283.5260
1.6500 655.4967 17.0148 10.3383 0.8716 3.7151 12.2758 0.0000 0.0000 0.0000 2.0541 0.9304 -0.0808 283.6383 282.7667
1.7500 647.5647 16.6636 9.3529 0.6464 3.6942 11.6201 0.0000 0.0000 0.0000 1.5827 0.9429 -0.0743 282.6529 282.0065
1.8500 639.9427 16.3134 8.3734 0.4291 3.6717 10.9949 0.0000 0.0000 0.0000 1.1224 0.9551 -0.0684 281.6734 281.2443
1.9500 632.3208 15.9612 7.3996 0.2175 3.6479 10.4038 0.0000 0.0000 0.0000 0.6697 0.9671 -0.0631 280.6996 280.4821
2.0500 624.6989 15.6047 6.4308 0.0109 3.6230 9.8447 0.0000 0.0000 0.0000 0.2239 0.9787 -0.0581 279.7307 279.7199
2.1500 617.0769 15.2415 5.4668 -0.1909 3.5972 9.3155 0.0000 0.0000 0.0000 -0.2156 0.9901 -0.0535 278.7668 278.9577
2.2500 609.4549 14.8692 4.5071 -0.3884 3.5707 8.8146 0.0000 0.0000 0.0000 -0.6494 1.0013 -0.0492 277.8071 278.1955
2.3500 601.8329 14.4853 3.5516 -0.5817 3.5437 8.3402 0.0000 0.0000 0.0000 -1.0882 1.0122 -0.0452 276.8516 277.4333
2.4500 594.5750 14.0835 2.6004 -0.7854 3.5149 7.8863 0.0000 0.0000 0.0000 -1.5354 1.0230 -0.0419 275.9004 276.6858
2.5500 587.4320 13.6564 1.6538 -0.9892 3.4841 7.4554 0.0000 0.0000 0.0000 -1.9809 1.0340 -0.0392 274.9538 275.9429
2.6500 580.2892 13.2004 0.7119 -1.1882 3.4514 7.0480 0.0000 0.0000 0.0000 -2.4209 1.0451 -0.0366 274.0119 275.2001
2.7500 573.1463 12.7121 -0.2251 -1.3824 3.4169 6.6629 0.0000 0.0000 0.0000 -2.8554 1.0563 -0.0342 273.0749 274.4572
2.8500 566.0035 12.1877 -1.1573 -1.5717 3.3805 6.2988 0.0000 0.0000 0.0000 -3.2835 1.0676 -0.0317 272.1427 273.7144
2.9500 558.8606 11.6234 -2.0844 -1.7559 3.3424 5.9548 0.0000 0.0000 0.0000 -3.7041 1.0793 -0.0293 271.2156 272.9715
3.0500 551.7178 11.0036 -3.0058 -1.9344 3.3023 5.6301 0.0000 0.0000 0.0000 -4.2231 1.0912 -0.0268 270.2942 272.2286
3.1500 544.9567 10.2972 -3.9165 -2.2025 3.2574 5.3217 0.0000 0.0000 0.0000 -4.8669 1.1041 -0.0247 269.3835 271.5860
3.2500 538.3166 9.4741 -4.8128 -2.4879 3.2061 5.0328 0.0000 0.0000 0.0000 -5.5155 1.1183 -0.0230 268.4872 270.9751
3.3500 531.6765 8.4952 -5.6907 -2.7549 3.1469 4.7647 0.0000 0.0000 0.0000 -6.1172 1.1345 -0.0209 267.6093 270.3642
3.4500 525.0364 7.2729 -6.5401 -2.9935 3.0759 4.5194 0.0000 0.0000 0.0000 -6.6221 1.1539 -0.0180 266.7599 269.7533
3.5500 518.3963 5.6577 -7.3279 -3.1704 2.9812 4.3060 0.0000 0.0000 0.0000 -6.8821 1.1824 -0.0139 265.9720 269.1425
3.6500 511.7562 3.6396 -7.9594 -3.1909 2.8313 4.1522 0.0000 0.0000 0.0000 -6.6137 1.2372 -0.0086 265.3406 268.5316
3.7500 505.1161 1.6539 -8.2873 -2.9079 2.5879 4.1004 0.0000 0.0000 0.0000 -5.5816 1.3425 -0.0036 265.0127 267.9207
3.8500 498.5954 0.3178 -8.2833 -2.2732 2.2654 4.1556 0.0000 0.0000 0.0000 -3.8767 1.4953 -0.0006 265.0167 267.2899
3.9500 492.4754 -0.2092 -8.1295 -1.4217 1.9372 4.2588 0.0000 0.0000 0.0000 -2.1045 1.6569 -0.0003 265.1705 266.5922
4.0500 486.3555 -0.2301 -8.1434 -0.7379 1.6554 4.3080 0.0000 0.0000 0.0000 -0.8617 1.7956 -0.0003 265.1566 265.8945
4.1500 480.2355 -0.1156 -8.4417 -0.3385 1.4260 4.2622 0.0000 0.0000 0.0000 -0.1965 1.9050 -0.0001 264.8583 265.1968
4.2500 474.1156 -0.0257 -8.9428 -0.1420 1.2362 4.1503 0.0000 0.0000 0.0000 0.0972 1.9900 -0.0000 264.3572 264.4992
4.3500 467.9956 0.0159 -9.5544 -0.0559 1.0743 4.0061 0.0000 0.0000 0.0000 0.1995 2.0552 -0.0000 263.7455 263.8015
4.4500 461.8756 0.0267 -10.2185 -0.0224 0.9339 3.8504 0.0000 0.0000 0.0000 0.2141 2.1029 -0.0000 263.0815 263.1038
4.5500 455.7557 0.0244 -10.9067 -0.0129 0.8117 3.6932 0.0000 0.0000 0.0000 0.1879 2.1339 -0.0000 262.3932 262.4062
4.6500 449.6660 0.0195 -11.6108 -0.0167 0.7059 3.5371 0.0000 0.0000 0.0000 0.1639 2.1477 -0.0000 261.6892 261.7059
4.7500 444.0543 0.0152 -12.3398 -0.0050 0.6157 3.3765 0.0000 0.0000 0.0000 0.1485 2.1431 -0.0000 260.9601 260.9652
4.8500 438.4427 0.0114 -13.0771 -0.0015 0.5383 3.2203 0.0000 0.0000 0.0000 0.1248 2.1218 -0.0000 260.2229 260.2244
4.9500 432.8310 0.0082 -13.8168 -0.0005 0.4719 3.0701 0.0000 0.0000 0.0000 0.1014 2.0845 -0.0000 259.4832 259.4837
5.0500 427.2193 0.0059 -14.5572 -0.0002 0.4147 2.9260 0.0000 0.0000 0.0000 0.0804 2.0314 -0.0000 258.7428 258.7430
5.1500 421.6076 0.0041 -15.2979 -0.0001 0.3657 2.7881 0.0000 0.0000 0.0000 0.0622 1.9620 -0.0000 258.0021 258.0022
5.2500 415.9959 0.0027 -16.0387 -0.0002 0.3236 2.6560 0.0000 0.0000 0.0000 0.0457 1.8748 -0.0000 257.2613 257.2615
5.3500 410.3843 0.0014 -16.7802 -0.0009 0.2875 2.5295 0.0000 0.0000 0.0000 0.0271 1.7676 -0.0000 256.5198 256.5207
5.4500 404.7726 0.0002 -17.5245 -0.0045 0.2565 2.4078 0.0000 0.0000 0.0000 0.0016 1.6373 -0.0000 255.7755 255.7800
5.5500 399.2387 -0.0001 -18.2841 -0.0123 0.2297 2.2881 0.0000 0.0000 0.0000 -0.0038 1.4794 -0.0000 255.0159 255.0282
5.6500 394.1470 0.0001 -19.0886 -0.0021 0.2063 2.1629 0.0000 0.0000 0.0000 0.0051 1.2879 -0.0000 254.2114 254.2135
5.7500 389.0554 0.0000 -19.9015 -0.0003 0.1856 2.0425 0.0000 0.0000 0.0000 0.0000 1.0540 -0.0000 253.3985 253.3988
5.8500 383.9638 0.0000 -20.7158 0.0000 0.1666 1.9278 0.0000 0.0000 0.0000 0.0000 0.7651 0.0000 252.5842 252.5842
5.9500 378.8721 0.0000 -21.5305 0.0000 0.1609 1.8188 0.0000 0.0000 0.0000 0.0000 0.7663 0.0000 251.7695 251.7695
6.0500 373.7805 0.0000 -22.3451 0.0000 0.1552 1.7155 0.0000 0.0000 0.0000 0.0000 0.7675 0.0000 250.9549 250.9549
6.1500 368.6888 0.0000 -23.1598 0.0000 0.1496 1.6174 0.0000 0.0000 0.0000 0.0000 0.7687 0.0000 250.1402 250.1402
6.2500 363.5972 0.0000 -23.9745 0.0000 0.1441 1.5244 0.0000 0.0000 0.0000 0.0000 0.7699 0.0000 249.3255 249.3255
6.3500 358.5055 0.0000 -24.7891 0.0000 0.1387 1.4362 0.0000 0.0000 0.0000 0.0000 0.7711 0.0000 248.5109 248.5109
6.4500 353.4138 0.0000 -25.6038 0.0000 0.1334 1.3527 0.0000 0.0000 0.0000 0.0000 0.7723 0.0000 247.6962 247.6962
