height(km) press(hPa) W(M/S) T(C) T-TE(C) QV(g/kg) SAT(g/kg) QC(g/kg) QH(g/kg) QI(g/kg) "Buoy(1e-2 m/s2)" radius(m) dwdt_entr(unitless) plumeT(K) envT(K)
0.0000 855.9363 28.7989 24.4618 0.2884 4.6710 23.3346 0.0000 0.0000 0.0000 -5.9623 1.3970 -0.0490 297.7617 297.4734
0.0500 851.2488 28.4334 23.6871 -2.2050 4.6745 22.3653 0.0000 0.0000 0.0000 -5.9623 1.4008 -0.0490 296.9871 299.1921
0.1500 841.6008 28.0153 22.7383 -3.0070 4.6793 21.3292 0.0000 0.0000 0.0000 -7.0961 1.4055 -0.0478 296.0383 299.0453
0.2500 831.9109 27.5786 21.7916 -3.2560 4.6829 20.3402 0.0000 0.0000 0.0000 -7.6228 1.4102 -0.0465 295.0916 298.3476
0.3500 822.3046 27.1148 20.8471 -3.5304 4.6855 19.3934 0.0000 0.0000 0.0000 -8.2589 1.4150 -0.0452 294.1471 297.6775
0.4500 812.9060 26.6264 19.9052 -3.8708 4.6873 18.4848 0.0000 0.0000 0.0000 -8.9718 1.4199 -0.0439 293.2052 297.0760
0.5500 803.5076 26.0937 18.9664 -4.2081 4.6883 17.6180 0.0000 0.0000 0.0000 -10.3042 1.4248 -0.0426 292.2664 296.4745
0.6500 794.3224 25.4769 18.0325 -5.1219 4.6883 16.7886 0.0000 0.0000 0.0000 -12.6167 1.4294 -0.0395 291.3325 296.4544
0.7500 785.2645 24.7472 17.1054 -6.3751 4.6872 15.9988 0.0000 0.0000 0.0000 -15.2720 1.4337 -0.0349 290.4054 296.7805
0.8500 776.2065 23.9194 16.1884 -7.6182 4.6848 15.2524 0.0000 0.0000 0.0000 -16.9888 1.4381 -0.0320 289.4884 297.1066
0.9500 767.3965 23.0344 15.2780 -7.9637 4.6821 14.5390 0.0000 0.0000 0.0000 -17.6342 1.4428 -0.0315 288.5780 296.5417
1.0500 758.6246 22.0855 14.3762 -8.1638 4.6794 13.8627 0.0000 0.0000 0.0000 -18.1133 1.4481 -0.0325 287.6762 295.8400
