height(km) press(hPa) W(M/S) T(C) T-TE(C) QV(g/kg) SAT(g/kg) QC(g/kg) QH(g/kg) QI(g/kg) "Buoy(1e-2 m/s2)" radius(m) dwdt_entr(unitless) plumeT(K) envT(K)
4.6500 491.7361 5.7732 -11.4316 -4.2552 3.2959 3.2800 0.3560 0.0000 0.0000 -9.7724 1.9864 -0.0104 261.8684 266.1236
4.7500 485.6161 3.0325 -11.9686 -4.1802 3.1560 3.1804 0.3072 0.0000 0.0000 -8.9026 2.0765 -0.0052 261.3314 265.5116
4.8500 479.4962 0.5906 -11.9465 -3.5461 2.8571 3.2270 0.2199 0.0000 0.0000 -6.7570 2.2690 -0.0009 261.3535 264.8996
4.9500 473.3763 -0.6279 -11.4102 -2.3978 2.4198 3.4138 0.1494 0.0000 0.0000 -4.0706 2.5221 -0.0008 261.8898 264.2876
5.0500 467.2563 -0.7273 -10.9338 -1.3094 2.0262 3.5939 0.0889 0.0000 0.0000 -1.9112 2.7423 -0.0008 262.3662 263.6756
5.1500 461.1364 -0.4251 -10.8376 -0.6013 1.7146 3.6701 0.0594 0.0000 0.0000 -0.6794 2.8982 -0.0004 262.4623 263.0636
5.2500 455.0164 -0.1763 -11.1257 -0.2773 1.4749 3.6346 0.0401 0.0000 0.0000 -0.1574 3.0047 -0.0002 262.1743 262.4516
5.3500 448.9881 -0.0444 -11.6400 -0.1524 1.2774 3.5341 0.0285 0.0000 0.0000 0.0818 3.0766 -0.0000 261.6599 261.8123
5.4500 443.3764 0.0096 -12.3037 -0.0529 1.1085 3.3916 0.0216 0.0000 0.0000 0.2060 3.1205 -0.0000 260.9963 261.0492
5.5500 437.7648 0.0232 -13.0316 -0.0176 0.9616 3.2374 0.0161 0.0000 0.0000 0.2262 3.1418 -0.0000 260.2684 260.2860
5.6500 432.1531 0.0222 -13.7835 -0.0063 0.8320 3.0834 0.0117 0.0000 0.0000 0.2117 3.1437 -0.0000 259.5165 259.5228
5.7500 426.5414 0.0179 -14.5428 -0.0025 0.7170 2.9342 0.0084 0.0000 0.0000 0.1883 3.1281 -0.0000 258.7571 258.7596
5.8500 420.9297 0.0137 -15.3048 -0.0013 0.6152 2.7910 0.0060 0.0000 0.0000 0.1640 3.0964 -0.0000 257.9951 257.9964
5.9500 415.3181 0.0103 -16.0677 -0.0010 0.5253 2.6539 0.0043 0.0000 0.0000 0.1408 3.0494 -0.0000 257.2323 257.2332
6.0500 409.7064 0.0076 -16.8314 -0.0015 0.4464 2.5227 0.0031 0.0000 0.0000 0.1164 2.9873 -0.0000 256.4686 256.4701
6.1500 404.0947 0.0053 -17.5978 -0.0047 0.3777 2.3969 0.0022 0.0000 0.0000 0.0901 2.9097 -0.0000 255.7022 255.7069
6.2500 398.6237 0.0040 -18.3782 -0.0080 0.3185 2.2733 0.0016 0.0000 0.0000 0.0750 2.8155 -0.0000 254.9218 254.9298
6.3500 393.5320 0.0031 -19.1863 -0.0014 0.2678 2.1482 0.0011 0.0000 0.0000 0.0657 2.7034 -0.0000 254.1137 254.1151
6.4500 388.4403 0.0022 -19.9998 -0.0002 0.2245 2.0283 0.0008 0.0000 0.0000 0.0509 2.5719 -0.0000 253.3002 253.3004
6.5500 383.3487 0.0015 -20.8142 -0.0000 0.1874 1.9143 0.0005 0.0000 0.0000 0.0371 2.4190 -0.0000 252.4857 252.4858
6.6500 378.2571 0.0009 -21.6289 0.0000 0.1554 1.8061 0.0004 0.0000 0.0000 0.0250 2.2416 -0.0000 251.6711 251.6711
6.7500 373.1653 0.0005 -22.4435 0.0000 0.1274 1.7033 0.0002 0.0000 0.0000 0.0143 2.0357 -0.0000 250.8565 250.8564
6.8500 368.0737 0.0000 -23.2582 0.0000 0.1024 1.6059 0.0001 0.0000 0.0000 0.0000 1.7962 -0.0000 250.0418 250.0418
6.9500 362.9821 0.0000 -24.0729 0.0000 0.0790 1.5135 0.0000 0.0000 0.0000 0.0000 1.5165 0.0000 249.2271 249.2271
7.0500 357.8904 0.0000 -24.8875 0.0000 0.0788 1.4259 0.0000 0.0000 0.0000 0.0000 1.5177 0.0000 248.4125 248.4125
7.1500 352.7988 0.0000 -25.7022 0.0000 0.0783 1.3429 0.0000 0.0000 0.0000 0.0000 1.5189 0.0000 247.5978 247.5978
7.2500 347.9475 0.0000 -26.4579 0.0000 0.0773 1.2703 0.0000 0.0000 0.0000 0.0000 1.5201 0.0000 246.8421 246.8421
7.3500 343.3896 0.0000 -27.1416 0.0000 0.0757 1.2083 0.0000 0.0000 0.0000 0.0000 1.5213 0.0000 246.1584 246.1584
7.4500 338.8318 0.0000 -27.8252 0.0000 0.0741 1.1490 0.0000 0.0000 0.0000 0.0000 1.5225 0.0000 245.4747 245.4747
7.5500 334.2738 0.0000 -28.5089 0.0000 0.0724 1.0924 0.0000 0.0000 0.0000 0.0000 1.5237 0.0000 244.7911 244.7911
7.6500 329.7159 0.0000 -29.1926 0.0000 0.0707 1.0384 0.0000 0.0000 0.0000 0.0000 1.5249 0.0000 244.1074 244.1074
7.7500 325.1581 0.0000 -29.8763 0.0000 0.0690 0.9867 0.0000 0.0000 0.0000 0.0000 1.5261 0.0000 243.4237 243.4237
7.8500 320.6002 0.0000 -30.5600 0.0000 0.0673 0.9375 0.0000 0.0000 0.0000 0.0000 1.5273 0.0000 242.7400 242.7400
7.9500 316.0423 0.0000 -31.2437 0.0000 0.0655 0.8905 0.0000 0.0000 0.0000 0.0000 1.5285 0.0000 242.0563 242.0563
8.0500 311.4844 0.0000 -31.9273 0.0000 0.0638 0.8457 0.0000 0.0000 0.0000 0.0000 1.5297 0.0000 241.3727 241.3727
8.1500 306.9265 0.0000 -32.6110 0.0000 0.0620 0.8029 0.0000 0.0000 0.0000 0.0000 1.5309 0.0000 240.6890 240.6890
8.2500 302.3687 0.0000 -33.2947 0.0000 0.0603 0.7622 0.0000 0.0000 0.0000 0.0000 1.5321 0.0000 240.0053 240.0053
8.3500 298.0940 0.0000 -33.9359 0.0000 0.0586 0.7257 0.0000 0.0000 0.0000 0.0000 1.5333 0.0000 239.3641 239.3641
8.4500 294.1257 0.0000 -34.5311 0.0000 0.0571 0.6932 0.0000 0.0000 0.0000 0.0000 1.5345 0.0000 238.7688 238.7688
8.5500 290.1575 0.0000 -35.1264 0.0000 0.0556 0.6621 0.0000 0.0000 0.0000 0.0000 1.5357 0.0000 238.1736 238.1736
8.6500 286.1892 0.0000 -35.7216 0.0000 0.0541 0.6323 0.0000 0.0000 0.0000 0.0000 1.5369 0.0000 237.5784 237.5784
8.7500 282.2209 0.0000 -36.3168 0.0000 0.0526 0.6038 0.0000 0.0000 0.0000 0.0000 1.5381 0.0000 236.9831 236.9831
8.8500 278.2527 0.0000 -36.9121 0.0000 0.0511 0.5764 0.0000 0.0000 0.0000 0.0000 1.5393 0.0000 236.3879 236.3879
8.9500 274.2844 0.0000 -37.5073 0.0000 0.0497 0.5502 0.0000 0.0000 0.0000 0.0000 1.5405 0.0000 235.7927 235.7927
9.0500 270.3162 0.0000 -38.1026 0.0000 0.0482 0.5252 0.0000 0.0000 0.0000 0.0000 1.5417 0.0000 235.1974 235.1974
9.1500 266.3479 0.0000 -38.6978 0.0000 0.0468 0.5011 0.0000 0.0000 0.0000 0.0000 1.5429 0.0000 234.6022 234.6022
9.2500 262.3797 0.0000 -39.2930 0.0000 0.0454 0.4781 0.0000 0.0000 0.0000 0.0000 1.5441 0.0000 234.0069 234.0069
9.3500 258.4114 0.0000 -39.8883 0.0000 0.0441 0.4561 0.0000 0.0000 0.0000 0.0000 1.5453 0.0000 233.4117 233.4117
9.4500 254.4432 0.0000 -40.4835 0.0000 0.0427 0.4351 0.0000 0.0000 0.0000 0.0000 1.5465 0.0000 232.8165 232.8165
9.5500 250.4749 0.0000 -41.0788 0.0000 0.0414 0.4150 0.0000 0.0000 0.0000 0.0000 1.5477 0.0000 232.2212 232.2212
9.6500 246.8915 0.0000 -41.8090 0.0000 0.0414 0.3894 0.0000 0.0000 0.0000 0.0000 1.5489 0.0000 231.4910 231.4910
9.7500 243.3605 0.0000 -42.5576 0.0000 0.0413 0.3645 0.0000 0.0000 0.0000 0.0000 1.5501 0.0000 230.7424 230.7424
9.8500 239.8294 0.0000 -43.3062 0.0000 0.0410 0.3411 0.0000 0.0000 0.0000 0.0000 1.5513 0.0000 229.9938 229.9938
9.9500 236.2983 0.0000 -44.0548 0.0000 0.0406 0.3190 0.0000 0.0000 0.0000 0.0000 1.5525 0.0000 229.2452 229.2452
10.0500 232.7672 0.0000 -44.8033 0.0000 0.0401 0.2982 0.0000 0.0000 0.0000 0.0000 1.5537 0.0000 228.4966 228.4966
10.1500 229.2362 0.0000 -45.5519 0.0000 0.0394 0.2787 0.0000 0.0000 0.0000 0.0000 1.5549 0.0000 227.7481 227.7481
10.2500 225.7051 0.0000 -46.3005 0.0000 0.0387 0.2603 0.0000 0.0000 0.0000 0.0000 1.5561 0.0000 226.9995 226.9995
10.3500 222.4117 0.0000 -46.9677 0.0000 0.0388 0.2451 0.0000 0.0000 0.0000 0.0000 1.5573 0.0000 226.3323 226.3323
10.4500 219.1775 0.0000 -47.6145 0.0000 0.0390 0.2311 0.0000 0.0000 0.0000 0.0000 1.5585 0.0000 225.6855 225.6855
10.5500 215.9434 0.0000 -48.2613 0.0000 0.0390 0.2179 0.0000 0.0000 0.0000 0.0000 1.5597 0.0000 225.0387 225.0387
10.6500 212.7092 0.0000 -48.9082 0.0000 0.0389 0.2053 0.0000 0.0000 0.0000 0.0000 1.5609 0.0000 224.3918 224.3918
10.7500 209.4750 0.0000 -49.5550 0.0000 0.0386 0.1935 0.0000 0.0000 0.0000 0.0000 1.5621 0.0000 223.7450 223.7450
10.8500 206.2409 0.0000 -50.2018 0.0000 0.0383 0.1822 0.0000 0.0000 0.0000 0.0000 1.5633 0.0000 223.0982 223.0982
10.9500 203.0067 0.0000 -50.8486 0.0000 0.0378 0.1716 0.0000 0.0000 0.0000 0.0000 1.5645 0.0000 222.4513 222.4513
11.0500 199.7949 0.0000 -51.4894 0.0000 0.0372 0.1617 0.0000 0.0000 0.0000 0.0000 1.5657 0.0000 221.8106 221.8106
11.1500 196.8777 0.0000 -52.0495 0.0000 0.0359 0.1535 0.0000 0.0000 0.0000 0.0000 1.5669 0.0000 221.2505 221.2505
11.2500 193.9606 0.0000 -52.6096 0.0000 0.0346 0.1457 0.0000 0.0000 0.0000 0.0000 1.5681 0.0000 220.6904 220.6904
11.3500 191.0434 0.0000 -53.1697 0.0000 0.0333 0.1383 0.0000 0.0000 0.0000 0.0000 1.5693 0.0000 220.1303 220.1303
11.4500 188.1263 0.0000 -53.7298 0.0000 0.0321 0.1312 0.0000 0.0000 0.0000 0.0000 1.5705 0.0000 219.5702 219.5702
11.5500 185.2091 0.0000 -54.2899 0.0000 0.0308 0.1245 0.0000 0.0000 0.0000 0.0000 1.5717 0.0000 219.0101 219.0101
11.6500 182.2919 0.0000 -54.8499 0.0000 0.0297 0.1181 0.0000 0.0000 0.0000 0.0000 1.5729 0.0000 218.4500 218.4500
11.7500 179.3748 0.0000 -55.4100 0.0000 0.0285 0.1120 0.0000 0.0000 0.0000 0.0000 1.5741 0.0000 217.8900 217.8900
11.8500 176.4577 0.0000 -55.9701 0.0000 0.0274 0.1062 0.0000 0.0000 0.0000 0.0000 1.5753 0.0000 217.3298 217.3298
11.9500 173.7092 0.0000 -56.5185 0.0000 0.0262 0.1008 0.0000 0.0000 0.0000 0.0000 1.5765 0.0000 216.7815 216.7815
12.0500 171.1292 0.0000 -57.0551 0.0000 0.0249 0.0956 0.0000 0.0000 0.0000 0.0000 1.5777 0.0000 216.2449 216.2449
12.1500 168.5492 0.0000 -57.5918 0.0000 0.0236 0.0907 0.0000 0.0000 0.0000 0.0000 1.5789 0.0000 215.7082 215.7082
12.2500 165.9692 0.0000 -58.1284 0.0000 0.0224 0.0861 0.0000 0.0000 0.0000 0.0000 1.5801 0.0000 215.1716 215.1716
12.3500 163.3893 0.0000 -58.6650 0.0000 0.0212 0.0816 0.0000 0.0000 0.0000 0.0000 1.5813 0.0000 214.6349 214.6349
12.4500 160.8093 0.0000 -59.2017 0.0000 0.0201 0.0774 0.0000 0.0000 0.0000 0.0000 1.5825 0.0000 214.0983 214.0983
12.5500 158.2293 0.0000 -59.7383 0.0000 0.0191 0.0734 0.0000 0.0000 0.0000 0.0000 1.5837 0.0000 213.5617 213.5617
12.6500 155.6493 0.0000 -60.2749 0.0000 0.0181 0.0696 0.0000 0.0000 0.0000 0.0000 1.5849 0.0000 213.0251 213.0251
12.7500 153.0694 0.0000 -60.8116 0.0000 0.0171 0.0659 0.0000 0.0000 0.0000 0.0000 1.5861 0.0000 212.4884 212.4884
12.8500 150.4894 0.0000 -61.3482 0.0000 0.0162 0.0625 0.0000 0.0000 0.0000 0.0000 1.5873 0.0000 211.9518 211.9518
12.9500 148.1766 0.0000 -61.9606 0.0000 0.0159 0.0585 0.0000 0.0000 0.0000 0.0000 1.5885 0.0000 211.3394 211.3394
13.0500 145.9264 0.0000 -62.5906 0.0000 0.0155 0.0546 0.0000 0.0000 0.0000 0.0000 1.5897 0.0000 210.7094 210.7094
13.1500 143.6761 0.0000 -63.2207 0.0000 0.0152 0.0510 0.0000 0.0000 0.0000 0.0000 1.5909 0.0000 210.0793 210.0793
13.2500 141.4259 0.0000 -63.8507 0.0000 0.0148 0.0475 0.0000 0.0000 0.0000 0.0000 1.5921 0.0000 209.4492 209.4492
13.3500 139.1757 0.0000 -64.4808 0.0000 0.0144 0.0443 0.0000 0.0000 0.0000 0.0000 1.5933 0.0000 208.8192 208.8192
13.4500 136.9255 0.0000 -65.1109 0.0000 0.0140 0.0413 0.0000 0.0000 0.0000 0.0000 1.5945 0.0000 208.1891 208.1891
13.5500 134.6753 0.0000 -65.7409 0.0000 0.0136 0.0385 0.0000 0.0000 0.0000 0.0000 1.5957 0.0000 207.5591 207.5591
13.6500 132.4250 0.0000 -66.3710 0.0000 0.0131 0.0359 0.0000 0.0000 0.0000 0.0000 1.5969 0.0000 206.9290 206.9290
13.7500 130.1748 0.0000 -67.0011 0.0000 0.0127 0.0334 0.0000 0.0000 0.0000 0.0000 1.5981 0.0000 206.2989 206.2989
13.8500 127.9246 0.0000 -67.6311 0.0000 0.0122 0.0311 0.0000 0.0000 0.0000 0.0000 1.5993 0.0000 205.6689 205.6689
13.9500 125.6743 0.0000 -68.2612 0.0000 0.0117 0.0289 0.0000 0.0000 0.0000 0.0000 1.6005 0.0000 205.0388 205.0388
14.0500 123.6826 0.0000 -68.5817 0.0000 0.0115 0.0281 0.0000 0.0000 0.0000 0.0000 1.6017 0.0000 204.7182 204.7182
14.1500 121.8015 0.0000 -68.7699 0.0000 0.0113 0.0277 0.0000 0.0000 0.0000 0.0000 1.6029 0.0000 204.5301 204.5301
14.2500 119.9204 0.0000 -68.9580 0.0000 0.0112 0.0274 0.0000 0.0000 0.0000 0.0000 1.6041 0.0000 204.3420 204.3420
14.3500 118.0393 0.0000 -69.1461 0.0000 0.0110 0.0271 0.0000 0.0000 0.0000 0.0000 1.6053 0.0000 204.1539 204.1539
14.4500 116.1582 0.0000 -69.3342 0.0000 0.0109 0.0268 0.0000 0.0000 0.0000 0.0000 1.6065 0.0000 203.9658 203.9658
14.5500 114.2771 0.0000 -69.5223 0.0000 0.0108 0.0265 0.0000 0.0000 0.0000 0.0000 1.6077 0.0000 203.7777 203.7777
14.6500 112.3959 0.0000 -69.7104 0.0000 0.0106 0.0262 0.0000 0.0000 0.0000 0.0000 1.6089 0.0000 203.5896 203.5896
14.7500 110.5148 0.0000 -69.8985 0.0000 0.0105 0.0260 0.0000 0.0000 0.0000 0.0000 1.6101 0.0000 203.4015 203.4015
14.8500 108.6337 0.0000 -70.0866 0.0000 0.0104 0.0257 0.0000 0.0000 0.0000 0.0000 1.6113 0.0000 203.2134 203.2134
14.9500 106.7526 0.0000 -70.2747 0.0000 0.0102 0.0254 0.0000 0.0000 0.0000 0.0000 1.6125 0.0000 203.0253 203.0253
15.0500 104.8715 0.0000 -70.4628 0.0000 0.0101 0.0252 0.0000 0.0000 0.0000 0.0000 1.6137 0.0000 202.8371 202.8371
15.1500 102.9904 0.0000 -70.6510 0.0000 0.0100 0.0249 0.0000 0.0000 0.0000 0.0000 1.6149 0.0000 202.6490 202.6490
15.2500 101.1093 0.0000 -70.8391 0.0000 0.0099 0.0247 0.0000 0.0000 0.0000 0.0000 1.6161 0.0000 202.4609 202.4609
15.3500 99.4177 0.0000 -70.9015 0.0000 0.0098 0.0249 0.0000 0.0000 0.0000 0.0000 1.6173 0.0000 202.3985 202.3985
15.4500 97.9986 0.0000 -70.7832 0.0000 0.0098 0.0257 0.0000 0.0000 0.0000 0.0000 1.6185 0.0000 202.5168 202.5168
15.5500 96.5795 0.0000 -70.6649 0.0000 0.0098 0.0265 0.0000 0.0000 0.0000 0.0000 1.6197 0.0000 202.6350 202.6350
15.6500 95.1604 0.0000 -70.5467 0.0000 0.0097 0.0274 0.0000 0.0000 0.0000 0.0000 1.6209 0.0000 202.7533 202.7533
15.7500 93.7413 0.0000 -70.4284 0.0000 0.0097 0.0283 0.0000 0.0000 0.0000 0.0000 1.6221 0.0000 202.8716 202.8716
15.8500 92.3222 0.0000 -70.3102 0.0000 0.0096 0.0292 0.0000 0.0000 0.0000 0.0000 1.6233 0.0000 202.9898 202.9898
15.9500 90.9031 0.0000 -70.1919 0.0000 0.0095 0.0302 0.0000 0.0000 0.0000 0.0000 1.6245 0.0000 203.1081 203.1081
16.0500 89.4839 0.0000 -70.0737 0.0000 0.0094 0.0312 0.0000 0.0000 0.0000 0.0000 1.6257 0.0000 203.2263 203.2263
16.1500 88.0648 0.0000 -69.9554 0.0000 0.0093 0.0323 0.0000 0.0000 0.0000 0.0000 1.6269 0.0000 203.3446 203.3446
16.2500 86.6457 0.0000 -69.8371 0.0000 0.0092 0.0334 0.0000 0.0000 0.0000 0.0000 1.6281 0.0000 203.4628 203.4628
16.3500 85.2266 0.0000 -69.7189 0.0000 0.0091 0.0345 0.0000 0.0000 0.0000 0.0000 1.6293 0.0000 203.5811 203.5811
16.4500 83.8075 0.0000 -69.6006 0.0000 0.0089 0.0357 0.0000 0.0000 0.0000 0.0000 1.6305 0.0000 203.6994 203.6994
16.5500 82.3884 0.0000 -69.4824 0.0000 0.0087 0.0370 0.0000 0.0000 0.0000 0.0000 1.6317 0.0000 203.8176 203.8176
16.6500 80.9693 0.0000 -69.3641 0.0000 0.0085 0.0383 0.0000 0.0000 0.0000 0.0000 1.6329 0.0000 203.9359 203.9359
16.7500 79.5502 0.0000 -69.2458 0.0000 0.0083 0.0396 0.0000 0.0000 0.0000 0.0000 1.6341 0.0000 204.0541 204.0541
16.8500 78.1311 0.0000 -69.1276 0.0000 0.0080 0.0411 0.0000 0.0000 0.0000 0.0000 1.6353 0.0000 204.1724 204.1724
16.9500 76.7120 0.0000 -69.0093 0.0000 0.0078 0.0425 0.0000 0.0000 0.0000 0.0000 1.6365 0.0000 204.2907 204.2907
17.0500 75.2928 0.0000 -68.8911 0.0000 0.0075 0.0441 0.0000 0.0000 0.0000 0.0000 1.6377 0.0000 204.4089 204.4089
17.1500 73.8737 0.0000 -68.7728 0.0000 0.0071 0.0457 0.0000 0.0000 0.0000 0.0000 1.6389 0.0000 204.5272 204.5272
17.2500 72.4546 0.0000 -68.6545 0.0000 0.0068 0.0474 0.0000 0.0000 0.0000 0.0000 1.6401 0.0000 204.6454 204.6454
17.3500 71.0355 0.0000 -68.5363 0.0000 0.0064 0.0492 0.0000 0.0000 0.0000 0.0000 1.6413 0.0000 204.7637 204.7637
17.4500 69.7367 0.0000 -68.3407 0.0000 0.0061 0.0515 0.0000 0.0000 0.0000 0.0000 1.6425 0.0000 204.9593 204.9593
17.5500 68.7625 0.0000 -67.9364 0.0000 0.0063 0.0554 0.0000 0.0000 0.0000 0.0000 1.6437 0.0000 205.3636 205.3636
17.6500 67.7883 0.0000 -67.5321 0.0000 0.0064 0.0595 0.0000 0.0000 0.0000 0.0000 1.6449 0.0000 205.7679 205.7679
17.7500 66.8141 0.0000 -67.1279 0.0000 0.0065 0.0639 0.0000 0.0000 0.0000 0.0000 1.6461 0.0000 206.1721 206.1721
