height(km) press(hPa) W(M/S) T(C) T-TE(C) QV(g/kg) SAT(g/kg) QC(g/kg) QH(g/kg) QI(g/kg) "Buoy(1e-2 m/s2)" radius(m) dwdt_entr(unitless) plumeT(K) envT(K)
5.3500 409.9691 15.4456 -19.4810 -3.1469 2.0383 2.0099 1.8789 0.0000 0.0000 -8.5690 2.2557 -0.0194 253.8190 256.9659
5.4500 404.3700 14.7461 -20.2085 -3.1353 1.9392 1.9131 1.9486 0.0000 0.0000 -8.6355 2.2650 -0.0178 253.0915 256.2268
5.5500 398.8857 14.0178 -20.9417 -3.1245 1.8430 1.8191 2.0152 0.0000 0.0000 -8.6856 2.2744 -0.0162 252.3583 255.4828
5.6500 393.8095 13.2591 -21.6786 -3.1000 1.7490 1.7270 2.0808 0.0000 0.0000 -8.7258 2.2835 -0.0143 251.6214 254.7214
5.7500 388.7334 12.4651 -22.4214 -3.0814 1.6582 1.6382 2.1444 0.0000 0.0000 -8.7791 2.2923 -0.0122 250.8786 253.9600
5.8500 383.6573 11.6252 -23.1704 -3.0690 1.5707 1.5527 2.2057 0.0000 0.0000 -8.8458 2.3009 -0.0103 250.1295 253.1986
5.9500 378.5811 10.7241 -23.9255 -3.0627 1.4864 1.4704 2.2646 0.0000 0.0000 -8.9252 2.3092 -0.0086 249.3745 252.4372
6.0500 373.5050 9.7385 -24.6862 -3.0620 1.4054 1.3914 2.3212 0.0000 0.0000 -9.0161 2.3173 -0.0069 248.6138 251.6757
6.1500 368.4288 8.6266 -25.4520 -3.0663 1.3276 1.3156 2.3752 0.0000 0.0000 -9.1141 2.3252 -0.0054 247.8480 250.9143
6.2500 363.3527 7.2550 -26.2203 -3.0732 1.2533 1.2432 2.4255 0.0000 0.0000 -9.1966 2.3332 -0.0040 247.0797 250.1529
6.3500 358.2766 5.3099 -26.9832 -3.0747 1.1905 1.1751 2.4502 0.0000 0.0000 -9.0372 2.3445 -0.0025 246.3167 249.3915
6.4500 353.2004 2.7937 -27.6011 -2.9311 1.1389 1.1255 2.3778 0.0000 0.0000 -8.0374 2.3743 -0.0011 245.6989 248.6301
6.5500 348.3249 0.6177 -27.7394 -2.3549 1.0520 1.1266 2.1485 0.0000 0.0000 -5.8774 2.4442 -0.0002 245.5606 247.9155
6.6500 343.7918 -0.3788 -27.4058 -1.3867 0.9139 1.1776 1.8210 0.0000 0.0000 -3.4022 2.5436 -0.0001 245.8942 247.2809
6.7500 339.2588 -0.4432 -27.2478 -0.5941 0.7777 1.2110 1.5029 0.0000 0.0000 -1.7077 2.6382 -0.0001 246.0522 246.6462
6.8500 334.7257 -0.2742 -27.4984 -0.2100 0.6647 1.1991 1.2420 0.0000 0.0000 -0.8923 2.7141 -0.0001 245.8015 246.0116
6.9500 330.1926 -0.1433 -27.9876 -0.0646 0.5700 1.1614 1.0301 0.0000 0.0000 -0.5431 2.7745 -0.0000 245.3124 245.3770
7.0500 325.6595 -0.0746 -28.5747 -0.0170 0.4877 1.1144 0.8530 0.0000 0.0000 -0.3845 2.8237 -0.0000 244.7253 244.7423
7.1500 321.1264 -0.0419 -29.1958 -0.0035 0.4155 1.0659 0.7020 0.0000 0.0000 -0.2966 2.8639 -0.0000 244.1042 244.1077
7.2500 316.5933 -0.0259 -29.8273 -0.0003 0.3522 1.0182 0.5726 0.0000 0.0000 -0.2361 2.8957 -0.0000 243.4727 243.4731
7.3500 312.0602 -0.0170 -30.4616 -0.0000 0.2973 0.9723 0.4621 0.0000 0.0000 -0.1894 2.9191 -0.0000 242.8384 242.8384
7.4500 307.5271 -0.0118 -31.0969 -0.0007 0.2502 0.9282 0.3685 0.0000 0.0000 -0.1552 2.9336 -0.0000 242.2030 242.2038
7.5500 302.9940 -0.0085 -31.7349 -0.0041 0.2102 0.8858 0.2903 0.0000 0.0000 -0.1297 2.9385 -0.0000 241.5651 241.5692
7.6500 298.6559 -0.0057 -32.3873 -0.0061 0.1766 0.8434 0.2256 0.0000 0.0000 -0.0988 2.9325 -0.0000 240.9127 240.9188
7.7500 294.6971 -0.0037 -33.0631 -0.0010 0.1488 0.8000 0.1729 0.0000 0.0000 -0.0691 2.9144 -0.0000 240.2369 240.2379
7.8500 290.7383 -0.0024 -33.7431 -0.0001 0.1259 0.7584 0.1305 0.0000 0.0000 -0.0506 2.8824 -0.0000 239.5569 239.5570
7.9500 286.7794 -0.0016 -34.4240 -0.0000 0.1072 0.7186 0.0967 0.0000 0.0000 -0.0369 2.8345 -0.0000 238.8760 238.8761
8.0500 282.8206 -0.0010 -35.1049 0.0000 0.0920 0.6808 0.0701 0.0000 0.0000 -0.0263 2.7679 -0.0000 238.1951 238.1951
8.1500 278.8618 -0.0006 -35.7858 0.0000 0.0798 0.6448 0.0493 0.0000 0.0000 -0.0180 2.6792 -0.0000 237.5142 237.5142
8.2500 274.9029 -0.0004 -36.4667 0.0000 0.0698 0.6105 0.0330 0.0000 0.0000 -0.0115 2.5639 -0.0000 236.8333 236.8333
8.3500 270.9441 -0.0002 -37.1476 0.0000 0.0614 0.5779 0.0201 0.0000 0.0000 -0.0064 2.4166 -0.0000 236.1524 236.1524
8.4500 266.9853 -0.0000 -37.8285 0.0000 0.0543 0.5469 0.0095 0.0000 0.0000 0.0000 2.2307 -0.0000 235.4715 235.4715
8.5500 263.0265 0.0000 -38.5094 0.0000 0.0477 0.5175 0.0000 0.0000 0.0000 0.0000 1.9978 0.0000 234.7905 234.7905
8.6500 259.0676 0.0000 -39.1904 0.0000 0.0463 0.4895 0.0000 0.0000 0.0000 0.0000 1.9990 0.0000 234.1096 234.1096
8.7500 255.1088 0.0000 -39.8713 0.0000 0.0449 0.4629 0.0000 0.0000 0.0000 0.0000 2.0002 0.0000 233.4287 233.4287
8.8500 251.1500 0.0000 -40.5522 0.0000 0.0435 0.4376 0.0000 0.0000 0.0000 0.0000 2.0014 0.0000 232.7478 232.7478
8.9500 247.5017 0.0000 -41.1897 0.0000 0.0432 0.4150 0.0000 0.0000 0.0000 0.0000 2.0026 0.0000 232.1103 232.1103
9.0500 243.9806 0.0000 -41.8094 0.0000 0.0432 0.3941 0.0000 0.0000 0.0000 0.0000 2.0038 0.0000 231.4906 231.4906
9.1500 240.4594 0.0000 -42.4291 0.0000 0.0431 0.3741 0.0000 0.0000 0.0000 0.0000 2.0050 0.0000 230.8708 230.8708
9.2500 236.9383 0.0000 -43.0489 0.0000 0.0429 0.3550 0.0000 0.0000 0.0000 0.0000 2.0062 0.0000 230.2511 230.2511
9.3500 233.4172 0.0000 -43.6686 0.0000 0.0426 0.3369 0.0000 0.0000 0.0000 0.0000 2.0074 0.0000 229.6314 229.6314
9.4500 229.8961 0.0000 -44.2883 0.0000 0.0422 0.3196 0.0000 0.0000 0.0000 0.0000 2.0086 0.0000 229.0117 229.0117
9.5500 226.3749 0.0000 -44.9080 0.0000 0.0418 0.3031 0.0000 0.0000 0.0000 0.0000 2.0098 0.0000 228.3920 228.3920
9.6500 223.0414 0.0000 -45.5652 0.0000 0.0421 0.2860 0.0000 0.0000 0.0000 0.0000 2.0110 0.0000 227.7348 227.7348
9.7500 219.8280 0.0000 -46.2465 0.0000 0.0427 0.2689 0.0000 0.0000 0.0000 0.0000 2.0122 0.0000 227.0535 227.0535
9.8500 216.6147 0.0000 -46.9277 0.0000 0.0430 0.2528 0.0000 0.0000 0.0000 0.0000 2.0134 0.0000 226.3723 226.3723
9.9500 213.4013 0.0000 -47.6089 0.0000 0.0432 0.2375 0.0000 0.0000 0.0000 0.0000 2.0146 0.0000 225.6911 225.6911
10.0500 210.1879 0.0000 -48.2902 0.0000 0.0431 0.2231 0.0000 0.0000 0.0000 0.0000 2.0158 0.0000 225.0098 225.0098
10.1500 206.9746 0.0000 -48.9714 0.0000 0.0429 0.2095 0.0000 0.0000 0.0000 0.0000 2.0170 0.0000 224.3286 224.3286
10.2500 203.7612 0.0000 -49.6526 0.0000 0.0426 0.1967 0.0000 0.0000 0.0000 0.0000 2.0182 0.0000 223.6474 223.6474
10.3500 200.5478 0.0000 -50.3339 0.0000 0.0421 0.1845 0.0000 0.0000 0.0000 0.0000 2.0194 0.0000 222.9661 222.9661
10.4500 197.5858 0.0000 -51.0777 0.0000 0.0408 0.1716 0.0000 0.0000 0.0000 0.0000 2.0206 0.0000 222.2223 222.2223
10.5500 194.6754 0.0000 -51.8344 0.0000 0.0393 0.1593 0.0000 0.0000 0.0000 0.0000 2.0218 0.0000 221.4656 221.4656
10.6500 191.7651 0.0000 -52.5911 0.0000 0.0379 0.1477 0.0000 0.0000 0.0000 0.0000 2.0230 0.0000 220.7089 220.7089
10.7500 188.8547 0.0000 -53.3478 0.0000 0.0364 0.1369 0.0000 0.0000 0.0000 0.0000 2.0242 0.0000 219.9522 219.9522
10.8500 185.9444 0.0000 -54.1045 0.0000 0.0349 0.1269 0.0000 0.0000 0.0000 0.0000 2.0254 0.0000 219.1955 219.1955
10.9500 183.0340 0.0000 -54.8612 0.0000 0.0334 0.1175 0.0000 0.0000 0.0000 0.0000 2.0266 0.0000 218.4388 218.4388
11.0500 180.1236 0.0000 -55.6179 0.0000 0.0319 0.1087 0.0000 0.0000 0.0000 0.0000 2.0278 0.0000 217.6821 217.6821
11.1500 177.2133 0.0000 -56.3745 0.0000 0.0305 0.1006 0.0000 0.0000 0.0000 0.0000 2.0290 0.0000 216.9254 216.9254
11.2500 174.3788 0.0000 -57.0916 0.0000 0.0291 0.0934 0.0000 0.0000 0.0000 0.0000 2.0302 0.0000 216.2084 216.2084
11.3500 171.7855 0.0000 -57.6829 0.0000 0.0280 0.0880 0.0000 0.0000 0.0000 0.0000 2.0314 0.0000 215.6171 215.6171
11.4500 169.1921 0.0000 -58.2742 0.0000 0.0268 0.0829 0.0000 0.0000 0.0000 0.0000 2.0326 0.0000 215.0258 215.0258
11.5500 166.5988 0.0000 -58.8655 0.0000 0.0258 0.0780 0.0000 0.0000 0.0000 0.0000 2.0338 0.0000 214.4345 214.4345
11.6500 164.0054 0.0000 -59.4568 0.0000 0.0247 0.0734 0.0000 0.0000 0.0000 0.0000 2.0350 0.0000 213.8432 213.8432
11.7500 161.4120 0.0000 -60.0480 0.0000 0.0237 0.0691 0.0000 0.0000 0.0000 0.0000 2.0362 0.0000 213.2519 213.2519
11.8500 158.8187 0.0000 -60.6393 0.0000 0.0227 0.0650 0.0000 0.0000 0.0000 0.0000 2.0374 0.0000 212.6606 212.6606
11.9500 156.2253 0.0000 -61.2306 0.0000 0.0217 0.0611 0.0000 0.0000 0.0000 0.0000 2.0386 0.0000 212.0694 212.0694
12.0500 153.6320 0.0000 -61.8219 0.0000 0.0208 0.0575 0.0000 0.0000 0.0000 0.0000 2.0398 0.0000 211.4781 211.4781
12.1500 151.0386 0.0000 -62.4132 0.0000 0.0199 0.0540 0.0000 0.0000 0.0000 0.0000 2.0410 0.0000 210.8868 210.8868
12.2500 148.6424 0.0000 -63.0410 0.0000 0.0192 0.0505 0.0000 0.0000 0.0000 0.0000 2.0422 0.0000 210.2590 210.2590
12.3500 146.3779 0.0000 -63.6932 0.0000 0.0187 0.0469 0.0000 0.0000 0.0000 0.0000 2.0434 0.0000 209.6068 209.6068
12.4500 144.1134 0.0000 -64.3453 0.0000 0.0181 0.0436 0.0000 0.0000 0.0000 0.0000 2.0446 0.0000 208.9547 208.9547
12.5500 141.8489 0.0000 -64.9975 0.0000 0.0175 0.0405 0.0000 0.0000 0.0000 0.0000 2.0458 0.0000 208.3025 208.3025
12.6500 139.5844 0.0000 -65.6497 0.0000 0.0169 0.0376 0.0000 0.0000 0.0000 0.0000 2.0470 0.0000 207.6503 207.6503
12.7500 137.3199 0.0000 -66.3018 0.0000 0.0163 0.0349 0.0000 0.0000 0.0000 0.0000 2.0482 0.0000 206.9981 206.9981
12.8500 135.0554 0.0000 -66.9540 0.0000 0.0157 0.0324 0.0000 0.0000 0.0000 0.0000 2.0494 0.0000 206.3460 206.3460
12.9500 132.7910 0.0000 -67.6062 0.0000 0.0150 0.0300 0.0000 0.0000 0.0000 0.0000 2.0506 0.0000 205.6938 205.6938
13.0500 130.5264 0.0000 -68.2584 0.0000 0.0144 0.0279 0.0000 0.0000 0.0000 0.0000 2.0518 0.0000 205.0416 205.0416
13.1500 128.2620 0.0000 -68.9106 0.0000 0.0138 0.0258 0.0000 0.0000 0.0000 0.0000 2.0530 0.0000 204.3894 204.3894
13.2500 125.9975 0.0000 -69.5627 0.0000 0.0132 0.0239 0.0000 0.0000 0.0000 0.0000 2.0542 0.0000 203.7373 203.7373
13.3500 123.9371 0.0000 -69.9818 0.0000 0.0128 0.0229 0.0000 0.0000 0.0000 0.0000 2.0554 0.0000 203.3182 203.3182
13.4500 122.0374 0.0000 -70.2174 0.0000 0.0126 0.0224 0.0000 0.0000 0.0000 0.0000 2.0566 0.0000 203.0826 203.0826
13.5500 120.1377 0.0000 -70.4529 0.0000 0.0124 0.0220 0.0000 0.0000 0.0000 0.0000 2.0578 0.0000 202.8471 202.8471
13.6500 118.2380 0.0000 -70.6885 0.0000 0.0122 0.0216 0.0000 0.0000 0.0000 0.0000 2.0590 0.0000 202.6115 202.6115
13.7500 116.3383 0.0000 -70.9240 0.0000 0.0119 0.0212 0.0000 0.0000 0.0000 0.0000 2.0602 0.0000 202.3759 202.3759
13.8500 114.4386 0.0000 -71.1596 0.0000 0.0117 0.0208 0.0000 0.0000 0.0000 0.0000 2.0614 0.0000 202.1404 202.1404
13.9500 112.5389 0.0000 -71.3952 0.0000 0.0115 0.0204 0.0000 0.0000 0.0000 0.0000 2.0626 0.0000 201.9048 201.9048
14.0500 110.6392 0.0000 -71.6307 0.0000 0.0114 0.0201 0.0000 0.0000 0.0000 0.0000 2.0638 0.0000 201.6693 201.6693
14.1500 108.7395 0.0000 -71.8663 0.0000 0.0112 0.0197 0.0000 0.0000 0.0000 0.0000 2.0650 0.0000 201.4337 201.4337
14.2500 106.8398 0.0000 -72.1019 0.0000 0.0110 0.0194 0.0000 0.0000 0.0000 0.0000 2.0662 0.0000 201.1981 201.1981
14.3500 104.9401 0.0000 -72.3374 0.0000 0.0108 0.0190 0.0000 0.0000 0.0000 0.0000 2.0674 0.0000 200.9626 200.9626
14.4500 103.0404 0.0000 -72.5730 0.0000 0.0106 0.0187 0.0000 0.0000 0.0000 0.0000 2.0686 0.0000 200.7270 200.7270
14.5500 101.1407 0.0000 -72.8085 0.0000 0.0105 0.0184 0.0000 0.0000 0.0000 0.0000 2.0698 0.0000 200.4914 200.4914
14.6500 99.4293 0.0000 -72.9024 0.0000 0.0104 0.0185 0.0000 0.0000 0.0000 0.0000 2.0710 0.0000 200.3976 200.3976
14.7500 98.0007 0.0000 -72.7834 0.0000 0.0103 0.0191 0.0000 0.0000 0.0000 0.0000 2.0722 0.0000 200.5166 200.5166
14.8500 96.5721 0.0000 -72.6643 0.0000 0.0103 0.0197 0.0000 0.0000 0.0000 0.0000 2.0734 0.0000 200.6357 200.6357
14.9500 95.1435 0.0000 -72.5453 0.0000 0.0102 0.0204 0.0000 0.0000 0.0000 0.0000 2.0746 0.0000 200.7547 200.7547
15.0500 93.7150 0.0000 -72.4262 0.0000 0.0101 0.0210 0.0000 0.0000 0.0000 0.0000 2.0758 0.0000 200.8737 200.8737
15.1500 92.2864 0.0000 -72.3072 0.0000 0.0101 0.0218 0.0000 0.0000 0.0000 0.0000 2.0770 0.0000 200.9928 200.9928
15.2500 90.8578 0.0000 -72.1882 0.0000 0.0099 0.0225 0.0000 0.0000 0.0000 0.0000 2.0782 0.0000 201.1118 201.1118
15.3500 89.4293 0.0000 -72.0691 0.0000 0.0098 0.0233 0.0000 0.0000 0.0000 0.0000 2.0794 0.0000 201.2309 201.2309
15.4500 88.0007 0.0000 -71.9501 0.0000 0.0097 0.0241 0.0000 0.0000 0.0000 0.0000 2.0806 0.0000 201.3499 201.3499
15.5500 86.5721 0.0000 -71.8310 0.0000 0.0095 0.0249 0.0000 0.0000 0.0000 0.0000 2.0818 0.0000 201.4690 201.4690
15.6500 85.1435 0.0000 -71.7120 0.0000 0.0093 0.0258 0.0000 0.0000 0.0000 0.0000 2.0830 0.0000 201.5880 201.5880
15.7500 83.7150 0.0000 -71.5929 0.0000 0.0091 0.0267 0.0000 0.0000 0.0000 0.0000 2.0842 0.0000 201.7071 201.7071
15.8500 82.2864 0.0000 -71.4739 0.0000 0.0089 0.0276 0.0000 0.0000 0.0000 0.0000 2.0854 0.0000 201.8261 201.8261
15.9500 80.8578 0.0000 -71.3548 0.0000 0.0086 0.0286 0.0000 0.0000 0.0000 0.0000 2.0866 0.0000 201.9452 201.9452
16.0500 79.4293 0.0000 -71.2358 0.0000 0.0084 0.0297 0.0000 0.0000 0.0000 0.0000 2.0878 0.0000 202.0642 202.0642
16.1500 78.0007 0.0000 -71.1167 0.0000 0.0081 0.0307 0.0000 0.0000 0.0000 0.0000 2.0890 0.0000 202.1833 202.1833
16.2500 76.5721 0.0000 -70.9977 0.0000 0.0077 0.0319 0.0000 0.0000 0.0000 0.0000 2.0902 0.0000 202.3023 202.3023
16.3500 75.1436 0.0000 -70.8786 0.0000 0.0073 0.0331 0.0000 0.0000 0.0000 0.0000 2.0914 0.0000 202.4214 202.4214
16.4500 73.7150 0.0000 -70.7596 0.0000 0.0069 0.0343 0.0000 0.0000 0.0000 0.0000 2.0926 0.0000 202.5404 202.5404
16.5500 72.2864 0.0000 -70.6405 0.0000 0.0065 0.0356 0.0000 0.0000 0.0000 0.0000 2.0938 0.0000 202.6595 202.6595
16.6500 70.8578 0.0000 -70.5215 0.0000 0.0060 0.0369 0.0000 0.0000 0.0000 0.0000 2.0950 0.0000 202.7785 202.7785
16.7500 69.6072 0.0000 -70.2929 0.0000 0.0057 0.0389 0.0000 0.0000 0.0000 0.0000 2.0962 0.0000 203.0071 203.0071
16.8500 68.6239 0.0000 -69.8996 0.0000 0.0059 0.0418 0.0000 0.0000 0.0000 0.0000 2.0974 0.0000 203.4004 203.4004
16.9500 67.6406 0.0000 -69.5062 0.0000 0.0060 0.0449 0.0000 0.0000 0.0000 0.0000 2.0986 0.0000 203.7937 203.7937
17.0500 66.6573 0.0000 -69.1129 0.0000 0.0061 0.0482 0.0000 0.0000 0.0000 0.0000 2.0998 0.0000 204.1871 204.1871
17.1500 65.6740 0.0000 -68.7196 0.0000 0.0062 0.0518 0.0000 0.0000 0.0000 0.0000 2.1010 0.0000 204.5804 204.5804
17.2500 64.6908 0.0000 -68.3263 0.0000 0.0063 0.0557 0.0000 0.0000 0.0000 0.0000 2.1022 0.0000 204.9737 204.9737
17.3500 63.7075 0.0000 -67.9330 0.0000 0.0063 0.0598 0.0000 0.0000 0.0000 0.0000 2.1034 0.0000 205.3670 205.3670
17.4500 62.7242 0.0000 -67.5397 0.0000 0.0064 0.0642 0.0000 0.0000 0.0000 0.0000 2.1046 0.0000 205.7603 205.7603
17.5500 61.7409 0.0000 -67.1463 0.0000 0.0064 0.0690 0.0000 0.0000 0.0000 0.0000 2.1058 0.0000 206.1536 206.1536
17.6500 60.7576 0.0000 -66.7530 0.0000 0.0063 0.0741 0.0000 0.0000 0.0000 0.0000 2.1070 0.0000 206.5470 206.5470
