height(km) press(hPa) W(M/S) T(C) T-TE(C) QV(g/kg) SAT(g/kg) QC(g/kg) QH(g/kg) QI(g/kg) "Buoy(1e-2 m/s2)" radius(m) dwdt_entr(unitless) plumeT(K) envT(K)
0.0000 856.9257 29.4477 32.5211 0.2902 3.3844 38.0306 0.0000 0.0000 0.0000 1.8798 1.4906 -0.0595 305.8211 305.5309
0.0500 851.4569 29.3148 31.7289 0.9043 3.3844 36.5189 0.0000 0.0000 0.0000 1.8798 1.4953 -0.0595 305.0289 304.1246
0.1500 841.6974 29.1635 30.7498 0.8312 3.3839 34.8570 0.0000 0.0000 0.0000 1.4440 1.5012 -0.0611 304.0498 303.2186
0.2500 832.1188 28.9860 29.7739 0.4683 3.3829 33.2637 0.0000 0.0000 0.0000 0.7134 1.5071 -0.0605 303.0739 302.6056
0.3500 822.6134 28.7877 28.8010 0.1229 3.3812 31.7404 0.0000 0.0000 0.0000 0.0475 1.5130 -0.0594 302.1010 301.9781
0.4500 813.3197 28.5692 27.8306 -0.1784 3.3789 30.2777 0.0000 0.0000 0.0000 -0.5701 1.5189 -0.0583 301.1306 301.3090
0.5500 804.0260 28.3333 26.8629 -0.4770 3.3759 28.8815 0.0000 0.0000 0.0000 -1.0296 1.5247 -0.0572 300.1629 300.6399
0.6500 794.9030 28.0900 25.8964 -0.6235 3.3725 27.5403 0.0000 0.0000 0.0000 -1.2109 1.5307 -0.0567 299.1964 299.8199
0.7500 785.9101 27.8417 24.9305 -0.6542 3.3688 26.2523 0.0000 0.0000 0.0000 -1.2701 1.5369 -0.0571 298.2304 298.8846
0.8500 776.9172 27.5853 23.9651 -0.6844 3.3646 25.0201 0.0000 0.0000 0.0000 -1.3299 1.5433 -0.0580 297.2650 297.9494
0.9500 768.0982 27.3227 22.9998 -0.7048 3.3607 23.8352 0.0000 0.0000 0.0000 -1.3899 1.5498 -0.0578 296.2998 297.0046
1.0500 759.3264 27.0613 22.0347 -0.7225 3.3571 22.7001 0.0000 0.0000 0.0000 -1.4466 1.5562 -0.0563 295.3347 296.0572
1.1500 750.5544 26.7997 21.0697 -0.7402 3.3538 21.6142 0.0000 0.0000 0.0000 -1.5523 1.5626 -0.0548 294.3697 295.1099
1.2500 742.0745 26.5362 20.1049 -0.8049 3.3507 20.5674 0.0000 0.0000 0.0000 -1.7113 1.5688 -0.0527 293.4049 294.2099
1.3500 733.6143 26.2738 19.1405 -0.8727 3.3478 19.5663 0.0000 0.0000 0.0000 -1.8711 1.5749 -0.0502 292.4405 293.3131
1.4500 725.1541 26.0115 18.1764 -0.9399 3.3450 18.6097 0.0000 0.0000 0.0000 -2.0280 1.5809 -0.0481 291.4764 292.4163
1.5500 716.6938 25.7473 17.2128 -1.0067 3.3422 17.6958 0.0000 0.0000 0.0000 -2.1824 1.5869 -0.0463 290.5128 291.5195
1.6500 708.2336 25.4813 16.2496 -1.0732 3.3394 16.8230 0.0000 0.0000 0.0000 -2.3369 1.5928 -0.0450 289.5496 290.6227
1.7500 699.7852 25.2084 15.2870 -1.1411 3.3365 15.9893 0.0000 0.0000 0.0000 -2.5846 1.5988 -0.0440 288.5870 289.7281
1.8500 691.7725 24.9229 14.3255 -1.2853 3.3337 15.1841 0.0000 0.0000 0.0000 -2.9226 1.6047 -0.0428 287.6255 288.9108
1.9500 683.7596 24.6259 13.3651 -1.4284 3.3310 14.4164 0.0000 0.0000 0.0000 -3.2571 1.6107 -0.0416 286.6651 288.0935
2.0500 675.7468 24.3157 12.4060 -1.5702 3.3283 13.6849 0.0000 0.0000 0.0000 -3.5882 1.6167 -0.0407 285.7060 287.2762
2.1500 667.7340 23.9903 11.4484 -1.7105 3.3255 12.9879 0.0000 0.0000 0.0000 -3.9157 1.6228 -0.0401 284.7484 286.4589
2.2500 659.7212 23.6486 10.4923 -1.8493 3.3227 12.3240 0.0000 0.0000 0.0000 -4.2392 1.6291 -0.0398 283.7923 285.6415
2.3500 651.7084 23.2877 9.5382 -1.9861 3.3196 11.6923 0.0000 0.0000 0.0000 -4.5546 1.6355 -0.0397 282.8382 284.8242
2.4500 644.0574 22.9090 8.5851 -2.1112 3.3167 11.0840 0.0000 0.0000 0.0000 -4.8609 1.6420 -0.0391 281.8851 283.9963
2.5500 636.5046 22.5170 7.6329 -2.2326 3.3139 10.5031 0.0000 0.0000 0.0000 -5.1621 1.6485 -0.0375 280.9329 283.1655
2.6500 628.9517 22.1116 6.6818 -2.3529 3.3114 9.9502 0.0000 0.0000 0.0000 -5.4595 1.6550 -0.0360 279.9818 282.3347
2.7500 621.3988 21.6913 5.7318 -2.4720 3.3088 9.4241 0.0000 0.0000 0.0000 -5.7530 1.6615 -0.0347 279.0318 281.5038
2.8500 613.8459 21.2548 4.7832 -2.5899 3.3063 8.9236 0.0000 0.0000 0.0000 -6.0425 1.6680 -0.0335 278.0832 280.6730
2.9500 606.2931 20.7999 3.8360 -2.7063 3.3037 8.4479 0.0000 0.0000 0.0000 -6.3167 1.6747 -0.0325 277.1360 279.8422
3.0500 598.8154 20.3280 2.8904 -2.8079 3.3010 7.9948 0.0000 0.0000 0.0000 -6.5194 1.6815 -0.0316 276.1904 278.9984
3.1500 591.7131 19.8410 1.9459 -2.8434 3.2991 7.5591 0.0000 0.0000 0.0000 -6.6587 1.6885 -0.0310 275.2458 278.0893
3.2500 584.6108 19.3370 1.0027 -2.8775 3.2978 7.1453 0.0000 0.0000 0.0000 -6.7880 1.6958 -0.0305 274.3026 277.1802
3.3500 577.5085 18.8149 0.0610 -2.9101 3.2970 6.7526 0.0000 0.0000 0.0000 -6.9075 1.7035 -0.0301 273.3610 276.2711
3.4500 570.4062 18.2735 -0.8790 -2.9410 3.2967 6.3799 0.0000 0.0000 0.0000 -7.0174 1.7115 -0.0298 272.4210 275.3620
3.5500 563.3040 17.7112 -1.8171 -2.9700 3.2967 6.0264 0.0000 0.0000 0.0000 -7.1177 1.7199 -0.0294 271.4829 274.4529
3.6500 556.2017 17.1273 -2.7531 -2.9969 3.2968 5.6913 0.0000 0.0000 0.0000 -7.2174 1.7288 -0.0290 270.5469 273.5438
3.7500 549.1580 16.5161 -3.6867 -3.0272 3.2971 5.3733 0.0000 0.0000 0.0000 -7.3799 1.7382 -0.0286 269.6133 272.6405
3.8500 542.5179 15.8686 -4.6169 -3.0942 3.2986 5.0687 0.0000 0.0000 0.0000 -7.5922 1.7483 -0.0283 268.6831 271.7773
3.9500 535.8778 15.1808 -5.5430 -3.1571 3.3010 4.7810 0.0000 0.0000 0.0000 -7.7880 1.7592 -0.0280 267.7570 270.9141
4.0500 529.2377 14.4493 -6.4648 -3.2157 3.3044 4.5094 0.0000 0.0000 0.0000 -7.9670 1.7710 -0.0274 266.8352 270.0509
4.1500 522.5977 13.6699 -7.3818 -3.2695 3.3086 4.2532 0.0000 0.0000 0.0000 -8.1284 1.7838 -0.0266 265.9182 269.1877
4.2500 515.9575 12.8359 -8.2935 -3.3180 3.3136 4.0117 0.0000 0.0000 0.0000 -8.2710 1.7978 -0.0256 265.0065 268.3245
4.3500 509.3174 11.9420 -9.1991 -3.3604 3.3190 3.7843 0.0000 0.0000 0.0000 -8.3966 1.8130 -0.0243 264.1009 267.4613
4.4500 502.6773 10.9554 -10.1005 -3.3986 3.3265 3.5696 0.0002 0.0000 0.0000 -8.6573 1.8299 -0.0226 263.1995 266.5981
4.5500 496.3342 9.8668 -11.0358 -3.5606 3.3489 3.3546 0.0077 0.0000 0.0000 -8.8099 1.8474 -0.0198 262.2642 265.8248
4.6500 490.1917 8.6823 -11.6755 -3.4877 3.2525 3.2262 0.0779 0.0000 0.0000 -8.6900 1.8646 -0.0157 261.6245 265.1122
4.7500 484.0491 7.2941 -12.2862 -3.3859 3.1467 3.1096 0.1861 0.0000 0.0000 -8.5457 1.8820 -0.0114 261.0138 264.3997
4.8500 477.9066 5.4435 -12.9048 -3.2920 3.0595 2.9950 0.2708 0.0000 0.0000 -8.2932 1.9024 -0.0072 260.3952 263.6872
4.9500 471.7641 3.0806 -13.4606 -3.1352 3.0107 2.8992 0.2962 0.0000 0.0000 -7.5173 1.9346 -0.0033 259.8394 262.9746
5.0500 465.6216 0.8776 -13.6963 -2.6584 2.9670 2.8813 0.2697 0.0000 0.0000 -5.8916 1.9873 -0.0007 259.6037 262.2621
5.1500 459.4791 -0.3597 -13.5927 -1.8423 2.9045 2.9450 0.2166 0.0000 0.0000 -3.7594 2.0512 -0.0002 259.7073 261.5496
5.2500 453.3366 -0.6041 -13.4313 -0.9684 2.8289 3.0249 0.1668 0.0000 0.0000 -1.9304 2.1067 -0.0003 259.8687 260.8370
5.3500 447.4337 -0.4145 -13.5210 -0.3990 2.7530 3.0425 0.1303 0.0000 0.0000 -0.8861 2.1479 -0.0001 259.7790 260.1779
5.4500 441.8157 -0.2153 -13.8742 -0.1567 2.6815 2.9932 0.1022 0.0000 0.0000 -0.4290 2.1802 -0.0000 259.4258 259.5825
5.5500 436.1978 -0.0986 -14.3687 -0.0557 2.6081 2.9106 0.0824 0.0000 0.0000 -0.2347 2.2093 -0.0000 258.9312 258.9869
5.6500 430.5798 -0.0449 -14.9266 -0.0181 2.5317 2.8154 0.0678 0.0000 0.0000 -0.1567 2.2389 -0.0000 258.3734 258.3914
5.7500 424.9618 -0.0232 -15.5097 -0.0056 2.4522 2.7175 0.0561 0.0000 0.0000 -0.1254 2.2701 -0.0000 257.7903 257.7959
5.8500 419.3438 -0.0148 -16.1016 -0.0020 2.3698 2.6208 0.0461 0.0000 0.0000 -0.1136 2.3025 -0.0000 257.1984 257.2004
5.9500 413.7259 -0.0120 -16.6974 -0.0024 2.2839 2.5266 0.0375 0.0000 0.0000 -0.1163 2.3340 -0.0000 256.6025 256.6049
6.0500 408.1079 -0.0121 -17.2981 -0.0075 2.1943 2.4345 0.0300 0.0000 0.0000 -0.1511 2.3616 -0.0000 256.0019 256.0094
6.1500 402.4899 -0.0111 -17.9164 -0.0303 2.1003 2.3420 0.0236 0.0000 0.0000 -0.1645 2.3815 -0.0000 255.3836 255.4139
6.2500 397.1650 -0.0070 -18.6169 -0.0247 2.0010 2.2354 0.0185 0.0000 0.0000 -0.1083 2.3893 -0.0000 254.6831 254.7077
6.3500 392.0733 -0.0033 -19.3915 -0.0049 1.8969 2.1183 0.0143 0.0000 0.0000 -0.0515 2.3826 -0.0000 253.9085 253.9134
6.4500 386.9817 -0.0015 -20.1817 -0.0009 1.7891 2.0040 0.0110 0.0000 0.0000 -0.0254 2.3605 -0.0000 253.1182 253.1191
6.5500 381.8900 -0.0005 -20.9753 -0.0002 1.6788 1.8947 0.0084 0.0000 0.0000 -0.0097 2.3215 -0.0000 252.3247 252.3248
6.6500 376.7984 -0.0000 -21.7695 -0.0000 1.5668 1.7907 0.0062 0.0000 0.0000 0.0004 2.2639 -0.0000 251.5305 251.5305
6.7500 371.7067 0.0002 -22.5638 -0.0000 1.4538 1.6919 0.0045 0.0000 0.0000 0.0061 2.1849 -0.0000 250.7362 250.7362
6.8500 366.6151 0.0003 -23.3581 -0.0000 1.3407 1.5979 0.0031 0.0000 0.0000 0.0082 2.0815 -0.0000 249.9419 249.9419
6.9500 361.5234 0.0002 -24.1523 0.0000 1.2277 1.5087 0.0019 0.0000 0.0000 0.0070 1.9493 -0.0000 249.1476 249.1476
7.0500 356.4318 0.0000 -24.9466 0.0000 1.1152 1.4241 0.0009 0.0000 0.0000 0.0000 1.7832 -0.0000 248.3533 248.3533
7.1500 351.3401 0.0000 -25.7409 0.0000 1.0033 1.3437 0.0000 0.0000 0.0000 0.0000 1.5764 0.0000 247.5591 247.5591
7.2500 346.6509 0.0000 -26.4189 0.0000 0.9118 1.2796 0.0000 0.0000 0.0000 0.0000 1.5776 0.0000 246.8811 246.8811
7.3500 342.1055 0.0000 -27.0552 0.0000 0.8255 1.2226 0.0000 0.0000 0.0000 0.0000 1.5788 0.0000 246.2448 246.2448
7.4500 337.5600 0.0000 -27.6916 0.0000 0.7451 1.1678 0.0000 0.0000 0.0000 0.0000 1.5800 0.0000 245.6084 245.6084
7.5500 333.0146 0.0000 -28.3280 0.0000 0.6700 1.1153 0.0000 0.0000 0.0000 0.0000 1.5812 0.0000 244.9720 244.9720
7.6500 328.4691 0.0000 -28.9643 0.0000 0.6001 1.0650 0.0000 0.0000 0.0000 0.0000 1.5824 0.0000 244.3357 244.3357
7.7500 323.9236 0.0000 -29.6007 0.0000 0.5350 1.0168 0.0000 0.0000 0.0000 0.0000 1.5836 0.0000 243.6993 243.6993
7.8500 319.3782 0.0000 -30.2370 0.0000 0.4745 0.9706 0.0000 0.0000 0.0000 0.0000 1.5848 0.0000 243.0629 243.0629
7.9500 314.8327 0.0000 -30.8734 0.0000 0.4184 0.9264 0.0000 0.0000 0.0000 0.0000 1.5860 0.0000 242.4266 242.4266
8.0500 310.2873 0.0000 -31.5098 0.0000 0.3663 0.8840 0.0000 0.0000 0.0000 0.0000 1.5872 0.0000 241.7902 241.7902
