height(km) press(hPa) W(M/S) T(C) T-TE(C) QV(g/kg) SAT(g/kg) QC(g/kg) QH(g/kg) QI(g/kg) "Buoy(1e-2 m/s2)" radius(m) dwdt_entr(unitless) plumeT(K) envT(K)
4.1500 480.2355 2.3229 -11.8131 -3.7099 2.5593 3.2570 0.0000 0.0000 0.0000 -7.3557 1.5879 -0.0051 261.4869 265.1968
4.2500 474.1156 0.5695 -11.7134 -2.9126 2.2541 3.3260 0.0000 0.0000 0.0000 -5.1504 1.7425 -0.0011 261.5866 264.4992
4.3500 467.9956 -0.1895 -11.3207 -1.8222 1.9145 3.4782 0.0000 0.0000 0.0000 -2.8090 1.9212 -0.0003 261.9793 263.8015
4.4500 461.8756 -0.2631 -11.1203 -0.9241 1.6166 3.5819 0.0000 0.0000 0.0000 -1.1607 2.0773 -0.0003 262.1797 263.1038
4.5500 455.7557 -0.1403 -11.3094 -0.4155 1.3786 3.5754 0.0000 0.0000 0.0000 -0.3130 2.1966 -0.0002 261.9906 262.4062
4.6500 449.6660 -0.0376 -11.7766 -0.1825 1.1879 3.4900 0.0000 0.0000 0.0000 0.0568 2.2834 -0.0000 261.5234 261.7059
4.7500 444.0543 0.0114 -12.4021 -0.0673 1.0316 3.3594 0.0000 0.0000 0.0000 0.1971 2.3426 -0.0000 260.8979 260.9652
4.8500 438.4427 0.0251 -13.0988 -0.0233 0.8994 3.2146 0.0000 0.0000 0.0000 0.2220 2.3796 -0.0000 260.2012 260.2244
4.9500 432.8310 0.0240 -13.8240 -0.0077 0.7854 3.0683 0.0000 0.0000 0.0000 0.2052 2.3975 -0.0000 259.4760 259.4837
5.0500 427.2193 0.0190 -14.5596 -0.0026 0.6864 2.9255 0.0000 0.0000 0.0000 0.1766 2.3987 -0.0000 258.7404 258.7430
5.1500 421.6076 0.0140 -15.2988 -0.0010 0.6002 2.7879 0.0000 0.0000 0.0000 0.1468 2.3845 -0.0000 258.0012 258.0022
5.2500 415.9959 0.0099 -16.0392 -0.0007 0.5249 2.6559 0.0000 0.0000 0.0000 0.1183 2.3559 -0.0000 257.2608 257.2615
5.3500 410.3843 0.0065 -16.7808 -0.0015 0.4594 2.5293 0.0000 0.0000 0.0000 0.0878 2.3133 -0.0000 256.5192 256.5207
5.4500 404.7726 0.0037 -17.5257 -0.0057 0.4023 2.4076 0.0000 0.0000 0.0000 0.0508 2.2568 -0.0000 255.7743 255.7800
5.5500 399.2387 0.0024 -18.2861 -0.0143 0.3527 2.2877 0.0000 0.0000 0.0000 0.0376 2.1855 -0.0000 255.0138 255.0282
5.6500 394.1470 0.0021 -19.0893 -0.0028 0.3095 2.1628 0.0000 0.0000 0.0000 0.0416 2.0980 -0.0000 254.2107 254.2135
5.7500 389.0554 0.0016 -19.9017 -0.0005 0.2721 2.0424 0.0000 0.0000 0.0000 0.0335 1.9913 -0.0000 253.3983 253.3988
5.8500 383.9638 0.0011 -20.7159 -0.0001 0.2397 1.9278 0.0000 0.0000 0.0000 0.0244 1.8619 -0.0000 252.5841 252.5842
5.9500 378.8721 0.0007 -21.5305 0.0000 0.2114 1.8188 0.0000 0.0000 0.0000 0.0163 1.7050 -0.0000 251.7695 251.7695
6.0500 373.7805 0.0003 -22.3451 0.0000 0.1867 1.7155 0.0000 0.0000 0.0000 0.0092 1.5147 -0.0000 250.9549 250.9549
6.1500 368.6888 0.0000 -23.1598 0.0000 0.1646 1.6174 0.0000 0.0000 0.0000 0.0000 1.2833 -0.0000 250.1402 250.1402
6.2500 363.5972 0.0000 -23.9745 0.0000 0.1441 1.5244 0.0000 0.0000 0.0000 0.0000 1.0004 0.0000 249.3255 249.3255
6.3500 358.5055 0.0000 -24.7891 0.0000 0.1387 1.4362 0.0000 0.0000 0.0000 0.0000 1.0016 0.0000 248.5109 248.5109
6.4500 353.4138 0.0000 -25.6038 0.0000 0.1334 1.3527 0.0000 0.0000 0.0000 0.0000 1.0028 0.0000 247.6962 247.6962
6.5500 348.4981 0.0000 -26.3843 0.0000 0.1265 1.2769 0.0000 0.0000 0.0000 0.0000 1.0040 0.0000 246.9157 246.9157
6.6500 343.9402 0.0000 -27.0953 0.0000 0.1167 1.2115 0.0000 0.0000 0.0000 0.0000 1.0052 0.0000 246.2047 246.2047
6.7500 339.3823 0.0000 -27.8064 0.0000 0.1076 1.1492 0.0000 0.0000 0.0000 0.0000 1.0064 0.0000 245.4936 245.4936
6.8500 334.8245 0.0000 -28.5174 0.0000 0.0991 1.0897 0.0000 0.0000 0.0000 0.0000 1.0076 0.0000 244.7826 244.7826
6.9500 330.2665 0.0000 -29.2284 0.0000 0.0911 1.0331 0.0000 0.0000 0.0000 0.0000 1.0088 0.0000 244.0716 244.0716
7.0500 325.7086 0.0000 -29.9395 0.0000 0.0836 0.9792 0.0000 0.0000 0.0000 0.0000 1.0100 0.0000 243.3605 243.3605
7.1500 321.1508 0.0000 -30.6505 0.0000 0.0767 0.9278 0.0000 0.0000 0.0000 0.0000 1.0112 0.0000 242.6495 242.6495
7.2500 316.5929 0.0000 -31.3615 0.0000 0.0703 0.8789 0.0000 0.0000 0.0000 0.0000 1.0124 0.0000 241.9385 241.9385
7.3500 312.0350 0.0000 -32.0725 0.0000 0.0643 0.8323 0.0000 0.0000 0.0000 0.0000 1.0136 0.0000 241.2274 241.2274
7.4500 307.4771 0.0000 -32.7836 0.0000 0.0587 0.7881 0.0000 0.0000 0.0000 0.0000 1.0148 0.0000 240.5164 240.5164
7.5500 302.9193 0.0000 -33.4946 0.0000 0.0535 0.7459 0.0000 0.0000 0.0000 0.0000 1.0160 0.0000 239.8054 239.8054
7.6500 298.5722 0.0000 -34.1556 0.0000 0.0500 0.7089 0.0000 0.0000 0.0000 0.0000 1.0172 0.0000 239.1444 239.1444
7.7500 294.6008 0.0000 -34.7275 0.0000 0.0490 0.6787 0.0000 0.0000 0.0000 0.0000 1.0184 0.0000 238.5725 238.5725
7.8500 290.6294 0.0000 -35.2994 0.0000 0.0479 0.6497 0.0000 0.0000 0.0000 0.0000 1.0196 0.0000 238.0006 238.0006
7.9500 286.6580 0.0000 -35.8712 0.0000 0.0468 0.6219 0.0000 0.0000 0.0000 0.0000 1.0208 0.0000 237.4287 237.4287
8.0500 282.6866 0.0000 -36.4431 0.0000 0.0458 0.5951 0.0000 0.0000 0.0000 0.0000 1.0220 0.0000 236.8569 236.8569
8.1500 278.7152 0.0000 -37.0150 0.0000 0.0447 0.5695 0.0000 0.0000 0.0000 0.0000 1.0232 0.0000 236.2850 236.2850
8.2500 274.7438 0.0000 -37.5869 0.0000 0.0436 0.5449 0.0000 0.0000 0.0000 0.0000 1.0244 0.0000 235.7131 235.7131
8.3500 270.7724 0.0000 -38.1588 0.0000 0.0426 0.5212 0.0000 0.0000 0.0000 0.0000 1.0256 0.0000 235.1412 235.1412
8.4500 266.8010 0.0000 -38.7307 0.0000 0.0415 0.4986 0.0000 0.0000 0.0000 0.0000 1.0268 0.0000 234.5693 234.5693
8.5500 262.8296 0.0000 -39.3025 0.0000 0.0405 0.4769 0.0000 0.0000 0.0000 0.0000 1.0280 0.0000 233.9975 233.9975
8.6500 258.8582 0.0000 -39.8744 0.0000 0.0394 0.4560 0.0000 0.0000 0.0000 0.0000 1.0292 0.0000 233.4256 233.4256
8.7500 254.8867 0.0000 -40.4463 0.0000 0.0384 0.4361 0.0000 0.0000 0.0000 0.0000 1.0304 0.0000 232.8537 232.8537
8.8500 250.9153 0.0000 -41.0182 0.0000 0.0374 0.4169 0.0000 0.0000 0.0000 0.0000 1.0316 0.0000 232.2818 232.2818
8.9500 247.2866 0.0000 -41.6710 0.0000 0.0381 0.3946 0.0000 0.0000 0.0000 0.0000 1.0328 0.0000 231.6290 231.6290
9.0500 243.7605 0.0000 -42.3480 0.0000 0.0391 0.3722 0.0000 0.0000 0.0000 0.0000 1.0340 0.0000 230.9520 230.9520
9.1500 240.2344 0.0000 -43.0250 0.0000 0.0398 0.3511 0.0000 0.0000 0.0000 0.0000 1.0352 0.0000 230.2750 230.2750
9.2500 236.7083 0.0000 -43.7020 0.0000 0.0403 0.3310 0.0000 0.0000 0.0000 0.0000 1.0364 0.0000 229.5980 229.5980
9.3500 233.1822 0.0000 -44.3790 0.0000 0.0407 0.3120 0.0000 0.0000 0.0000 0.0000 1.0376 0.0000 228.9210 228.9210
9.4500 229.6561 0.0000 -45.0560 0.0000 0.0408 0.2939 0.0000 0.0000 0.0000 0.0000 1.0388 0.0000 228.2440 228.2440
9.5500 226.1301 0.0000 -45.7330 0.0000 0.0408 0.2769 0.0000 0.0000 0.0000 0.0000 1.0400 0.0000 227.5670 227.5670
9.6500 222.8080 0.0000 -46.3709 0.0000 0.0409 0.2617 0.0000 0.0000 0.0000 0.0000 1.0412 0.0000 226.9291 226.9291
9.7500 219.5822 0.0000 -46.9902 0.0000 0.0409 0.2476 0.0000 0.0000 0.0000 0.0000 1.0424 0.0000 226.3098 226.3098
9.8500 216.3564 0.0000 -47.6096 0.0000 0.0408 0.2343 0.0000 0.0000 0.0000 0.0000 1.0436 0.0000 225.6904 225.6904
9.9500 213.1306 0.0000 -48.2289 0.0000 0.0406 0.2216 0.0000 0.0000 0.0000 0.0000 1.0448 0.0000 225.0711 225.0711
10.0500 209.9048 0.0000 -48.8483 0.0000 0.0403 0.2095 0.0000 0.0000 0.0000 0.0000 1.0460 0.0000 224.4517 224.4517
10.1500 206.6790 0.0000 -49.4676 0.0000 0.0399 0.1981 0.0000 0.0000 0.0000 0.0000 1.0472 0.0000 223.8324 223.8324
10.2500 203.4532 0.0000 -50.0870 0.0000 0.0394 0.1872 0.0000 0.0000 0.0000 0.0000 1.0484 0.0000 223.2130 223.2130
10.3500 200.2274 0.0000 -50.7063 0.0000 0.0388 0.1769 0.0000 0.0000 0.0000 0.0000 1.0496 0.0000 222.5936 222.5936
10.4500 197.2979 0.0000 -51.2904 0.0000 0.0376 0.1676 0.0000 0.0000 0.0000 0.0000 1.0508 0.0000 222.0096 222.0096
10.5500 194.3909 0.0000 -51.8718 0.0000 0.0364 0.1588 0.0000 0.0000 0.0000 0.0000 1.0520 0.0000 221.4282 221.4282
10.6500 191.4839 0.0000 -52.4532 0.0000 0.0351 0.1504 0.0000 0.0000 0.0000 0.0000 1.0532 0.0000 220.8468 220.8468
10.7500 188.5770 0.0000 -53.0346 0.0000 0.0339 0.1424 0.0000 0.0000 0.0000 0.0000 1.0544 0.0000 220.2654 220.2654
10.8500 185.6700 0.0000 -53.6160 0.0000 0.0328 0.1348 0.0000 0.0000 0.0000 0.0000 1.0556 0.0000 219.6840 219.6840
10.9500 182.7630 0.0000 -54.1974 0.0000 0.0316 0.1276 0.0000 0.0000 0.0000 0.0000 1.0568 0.0000 219.1026 219.1026
11.0500 179.8560 0.0000 -54.7788 0.0000 0.0305 0.1208 0.0000 0.0000 0.0000 0.0000 1.0580 0.0000 218.5212 218.5212
11.1500 176.9491 0.0000 -55.3602 0.0000 0.0294 0.1143 0.0000 0.0000 0.0000 0.0000 1.0592 0.0000 217.9398 217.9398
11.2500 174.1481 0.0000 -55.9681 0.0000 0.0282 0.1077 0.0000 0.0000 0.0000 0.0000 1.0604 0.0000 217.3319 217.3319
11.3500 171.5628 0.0000 -56.6299 0.0000 0.0270 0.1006 0.0000 0.0000 0.0000 0.0000 1.0616 0.0000 216.6701 216.6701
11.4500 168.9775 0.0000 -57.2918 0.0000 0.0258 0.0940 0.0000 0.0000 0.0000 0.0000 1.0628 0.0000 216.0082 216.0082
11.5500 166.3921 0.0000 -57.9536 0.0000 0.0246 0.0878 0.0000 0.0000 0.0000 0.0000 1.0640 0.0000 215.3464 215.3464
11.6500 163.8068 0.0000 -58.6154 0.0000 0.0235 0.0819 0.0000 0.0000 0.0000 0.0000 1.0652 0.0000 214.6845 214.6845
11.7500 161.2215 0.0000 -59.2773 0.0000 0.0224 0.0765 0.0000 0.0000 0.0000 0.0000 1.0664 0.0000 214.0227 214.0227
11.8500 158.6362 0.0000 -59.9391 0.0000 0.0213 0.0713 0.0000 0.0000 0.0000 0.0000 1.0676 0.0000 213.3609 213.3609
11.9500 156.0509 0.0000 -60.6010 0.0000 0.0203 0.0665 0.0000 0.0000 0.0000 0.0000 1.0688 0.0000 212.6990 212.6990
12.0500 153.4656 0.0000 -61.2628 0.0000 0.0193 0.0620 0.0000 0.0000 0.0000 0.0000 1.0700 0.0000 212.0372 212.0372
12.1500 150.8802 0.0000 -61.9247 0.0000 0.0184 0.0577 0.0000 0.0000 0.0000 0.0000 1.0712 0.0000 211.3753 211.3753
12.2500 148.5133 0.0000 -62.5247 0.0000 0.0176 0.0542 0.0000 0.0000 0.0000 0.0000 1.0724 0.0000 210.7753 210.7753
12.3500 146.2590 0.0000 -63.0927 0.0000 0.0169 0.0509 0.0000 0.0000 0.0000 0.0000 1.0736 0.0000 210.2073 210.2073
12.4500 144.0047 0.0000 -63.6608 0.0000 0.0163 0.0479 0.0000 0.0000 0.0000 0.0000 1.0748 0.0000 209.6392 209.6392
12.5500 141.7504 0.0000 -64.2289 0.0000 0.0156 0.0451 0.0000 0.0000 0.0000 0.0000 1.0760 0.0000 209.0711 209.0711
12.6500 139.4961 0.0000 -64.7970 0.0000 0.0150 0.0424 0.0000 0.0000 0.0000 0.0000 1.0772 0.0000 208.5030 208.5030
12.7500 137.2418 0.0000 -65.3651 0.0000 0.0144 0.0398 0.0000 0.0000 0.0000 0.0000 1.0784 0.0000 207.9349 207.9349
12.8500 134.9875 0.0000 -65.9331 0.0000 0.0138 0.0374 0.0000 0.0000 0.0000 0.0000 1.0796 0.0000 207.3669 207.3669
12.9500 132.7333 0.0000 -66.5012 0.0000 0.0132 0.0351 0.0000 0.0000 0.0000 0.0000 1.0808 0.0000 206.7988 206.7988
13.0500 130.4790 0.0000 -67.0693 0.0000 0.0126 0.0330 0.0000 0.0000 0.0000 0.0000 1.0820 0.0000 206.2307 206.2307
13.1500 128.2247 0.0000 -67.6374 0.0000 0.0121 0.0310 0.0000 0.0000 0.0000 0.0000 1.0832 0.0000 205.6626 205.6626
13.2500 125.9704 0.0000 -68.2054 0.0000 0.0115 0.0291 0.0000 0.0000 0.0000 0.0000 1.0844 0.0000 205.0945 205.0945
13.3500 123.9254 0.0000 -68.5961 0.0000 0.0112 0.0279 0.0000 0.0000 0.0000 0.0000 1.0856 0.0000 204.7038 204.7038
13.4500 122.0387 0.0000 -68.8527 0.0000 0.0111 0.0274 0.0000 0.0000 0.0000 0.0000 1.0868 0.0000 204.4473 204.4473
13.5500 120.1519 0.0000 -69.1093 0.0000 0.0110 0.0268 0.0000 0.0000 0.0000 0.0000 1.0880 0.0000 204.1906 204.1906
13.6500 118.2651 0.0000 -69.3660 0.0000 0.0108 0.0262 0.0000 0.0000 0.0000 0.0000 1.0892 0.0000 203.9340 203.9340
13.7500 116.3783 0.0000 -69.6226 0.0000 0.0107 0.0257 0.0000 0.0000 0.0000 0.0000 1.0904 0.0000 203.6774 203.6774
13.8500 114.4915 0.0000 -69.8792 0.0000 0.0106 0.0251 0.0000 0.0000 0.0000 0.0000 1.0916 0.0000 203.4208 203.4208
13.9500 112.6047 0.0000 -70.1358 0.0000 0.0105 0.0246 0.0000 0.0000 0.0000 0.0000 1.0928 0.0000 203.1642 203.1642
14.0500 110.7179 0.0000 -70.3924 0.0000 0.0103 0.0241 0.0000 0.0000 0.0000 0.0000 1.0940 0.0000 202.9076 202.9076
14.1500 108.8311 0.0000 -70.6490 0.0000 0.0102 0.0236 0.0000 0.0000 0.0000 0.0000 1.0952 0.0000 202.6510 202.6510
14.2500 106.9443 0.0000 -70.9056 0.0000 0.0101 0.0231 0.0000 0.0000 0.0000 0.0000 1.0964 0.0000 202.3944 202.3944
14.3500 105.0575 0.0000 -71.1622 0.0000 0.0100 0.0227 0.0000 0.0000 0.0000 0.0000 1.0976 0.0000 202.1378 202.1378
14.4500 103.1707 0.0000 -71.4188 0.0000 0.0099 0.0222 0.0000 0.0000 0.0000 0.0000 1.0988 0.0000 201.8812 201.8812
14.5500 101.2839 0.0000 -71.6754 0.0000 0.0097 0.0218 0.0000 0.0000 0.0000 0.0000 1.1000 0.0000 201.6246 201.6246
14.6500 99.5455 0.0000 -71.7970 0.0000 0.0097 0.0218 0.0000 0.0000 0.0000 0.0000 1.1012 0.0000 201.5030 201.5030
14.7500 98.1230 0.0000 -71.6310 0.0000 0.0097 0.0226 0.0000 0.0000 0.0000 0.0000 1.1024 0.0000 201.6690 201.6690
14.8500 96.7005 0.0000 -71.4651 0.0000 0.0097 0.0235 0.0000 0.0000 0.0000 0.0000 1.1036 0.0000 201.8349 201.8349
14.9500 95.2781 0.0000 -71.2991 0.0000 0.0097 0.0245 0.0000 0.0000 0.0000 0.0000 1.1048 0.0000 202.0009 202.0009
15.0500 93.8556 0.0000 -71.1331 0.0000 0.0097 0.0255 0.0000 0.0000 0.0000 0.0000 1.1060 0.0000 202.1668 202.1668
15.1500 92.4331 0.0000 -70.9672 0.0000 0.0097 0.0265 0.0000 0.0000 0.0000 0.0000 1.1072 0.0000 202.3328 202.3328
15.2500 91.0107 0.0000 -70.8012 0.0000 0.0096 0.0276 0.0000 0.0000 0.0000 0.0000 1.1084 0.0000 202.4987 202.4987
15.3500 89.5882 0.0000 -70.6353 0.0000 0.0095 0.0287 0.0000 0.0000 0.0000 0.0000 1.1096 0.0000 202.6647 202.6647
15.4500 88.1657 0.0000 -70.4693 0.0000 0.0095 0.0299 0.0000 0.0000 0.0000 0.0000 1.1108 0.0000 202.8307 202.8307
15.5500 86.7432 0.0000 -70.3034 0.0000 0.0093 0.0312 0.0000 0.0000 0.0000 0.0000 1.1120 0.0000 202.9966 202.9966
15.6500 85.3207 0.0000 -70.1374 0.0000 0.0092 0.0325 0.0000 0.0000 0.0000 0.0000 1.1132 0.0000 203.1626 203.1626
15.7500 83.8983 0.0000 -69.9715 0.0000 0.0090 0.0338 0.0000 0.0000 0.0000 0.0000 1.1144 0.0000 203.3285 203.3285
15.8500 82.4758 0.0000 -69.8055 0.0000 0.0089 0.0352 0.0000 0.0000 0.0000 0.0000 1.1156 0.0000 203.4945 203.4945
15.9500 81.0533 0.0000 -69.6395 0.0000 0.0086 0.0367 0.0000 0.0000 0.0000 0.0000 1.1168 0.0000 203.6604 203.6604
16.0500 79.6309 0.0000 -69.4736 0.0000 0.0084 0.0383 0.0000 0.0000 0.0000 0.0000 1.1180 0.0000 203.8264 203.8264
16.1500 78.2084 0.0000 -69.3076 0.0000 0.0081 0.0400 0.0000 0.0000 0.0000 0.0000 1.1192 0.0000 203.9924 203.9924
16.2500 76.7859 0.0000 -69.1417 0.0000 0.0078 0.0417 0.0000 0.0000 0.0000 0.0000 1.1204 0.0000 204.1583 204.1583
16.3500 75.3634 0.0000 -68.9757 0.0000 0.0074 0.0435 0.0000 0.0000 0.0000 0.0000 1.1216 0.0000 204.3243 204.3243
16.4500 73.9409 0.0000 -68.8098 0.0000 0.0070 0.0454 0.0000 0.0000 0.0000 0.0000 1.1228 0.0000 204.4902 204.4902
16.5500 72.5185 0.0000 -68.6438 0.0000 0.0066 0.0474 0.0000 0.0000 0.0000 0.0000 1.1240 0.0000 204.6562 204.6562
16.6500 71.0960 0.0000 -68.4779 0.0000 0.0061 0.0496 0.0000 0.0000 0.0000 0.0000 1.1252 0.0000 204.8221 204.8221
16.7500 69.7757 0.0000 -68.2782 0.0000 0.0057 0.0520 0.0000 0.0000 0.0000 0.0000 1.1264 0.0000 205.0218 205.0218
16.8500 68.7981 0.0000 -67.9654 0.0000 0.0058 0.0551 0.0000 0.0000 0.0000 0.0000 1.1276 0.0000 205.3346 205.3346
16.9500 67.8206 0.0000 -67.6526 0.0000 0.0059 0.0584 0.0000 0.0000 0.0000 0.0000 1.1288 0.0000 205.6474 205.6474
17.0500 66.8431 0.0000 -67.3398 0.0000 0.0059 0.0620 0.0000 0.0000 0.0000 0.0000 1.1300 0.0000 205.9602 205.9602
17.1500 65.8656 0.0000 -67.0270 0.0000 0.0060 0.0658 0.0000 0.0000 0.0000 0.0000 1.1312 0.0000 206.2730 206.2730
17.2500 64.8881 0.0000 -66.7142 0.0000 0.0061 0.0698 0.0000 0.0000 0.0000 0.0000 1.1324 0.0000 206.5858 206.5858
17.3500 63.9106 0.0000 -66.4014 0.0000 0.0061 0.0740 0.0000 0.0000 0.0000 0.0000 1.1336 0.0000 206.8986 206.8986
17.4500 62.9330 0.0000 -66.0886 0.0000 0.0061 0.0785 0.0000 0.0000 0.0000 0.0000 1.1348 0.0000 207.2114 207.2114
17.5500 61.9555 0.0000 -65.7758 0.0000 0.0061 0.0833 0.0000 0.0000 0.0000 0.0000 1.1360 0.0000 207.5242 207.5242
17.6500 60.9780 0.0000 -65.4630 0.0000 0.0061 0.0884 0.0000 0.0000 0.0000 0.0000 1.1372 0.0000 207.8370 207.8370
17.7500 60.0005 0.0000 -65.1501 0.0000 0.0061 0.0938 0.0000 0.0000 0.0000 0.0000 1.1384 0.0000 208.1498 208.1498
