height(km) press(hPa) W(M/S) T(C) T-TE(C) QV(g/kg) SAT(g/kg) QC(g/kg) QH(g/kg) QI(g/kg) "Buoy(1e-2 m/s2)" radius(m) dwdt_entr(unitless) plumeT(K) envT(K)
2.7500 615.7299 18.6076 3.3495 -2.8049 4.9392 8.0326 0.0000 0.0000 0.0000 -6.3610 1.7696 -0.0448 276.6495 279.4544
2.8500 608.1426 18.0030 2.4229 -2.9576 4.9259 7.6102 0.0000 0.0000 0.0000 -6.7192 1.7817 -0.0433 275.7229 278.6805
2.9500 600.5554 17.3608 1.5007 -3.1059 4.9114 7.2101 0.0000 0.0000 0.0000 -7.1303 1.7944 -0.0419 274.8007 277.9066
3.0500 593.4083 16.6776 0.5813 -3.3095 4.8961 6.8250 0.0000 0.0000 0.0000 -7.6020 1.8070 -0.0394 273.8813 277.1908
3.1500 586.2959 15.9565 -0.3352 -3.5148 4.8798 6.4593 0.0000 0.0000 0.0000 -8.0748 1.8196 -0.0358 272.9648 276.4796
3.2500 579.1835 15.1917 -1.2487 -3.7170 4.8626 6.1125 0.0000 0.0000 0.0000 -8.5434 1.8322 -0.0324 272.0513 275.7683
3.3500 572.0711 14.3744 -2.1587 -3.9158 4.8444 5.7839 0.0000 0.0000 0.0000 -9.0068 1.8448 -0.0291 271.1413 275.0571
3.4500 564.9587 13.4946 -3.0647 -4.1106 4.8250 5.4726 0.0000 0.0000 0.0000 -9.4640 1.8576 -0.0259 270.2353 274.3459
3.5500 557.8464 12.5315 -3.9666 -4.3012 4.8047 5.1780 0.0000 0.0000 0.0000 -9.9486 1.8707 -0.0228 269.3334 273.6346
3.6500 550.7340 11.4717 -4.8936 -4.5170 4.7954 4.8882 0.0033 0.0000 0.0000 -10.2782 1.8843 -0.0198 268.4064 272.9234
3.7500 544.0609 10.3196 -5.6311 -4.5753 4.7090 4.6768 0.0463 0.0000 0.0000 -10.2811 1.8982 -0.0167 267.6689 272.2442
3.8500 537.4384 9.0440 -6.2175 -4.4863 4.5612 4.5258 0.1650 0.0000 0.0000 -10.1332 1.9126 -0.0135 267.0825 271.5687
3.9500 530.8159 7.4974 -6.7951 -4.3884 4.4111 4.3823 0.2797 0.0000 0.0000 -9.9523 1.9287 -0.0102 266.5049 270.8932
4.0500 524.1934 5.4104 -7.3615 -4.2792 4.2677 4.2469 0.3635 0.0000 0.0000 -9.6243 1.9529 -0.0066 265.9385 270.2177
4.1500 517.5709 2.9015 -7.8551 -4.0973 4.1420 4.1389 0.3447 0.0000 0.0000 -8.6068 2.0062 -0.0031 265.4449 269.5422
4.2500 510.9483 0.8346 -7.8869 -3.4536 3.9309 4.1825 0.2595 0.0000 0.0000 -6.3410 2.1097 -0.0007 265.4131 268.8667
4.3500 504.3258 -0.1362 -7.3322 -2.2234 3.5826 4.4255 0.1988 0.0000 0.0000 -3.5375 2.2471 -0.0001 265.9678 268.1912
4.4500 497.8802 -0.2583 -6.8936 -1.1105 3.2081 4.6388 0.1584 0.0000 0.0000 -1.4461 2.3819 -0.0001 266.4063 267.5168
4.5500 491.7678 -0.1287 -6.9295 -0.4739 2.8664 4.6838 0.1293 0.0000 0.0000 -0.3400 2.4990 -0.0001 266.3705 266.8445
4.6500 485.6552 -0.0202 -7.3110 -0.1831 2.5614 4.6045 0.1051 0.0000 0.0000 0.1377 2.5992 -0.0000 265.9890 266.1721
4.7500 479.5428 0.0283 -7.8655 -0.0652 2.2818 4.4659 0.0852 0.0000 0.0000 0.3124 2.6864 -0.0000 265.4344 265.4997
4.8500 473.4303 0.0405 -8.4963 -0.0237 2.0229 4.3053 0.0673 0.0000 0.0000 0.3608 2.7623 -0.0000 264.8036 264.8273
4.9500 467.3179 0.0385 -9.1548 -0.0098 1.7818 4.1411 0.0522 0.0000 0.0000 0.3634 2.8269 -0.0000 264.1451 264.1550
5.0500 461.2054 0.0326 -9.8232 -0.0058 1.5581 3.9795 0.0399 0.0000 0.0000 0.3484 2.8795 -0.0000 263.4768 263.4826
5.1500 455.0929 0.0263 -10.4966 -0.0068 1.3525 3.8222 0.0300 0.0000 0.0000 0.3210 2.9186 -0.0000 262.8034 262.8102
5.2500 449.0661 0.0207 -11.1807 -0.0111 1.1658 3.6668 0.0223 0.0000 0.0000 0.2871 2.9425 -0.0000 262.1193 262.1305
5.3500 443.4670 0.0159 -11.8892 -0.0030 0.9986 3.5069 0.0164 0.0000 0.0000 0.2484 2.9492 -0.0000 261.4108 261.4138
5.4500 437.8679 0.0118 -12.6040 -0.0011 0.8496 3.3516 0.0118 0.0000 0.0000 0.2058 2.9365 -0.0000 260.6960 260.6971
5.5500 432.2687 0.0086 -13.3201 -0.0005 0.7174 3.2022 0.0085 0.0000 0.0000 0.1666 2.9018 -0.0000 259.9799 259.9804
5.6500 426.6696 0.0062 -14.0365 -0.0002 0.6007 3.0588 0.0059 0.0000 0.0000 0.1318 2.8415 -0.0000 259.2635 259.2637
5.7500 421.0706 0.0043 -14.7531 -0.0001 0.4981 2.9211 0.0041 0.0000 0.0000 0.1010 2.7511 -0.0000 258.5469 258.5470
5.8500 415.4715 0.0029 -15.4697 -0.0001 0.4081 2.7892 0.0027 0.0000 0.0000 0.0738 2.6252 -0.0000 257.8303 257.8303
5.9500 409.8724 0.0017 -16.1867 -0.0003 0.3292 2.6626 0.0018 0.0000 0.0000 0.0477 2.4565 -0.0000 257.1133 257.1136
6.0500 404.2733 0.0007 -16.9053 -0.0023 0.2597 2.5408 0.0010 0.0000 0.0000 0.0210 2.2361 -0.0000 256.3947 256.3970
6.1500 398.7980 0.0001 -17.6353 -0.0049 0.1977 2.4211 0.0005 0.0000 0.0000 0.0000 1.9522 -0.0000 255.6647 255.6697
6.2500 393.7219 0.0000 -18.3917 0.0000 0.1408 2.2990 0.0000 0.0000 0.0000 0.0000 1.5893 0.0000 254.9083 254.9083
6.3500 388.6457 0.0000 -19.1532 0.0000 0.1358 2.1815 0.0000 0.0000 0.0000 0.0000 1.5905 0.0000 254.1468 254.1468
6.4500 383.5696 0.0000 -19.9146 0.0000 0.1310 2.0694 0.0000 0.0000 0.0000 0.0000 1.5917 0.0000 253.3854 253.3854
6.5500 378.4934 0.0000 -20.6760 0.0000 0.1262 1.9626 0.0000 0.0000 0.0000 0.0000 1.5929 0.0000 252.6240 252.6240
6.6500 373.4173 0.0000 -21.4374 0.0000 0.1215 1.8607 0.0000 0.0000 0.0000 0.0000 1.5941 0.0000 251.8626 251.8626
6.7500 368.3411 0.0000 -22.1988 0.0000 0.1170 1.7636 0.0000 0.0000 0.0000 0.0000 1.5953 0.0000 251.1012 251.1012
6.8500 363.2650 0.0000 -22.9603 0.0000 0.1125 1.6712 0.0000 0.0000 0.0000 0.0000 1.5965 0.0000 250.3397 250.3397
6.9500 358.1888 0.0000 -23.7217 0.0000 0.1082 1.5831 0.0000 0.0000 0.0000 0.0000 1.5977 0.0000 249.5783 249.5783
7.0500 353.1127 0.0000 -24.4831 0.0000 0.1040 1.4993 0.0000 0.0000 0.0000 0.0000 1.5989 0.0000 248.8169 248.8169
7.1500 348.2434 0.0000 -25.2556 0.0000 0.0997 1.4172 0.0000 0.0000 0.0000 0.0000 1.6001 0.0000 248.0443 248.0443
7.2500 343.7021 0.0000 -26.0458 0.0000 0.0952 1.3357 0.0000 0.0000 0.0000 0.0000 1.6013 0.0000 247.2542 247.2542
7.3500 339.1608 0.0000 -26.8360 0.0000 0.0908 1.2585 0.0000 0.0000 0.0000 0.0000 1.6025 0.0000 246.4640 246.4640
7.4500 334.6195 0.0000 -27.6262 0.0000 0.0866 1.1853 0.0000 0.0000 0.0000 0.0000 1.6037 0.0000 245.6738 245.6738
7.5500 330.0781 0.0000 -28.4164 0.0000 0.0826 1.1160 0.0000 0.0000 0.0000 0.0000 1.6049 0.0000 244.8836 244.8836
7.6500 325.5368 0.0000 -29.2066 0.0000 0.0787 1.0503 0.0000 0.0000 0.0000 0.0000 1.6061 0.0000 244.0934 244.0934
7.7500 320.9955 0.0000 -29.9968 0.0000 0.0749 0.9881 0.0000 0.0000 0.0000 0.0000 1.6073 0.0000 243.3032 243.3032
7.8500 316.4542 0.0000 -30.7870 0.0000 0.0713 0.9293 0.0000 0.0000 0.0000 0.0000 1.6085 0.0000 242.5130 242.5130
7.9500 311.9128 0.0000 -31.5772 0.0000 0.0678 0.8737 0.0000 0.0000 0.0000 0.0000 1.6097 0.0000 241.7228 241.7228
8.0500 307.3715 0.0000 -32.3674 0.0000 0.0645 0.8211 0.0000 0.0000 0.0000 0.0000 1.6109 0.0000 240.9326 240.9326
8.1500 302.8302 0.0000 -33.1575 0.0000 0.0613 0.7713 0.0000 0.0000 0.0000 0.0000 1.6121 0.0000 240.1424 240.1424
8.2500 298.4977 0.0000 -33.9144 0.0000 0.0579 0.7262 0.0000 0.0000 0.0000 0.0000 1.6133 0.0000 239.3856 239.3856
8.3500 294.5104 0.0000 -34.6162 0.0000 0.0542 0.6865 0.0000 0.0000 0.0000 0.0000 1.6145 0.0000 238.6838 238.6838
8.4500 290.5232 0.0000 -35.3179 0.0000 0.0507 0.6487 0.0000 0.0000 0.0000 0.0000 1.6157 0.0000 237.9821 237.9821
8.5500 286.5359 0.0000 -36.0197 0.0000 0.0474 0.6129 0.0000 0.0000 0.0000 0.0000 1.6169 0.0000 237.2803 237.2803
8.6500 282.5486 0.0000 -36.7214 0.0000 0.0443 0.5788 0.0000 0.0000 0.0000 0.0000 1.6181 0.0000 236.5786 236.5786
8.7500 278.5614 0.0000 -37.4232 0.0000 0.0414 0.5465 0.0000 0.0000 0.0000 0.0000 1.6193 0.0000 235.8768 235.8768
8.8500 274.5742 0.0000 -38.1249 0.0000 0.0386 0.5158 0.0000 0.0000 0.0000 0.0000 1.6205 0.0000 235.1750 235.1750
8.9500 270.5869 0.0000 -38.8267 0.0000 0.0361 0.4867 0.0000 0.0000 0.0000 0.0000 1.6217 0.0000 234.4733 234.4733
9.0500 266.5997 0.0000 -39.5284 0.0000 0.0337 0.4591 0.0000 0.0000 0.0000 0.0000 1.6229 0.0000 233.7715 233.7715
9.1500 262.6125 0.0000 -40.2302 0.0000 0.0314 0.4330 0.0000 0.0000 0.0000 0.0000 1.6241 0.0000 233.0698 233.0698
9.2500 258.6252 0.0000 -40.9320 0.0000 0.0293 0.4082 0.0000 0.0000 0.0000 0.0000 1.6253 0.0000 232.3680 232.3680
9.3500 254.6380 0.0000 -41.6337 0.0000 0.0273 0.3847 0.0000 0.0000 0.0000 0.0000 1.6265 0.0000 231.6663 231.6663
9.4500 250.6508 0.0000 -42.3355 0.0000 0.0254 0.3625 0.0000 0.0000 0.0000 0.0000 1.6277 0.0000 230.9645 230.9645
9.5500 247.0368 0.0000 -42.9478 0.0000 0.0257 0.3442 0.0000 0.0000 0.0000 0.0000 1.6289 0.0000 230.3522 230.3522
9.6500 243.4958 0.0000 -43.5427 0.0000 0.0263 0.3274 0.0000 0.0000 0.0000 0.0000 1.6301 0.0000 229.7573 229.7573
9.7500 239.9547 0.0000 -44.1376 0.0000 0.0268 0.3113 0.0000 0.0000 0.0000 0.0000 1.6313 0.0000 229.1624 229.1624
9.8500 236.4136 0.0000 -44.7325 0.0000 0.0271 0.2959 0.0000 0.0000 0.0000 0.0000 1.6325 0.0000 228.5675 228.5675
9.9500 232.8725 0.0000 -45.3274 0.0000 0.0274 0.2813 0.0000 0.0000 0.0000 0.0000 1.6337 0.0000 227.9726 227.9726
10.0500 229.3315 0.0000 -45.9223 0.0000 0.0276 0.2673 0.0000 0.0000 0.0000 0.0000 1.6349 0.0000 227.3777 227.3777
10.1500 225.7904 0.0000 -46.5172 0.0000 0.0276 0.2540 0.0000 0.0000 0.0000 0.0000 1.6361 0.0000 226.7828 226.7828
10.2500 222.4877 0.0000 -47.1324 0.0000 0.0281 0.2405 0.0000 0.0000 0.0000 0.0000 1.6373 0.0000 226.1676 226.1676
10.3500 219.2536 0.0000 -47.7533 0.0000 0.0287 0.2274 0.0000 0.0000 0.0000 0.0000 1.6385 0.0000 225.5467 225.5467
10.4500 216.0194 0.0000 -48.3743 0.0000 0.0291 0.2150 0.0000 0.0000 0.0000 0.0000 1.6397 0.0000 224.9257 224.9257
10.5500 212.7853 0.0000 -48.9952 0.0000 0.0293 0.2032 0.0000 0.0000 0.0000 0.0000 1.6409 0.0000 224.3048 224.3048
10.6500 209.5511 0.0000 -49.6162 0.0000 0.0294 0.1920 0.0000 0.0000 0.0000 0.0000 1.6421 0.0000 223.6838 223.6838
10.7500 206.3170 0.0000 -50.2371 0.0000 0.0294 0.1814 0.0000 0.0000 0.0000 0.0000 1.6433 0.0000 223.0629 223.0629
10.8500 203.0828 0.0000 -50.8581 0.0000 0.0294 0.1714 0.0000 0.0000 0.0000 0.0000 1.6445 0.0000 222.4419 222.4419
10.9500 199.8635 0.0000 -51.4811 0.0000 0.0292 0.1618 0.0000 0.0000 0.0000 0.0000 1.6457 0.0000 221.8189 221.8189
11.0500 196.9463 0.0000 -52.1462 0.0000 0.0293 0.1517 0.0000 0.0000 0.0000 0.0000 1.6469 0.0000 221.1538 221.1538
11.1500 194.0292 0.0000 -52.8113 0.0000 0.0293 0.1422 0.0000 0.0000 0.0000 0.0000 1.6481 0.0000 220.4886 220.4886
11.2500 191.1120 0.0000 -53.4765 0.0000 0.0292 0.1332 0.0000 0.0000 0.0000 0.0000 1.6493 0.0000 219.8235 219.8235
11.3500 188.1949 0.0000 -54.1416 0.0000 0.0289 0.1248 0.0000 0.0000 0.0000 0.0000 1.6505 0.0000 219.1584 219.1584
11.4500 185.2777 0.0000 -54.8067 0.0000 0.0286 0.1168 0.0000 0.0000 0.0000 0.0000 1.6517 0.0000 218.4933 218.4933
11.5500 182.3606 0.0000 -55.4718 0.0000 0.0282 0.1093 0.0000 0.0000 0.0000 0.0000 1.6529 0.0000 217.8282 217.8282
11.6500 179.4434 0.0000 -56.1369 0.0000 0.0277 0.1023 0.0000 0.0000 0.0000 0.0000 1.6541 0.0000 217.1631 217.1631
11.7500 176.5263 0.0000 -56.8020 0.0000 0.0271 0.0957 0.0000 0.0000 0.0000 0.0000 1.6553 0.0000 216.4980 216.4980
11.8500 173.7609 0.0000 -57.4226 0.0000 0.0264 0.0899 0.0000 0.0000 0.0000 0.0000 1.6565 0.0000 215.8774 215.8774
11.9500 171.1622 0.0000 -57.9943 0.0000 0.0257 0.0849 0.0000 0.0000 0.0000 0.0000 1.6577 0.0000 215.3057 215.3057
12.0500 168.5634 0.0000 -58.5660 0.0000 0.0249 0.0801 0.0000 0.0000 0.0000 0.0000 1.6589 0.0000 214.7339 214.7339
12.1500 165.9647 0.0000 -59.1378 0.0000 0.0241 0.0756 0.0000 0.0000 0.0000 0.0000 1.6601 0.0000 214.1622 214.1622
12.2500 163.3659 0.0000 -59.7095 0.0000 0.0233 0.0713 0.0000 0.0000 0.0000 0.0000 1.6613 0.0000 213.5905 213.5905
12.3500 160.7672 0.0000 -60.2812 0.0000 0.0226 0.0673 0.0000 0.0000 0.0000 0.0000 1.6625 0.0000 213.0188 213.0188
12.4500 158.1684 0.0000 -60.8530 0.0000 0.0218 0.0635 0.0000 0.0000 0.0000 0.0000 1.6637 0.0000 212.4470 212.4470
12.5500 155.5697 0.0000 -61.4247 0.0000 0.0211 0.0598 0.0000 0.0000 0.0000 0.0000 1.6649 0.0000 211.8753 211.8753
12.6500 152.9709 0.0000 -61.9964 0.0000 0.0203 0.0564 0.0000 0.0000 0.0000 0.0000 1.6661 0.0000 211.3036 211.3036
12.7500 150.3721 0.0000 -62.5681 0.0000 0.0196 0.0532 0.0000 0.0000 0.0000 0.0000 1.6673 0.0000 210.7319 210.7319
12.8500 148.0738 0.0000 -63.0507 0.0000 0.0188 0.0506 0.0000 0.0000 0.0000 0.0000 1.6685 0.0000 210.2493 210.2493
12.9500 145.8256 0.0000 -63.5183 0.0000 0.0179 0.0482 0.0000 0.0000 0.0000 0.0000 1.6697 0.0000 209.7817 209.7817
13.0500 143.5773 0.0000 -63.9859 0.0000 0.0171 0.0460 0.0000 0.0000 0.0000 0.0000 1.6709 0.0000 209.3141 209.3141
13.1500 141.3291 0.0000 -64.4535 0.0000 0.0164 0.0438 0.0000 0.0000 0.0000 0.0000 1.6721 0.0000 208.8465 208.8465
13.2500 139.0809 0.0000 -64.9212 0.0000 0.0156 0.0418 0.0000 0.0000 0.0000 0.0000 1.6733 0.0000 208.3788 208.3788
13.3500 136.8327 0.0000 -65.3888 0.0000 0.0149 0.0398 0.0000 0.0000 0.0000 0.0000 1.6745 0.0000 207.9112 207.9112
13.4500 134.5845 0.0000 -65.8564 0.0000 0.0143 0.0379 0.0000 0.0000 0.0000 0.0000 1.6757 0.0000 207.4436 207.4436
13.5500 132.3363 0.0000 -66.3240 0.0000 0.0136 0.0361 0.0000 0.0000 0.0000 0.0000 1.6769 0.0000 206.9760 206.9760
13.6500 130.0881 0.0000 -66.7917 0.0000 0.0130 0.0344 0.0000 0.0000 0.0000 0.0000 1.6781 0.0000 206.5083 206.5083
13.7500 127.8399 0.0000 -67.2593 0.0000 0.0124 0.0328 0.0000 0.0000 0.0000 0.0000 1.6793 0.0000 206.0407 206.0407
13.8500 125.5917 0.0000 -67.7269 0.0000 0.0119 0.0312 0.0000 0.0000 0.0000 0.0000 1.6805 0.0000 205.5731 205.5731
13.9500 123.6140 0.0000 -68.0440 0.0000 0.0116 0.0303 0.0000 0.0000 0.0000 0.0000 1.6817 0.0000 205.2560 205.2560
14.0500 121.7329 0.0000 -68.3074 0.0000 0.0114 0.0297 0.0000 0.0000 0.0000 0.0000 1.6829 0.0000 204.9926 204.9926
14.1500 119.8518 0.0000 -68.5707 0.0000 0.0113 0.0290 0.0000 0.0000 0.0000 0.0000 1.6841 0.0000 204.7292 204.7292
14.2500 117.9707 0.0000 -68.8341 0.0000 0.0111 0.0284 0.0000 0.0000 0.0000 0.0000 1.6853 0.0000 204.4659 204.4659
14.3500 116.0896 0.0000 -69.0975 0.0000 0.0109 0.0278 0.0000 0.0000 0.0000 0.0000 1.6865 0.0000 204.2025 204.2025
14.4500 114.2084 0.0000 -69.3608 0.0000 0.0108 0.0272 0.0000 0.0000 0.0000 0.0000 1.6877 0.0000 203.9392 203.9392
14.5500 112.3273 0.0000 -69.6242 0.0000 0.0106 0.0266 0.0000 0.0000 0.0000 0.0000 1.6889 0.0000 203.6758 203.6758
14.6500 110.4462 0.0000 -69.8875 0.0000 0.0105 0.0260 0.0000 0.0000 0.0000 0.0000 1.6901 0.0000 203.4125 203.4125
14.7500 108.5651 0.0000 -70.1509 0.0000 0.0103 0.0255 0.0000 0.0000 0.0000 0.0000 1.6913 0.0000 203.1491 203.1491
14.8500 106.6840 0.0000 -70.4142 0.0000 0.0102 0.0249 0.0000 0.0000 0.0000 0.0000 1.6925 0.0000 202.8858 202.8858
14.9500 104.8029 0.0000 -70.6776 0.0000 0.0101 0.0244 0.0000 0.0000 0.0000 0.0000 1.6937 0.0000 202.6224 202.6224
15.0500 102.9218 0.0000 -70.9409 0.0000 0.0099 0.0239 0.0000 0.0000 0.0000 0.0000 1.6949 0.0000 202.3590 202.3590
15.1500 101.0406 0.0000 -71.2043 0.0000 0.0098 0.0234 0.0000 0.0000 0.0000 0.0000 1.6961 0.0000 202.0957 202.0957
15.2500 99.3651 0.0000 -71.3034 0.0000 0.0097 0.0235 0.0000 0.0000 0.0000 0.0000 1.6973 0.0000 201.9966 201.9966
15.3500 97.9439 0.0000 -71.1992 0.0000 0.0097 0.0242 0.0000 0.0000 0.0000 0.0000 1.6985 0.0000 202.1008 202.1008
15.4500 96.5228 0.0000 -71.0950 0.0000 0.0097 0.0249 0.0000 0.0000 0.0000 0.0000 1.6997 0.0000 202.2050 202.2050
15.5500 95.1017 0.0000 -70.9908 0.0000 0.0096 0.0257 0.0000 0.0000 0.0000 0.0000 1.7009 0.0000 202.3092 202.3092
15.6500 93.6805 0.0000 -70.8866 0.0000 0.0096 0.0265 0.0000 0.0000 0.0000 0.0000 1.7021 0.0000 202.4134 202.4134
15.7500 92.2594 0.0000 -70.7823 0.0000 0.0095 0.0273 0.0000 0.0000 0.0000 0.0000 1.7033 0.0000 202.5176 202.5176
15.8500 90.8383 0.0000 -70.6781 0.0000 0.0094 0.0282 0.0000 0.0000 0.0000 0.0000 1.7045 0.0000 202.6219 202.6219
15.9500 89.4172 0.0000 -70.5739 0.0000 0.0093 0.0291 0.0000 0.0000 0.0000 0.0000 1.7057 0.0000 202.7261 202.7261
16.0500 87.9960 0.0000 -70.4697 0.0000 0.0092 0.0300 0.0000 0.0000 0.0000 0.0000 1.7069 0.0000 202.8303 202.8303
16.1500 86.5749 0.0000 -70.3655 0.0000 0.0091 0.0309 0.0000 0.0000 0.0000 0.0000 1.7081 0.0000 202.9345 202.9345
16.2500 85.1538 0.0000 -70.2613 0.0000 0.0090 0.0319 0.0000 0.0000 0.0000 0.0000 1.7093 0.0000 203.0387 203.0387
16.3500 83.7327 0.0000 -70.1571 0.0000 0.0088 0.0330 0.0000 0.0000 0.0000 0.0000 1.7105 0.0000 203.1429 203.1429
16.4500 82.3115 0.0000 -70.0528 0.0000 0.0087 0.0341 0.0000 0.0000 0.0000 0.0000 1.7117 0.0000 203.2471 203.2471
16.5500 80.8904 0.0000 -69.9486 0.0000 0.0085 0.0352 0.0000 0.0000 0.0000 0.0000 1.7129 0.0000 203.3514 203.3514
16.6500 79.4693 0.0000 -69.8444 0.0000 0.0083 0.0364 0.0000 0.0000 0.0000 0.0000 1.7141 0.0000 203.4556 203.4556
16.7500 78.0481 0.0000 -69.7402 0.0000 0.0081 0.0376 0.0000 0.0000 0.0000 0.0000 1.7153 0.0000 203.5598 203.5598
16.8500 76.6270 0.0000 -69.6360 0.0000 0.0078 0.0389 0.0000 0.0000 0.0000 0.0000 1.7165 0.0000 203.6640 203.6640
16.9500 75.2059 0.0000 -69.5318 0.0000 0.0076 0.0402 0.0000 0.0000 0.0000 0.0000 1.7177 0.0000 203.7682 203.7682
17.0500 73.7848 0.0000 -69.4275 0.0000 0.0073 0.0416 0.0000 0.0000 0.0000 0.0000 1.7189 0.0000 203.8725 203.8725
17.1500 72.3636 0.0000 -69.3233 0.0000 0.0070 0.0431 0.0000 0.0000 0.0000 0.0000 1.7201 0.0000 203.9767 203.9767
17.2500 70.9425 0.0000 -69.2191 0.0000 0.0066 0.0446 0.0000 0.0000 0.0000 0.0000 1.7213 0.0000 204.0809 204.0809
17.3500 69.6708 0.0000 -69.0348 0.0000 0.0064 0.0467 0.0000 0.0000 0.0000 0.0000 1.7225 0.0000 204.2652 204.2652
17.4500 68.6933 0.0000 -68.6926 0.0000 0.0066 0.0497 0.0000 0.0000 0.0000 0.0000 1.7237 0.0000 204.6074 204.6074
17.5500 67.7157 0.0000 -68.3505 0.0000 0.0067 0.0530 0.0000 0.0000 0.0000 0.0000 1.7249 0.0000 204.9495 204.9495
17.6500 66.7382 0.0000 -68.0084 0.0000 0.0068 0.0565 0.0000 0.0000 0.0000 0.0000 1.7261 0.0000 205.2916 205.2916
17.7500 65.7607 0.0000 -67.6662 0.0000 0.0069 0.0602 0.0000 0.0000 0.0000 0.0000 1.7273 0.0000 205.6337 205.6337
