height(km) press(hPa) W(M/S) T(C) T-TE(C) QV(g/kg) SAT(g/kg) QC(g/kg) QH(g/kg) QI(g/kg) "Buoy(1e-2 m/s2)" radius(m) dwdt_entr(unitless) plumeT(K) envT(K)
0.0000 855.9363 28.2746 24.4796 0.3062 4.6720 23.3604 0.0000 0.0000 0.0000 -5.9185 1.2683 -0.0528 297.7796 297.4734
0.0500 851.2488 27.8896 23.7056 -2.1865 4.6760 22.3911 0.0000 0.0000 0.0000 -5.9185 1.2722 -0.0528 297.0056 299.1921
0.1500 841.6008 27.4517 22.7594 -2.9859 4.6812 21.3573 0.0000 0.0000 0.0000 -7.0461 1.2769 -0.0514 296.0594 299.0453
0.2500 831.9109 26.9950 21.8154 -3.2322 4.6852 20.3707 0.0000 0.0000 0.0000 -7.5663 1.2818 -0.0499 295.1154 298.3476
0.3500 822.3046 26.5109 20.8739 -3.5036 4.6882 19.4264 0.0000 0.0000 0.0000 -8.1954 1.2866 -0.0484 294.1739 297.6775
0.4500 812.9060 26.0018 19.9352 -3.8408 4.6902 18.5202 0.0000 0.0000 0.0000 -8.9008 1.2915 -0.0469 293.2352 297.0760
0.5500 803.5076 25.4474 18.9999 -4.1746 4.6913 17.6559 0.0000 0.0000 0.0000 -10.2249 1.2965 -0.0453 292.2999 296.4745
0.6500 794.3224 24.8069 18.0699 -5.0844 4.6912 16.8292 0.0000 0.0000 0.0000 -12.5281 1.3012 -0.0419 291.3699 296.4544
0.7500 785.2645 24.0511 17.1474 -6.3331 4.6900 16.0424 0.0000 0.0000 0.0000 -15.1724 1.3055 -0.0369 290.4474 296.7805
0.8500 776.2065 23.1948 16.2360 -7.5706 4.6872 15.2999 0.0000 0.0000 0.0000 -16.8761 1.3100 -0.0337 289.5359 297.1066
0.9500 767.3965 22.2784 15.3319 -7.9098 4.6842 14.5905 0.0000 0.0000 0.0000 -17.5063 1.3148 -0.0331 288.6319 296.5417
1.0500 758.6246 21.2941 14.4375 -8.1024 4.6811 13.9189 0.0000 0.0000 0.0000 -17.9672 1.3203 -0.0340 287.7375 295.8400
1.1500 749.8582 20.2347 13.5567 -8.2783 4.6778 13.2870 0.0000 0.0000 0.0000 -18.1985 1.3266 -0.0357 286.8567 295.1349
1.2500 741.4122 19.1084 12.6832 -8.2565 4.6745 12.6815 0.0000 0.0000 0.0000 -18.2072 1.3335 -0.0361 285.9832 294.2397
1.3500 732.9663 17.9143 11.8179 -8.2265 4.6712 12.1075 0.0000 0.0000 0.0000 -18.1919 1.3410 -0.0350 285.1179 293.3444
1.4500 724.5203 16.6406 10.9621 -8.1871 4.6676 11.5643 0.0000 0.0000 0.0000 -18.1498 1.3493 -0.0334 284.2621 292.4492
1.5500 716.0743 15.2697 10.1173 -8.1366 4.6638 11.0513 0.0000 0.0000 0.0000 -18.0760 1.3585 -0.0315 283.4173 291.5539
1.6500 707.6284 13.7744 9.2862 -8.0724 4.6594 10.5686 0.0000 0.0000 0.0000 -17.9679 1.3687 -0.0290 282.5862 290.6586
1.7500 699.2244 12.1016 8.4724 -7.9939 4.6542 10.1164 0.0000 0.0000 0.0000 -17.8515 1.3805 -0.0259 281.7723 289.7662
1.8500 691.2116 10.0957 7.6830 -7.9179 4.6487 9.6924 0.0000 0.0000 0.0000 -17.6382 1.3941 -0.0215 280.9829 288.9008
1.9500 683.1987 7.3760 6.9849 -7.7506 4.6410 9.3438 0.0000 0.0000 0.0000 -16.8713 1.4150 -0.0152 280.2849 288.0355
2.0500 675.1859 3.9338 6.6801 -7.1900 4.6216 9.2576 0.0000 0.0000 0.0000 -14.6586 1.4689 -0.0076 279.9801 287.1701
2.1500 667.1731 0.9303 7.2490 -5.7557 4.5759 9.7492 0.0000 0.0000 0.0000 -10.6044 1.5916 -0.0016 280.5490 286.3047
2.2500 659.1602 -0.5196 8.5490 -3.5903 4.5091 10.7988 0.0000 0.0000 0.0000 -6.0930 1.7618 -0.0007 281.8490 285.4393
