height(km) press(hPa) W(M/S) T(C) T-TE(C) QV(g/kg) SAT(g/kg) QC(g/kg) QH(g/kg) QI(g/kg) "Buoy(1e-2 m/s2)" radius(m) dwdt_entr(unitless) plumeT(K) envT(K)
0.0000 859.9971 31.1872 31.8228 0.2740 4.2697 36.3385 0.0000 0.0000 0.0000 5.1925 1.7671 -0.0435 305.1227 304.8488
0.0500 855.3242 31.1909 31.2531 1.6202 4.2693 35.3226 0.0000 0.0000 0.0000 5.1925 1.7696 -0.0435 304.5531 302.9329
0.1500 845.8939 31.2632 30.2568 3.0860 4.2673 33.6601 0.0000 0.0000 0.0000 6.4656 1.7755 -0.0499 303.5568 300.4708
0.2500 836.3519 31.2616 29.2620 2.7400 4.2651 32.0771 0.0000 0.0000 0.0000 5.7278 1.7820 -0.0628 302.5620 299.8219
0.3500 826.8100 31.2131 28.2686 2.3955 4.2626 30.5652 0.0000 0.0000 0.0000 4.9057 1.7891 -0.0696 301.5686 299.1731
0.4500 817.4971 31.1133 27.2777 1.9779 4.2599 29.1146 0.0000 0.0000 0.0000 3.9812 1.7970 -0.0764 300.5777 298.5998
0.5500 808.2379 30.9610 26.2901 1.5458 4.2570 27.7305 0.0000 0.0000 0.0000 3.0633 1.8055 -0.0832 299.5901 298.0443
0.6500 799.0008 30.7575 25.3064 1.1364 4.2540 26.4122 0.0000 0.0000 0.0000 2.3453 1.8149 -0.0897 298.6064 297.4700
0.7500 789.9427 30.5187 24.3256 0.8801 4.2504 25.1496 0.0000 0.0000 0.0000 1.8048 1.8245 -0.0932 297.6255 296.7454
0.8500 780.8848 30.2574 23.3476 0.6268 4.2464 23.9461 0.0000 0.0000 0.0000 1.3181 1.8345 -0.0941 296.6476 296.0208
0.9500 771.9054 29.9781 22.3721 0.4192 4.2417 22.7963 0.0000 0.0000 0.0000 0.9768 1.8446 -0.0946 295.6721 295.2529
1.0500 763.0714 29.6878 21.3980 0.2932 4.2362 21.6942 0.0000 0.0000 0.0000 0.7299 1.8550 -0.0943 294.6980 294.4048
1.1500 754.2374 29.3886 20.4255 0.1687 4.2297 20.6424 0.0000 0.0000 0.0000 0.4661 1.8655 -0.0936 293.7255 293.5568
1.2500 745.5756 29.0788 19.4546 0.0381 4.2228 19.6341 0.0000 0.0000 0.0000 0.1694 1.8762 -0.0929 292.7545 292.7164
1.3500 737.0721 28.7572 18.4853 -0.0978 4.2161 18.6681 0.0000 0.0000 0.0000 -0.1397 1.8872 -0.0922 291.7852 291.8831
1.4500 728.5687 28.4236 17.5177 -0.2320 4.2094 17.7471 0.0000 0.0000 0.0000 -0.4435 1.8983 -0.0915 290.8177 291.0497
1.5500 720.0654 28.0781 16.5520 -0.3644 4.2026 16.8690 0.0000 0.0000 0.0000 -0.7426 1.9097 -0.0907 289.8520 290.2164
1.6500 711.5619 27.7205 15.5879 -0.4951 4.1958 16.0318 0.0000 0.0000 0.0000 -1.0367 1.9213 -0.0898 288.8879 289.3831
1.7500 703.0585 27.3510 14.6259 -0.6239 4.1887 15.2342 0.0000 0.0000 0.0000 -1.2921 1.9331 -0.0889 287.9259 288.5497
1.8500 694.8445 26.9731 13.6651 -0.7178 4.1816 14.4672 0.0000 0.0000 0.0000 -1.4900 1.9451 -0.0873 286.9651 287.6829
1.9500 686.7929 26.5923 12.7051 -0.7921 4.1747 13.7324 0.0000 0.0000 0.0000 -1.6645 1.9571 -0.0847 286.0051 286.7972
2.0500 678.7415 26.2104 11.7460 -0.8656 4.1677 13.0319 0.0000 0.0000 0.0000 -1.8350 1.9691 -0.0819 285.0460 285.9116
2.1500 670.6898 25.8267 10.7877 -0.9382 4.1607 12.3641 0.0000 0.0000 0.0000 -2.0018 1.9811 -0.0792 284.0877 285.0259
2.2500 662.6384 25.4411 9.8302 -1.0100 4.1535 11.7276 0.0000 0.0000 0.0000 -2.1653 1.9931 -0.0767 283.1302 284.1402
2.3500 654.5868 25.0528 8.8737 -1.0808 4.1460 11.1213 0.0000 0.0000 0.0000 -2.3370 2.0052 -0.0742 282.1737 283.2545
2.4500 646.7252 24.6607 7.9180 -1.1586 4.1385 10.5405 0.0000 0.0000 0.0000 -2.5325 2.0173 -0.0714 281.2180 282.3766
2.5500 639.1148 24.2687 6.9627 -1.2464 4.1311 9.9832 0.0000 0.0000 0.0000 -2.7408 2.0290 -0.0675 280.2627 281.5091
2.6500 631.5045 23.8801 6.0078 -1.3337 4.1238 9.4525 0.0000 0.0000 0.0000 -2.9468 2.0404 -0.0631 279.3078 280.6415
2.7500 623.8941 23.4943 5.0533 -1.4206 4.1165 8.9473 0.0000 0.0000 0.0000 -3.1508 2.0515 -0.0590 278.3533 279.7739
2.8500 616.2837 23.1105 4.0992 -1.5072 4.1093 8.4664 0.0000 0.0000 0.0000 -3.3532 2.0623 -0.0551 277.3991 278.9063
2.9500 608.6734 22.7285 3.1452 -1.5935 4.1019 8.0088 0.0000 0.0000 0.0000 -3.5542 2.0727 -0.0513 276.4452 278.0388
3.0500 601.0630 22.3465 2.1916 -1.6796 4.0947 7.5735 0.0000 0.0000 0.0000 -3.7967 2.0828 -0.0477 275.4916 277.1712
3.1500 593.8549 21.9599 1.2386 -1.8109 4.0867 7.1547 0.0000 0.0000 0.0000 -4.0886 2.0927 -0.0445 274.5386 276.3495
3.2500 586.7120 21.5657 0.2864 -1.9488 4.0780 6.7563 0.0000 0.0000 0.0000 -4.3885 2.1023 -0.0417 273.5864 275.5352
3.3500 579.5692 21.1623 -0.6649 -2.0858 4.0687 6.3781 0.0000 0.0000 0.0000 -4.6898 2.1117 -0.0391 272.6351 274.7209
3.4500 572.4263 20.7489 -1.6154 -2.2220 4.0588 6.0192 0.0000 0.0000 0.0000 -4.9926 2.1209 -0.0366 271.6846 273.9066
3.5500 565.2834 20.3229 -2.5650 -2.3574 4.0484 5.6786 0.0000 0.0000 0.0000 -5.2966 2.1300 -0.0343 270.7350 273.0923
3.6500 558.1406 19.8857 -3.5137 -2.4918 4.0374 5.3557 0.0000 0.0000 0.0000 -5.6021 2.1388 -0.0321 269.7863 272.2780
3.7500 550.9978 19.4286 -4.4619 -2.6256 4.0262 5.0494 0.0000 0.0000 0.0000 -6.1271 2.1475 -0.0300 268.8381 271.4637
3.8500 544.2722 18.9268 -5.4061 -2.9520 4.0132 4.7565 0.0000 0.0000 0.0000 -6.9037 2.1566 -0.0289 267.8939 270.8459
3.9500 537.6144 18.3683 -6.3447 -3.3048 3.9981 4.4801 0.0000 0.0000 0.0000 -7.7165 2.1662 -0.0288 266.9553 270.2601
4.0500 530.9566 17.7415 -7.2828 -3.6570 3.9829 4.2182 0.0009 0.0000 0.0000 -8.5448 2.1764 -0.0286 266.0172 269.6742
4.1500 524.2988 17.0517 -8.2242 -4.0125 3.9692 3.9690 0.0176 0.0000 0.0000 -9.1186 2.1873 -0.0283 265.0758 269.0883
4.2500 517.6411 16.3176 -8.9149 -4.1173 3.8549 3.8076 0.0824 0.0000 0.0000 -9.3745 2.1990 -0.0278 264.3851 268.5024
4.3500 510.9832 15.5380 -9.5454 -4.1620 3.7168 3.6697 0.1955 0.0000 0.0000 -9.5806 2.2115 -0.0271 263.7545 267.9165
